cellID,abs_X,abs_Y,nucleusArea,cytoplasmArea,total_count
17838,-204.65043704474488,538.4628824141515,192.03440256000002,744.04983744,961.0
17840,-387.84252265860977,310.6103172205439,253.37475072000004,808.9675776000001,1324.0
17841,-383.2938275862068,339.0747873563215,217.41003648000003,1321.0116192000003,1740.0
17842,-381.50499374999987,448.7248125000003,203.38665984000002,1261.0068307200002,1600.0
17843,-376.6637932192006,494.0220174555221,350.91830592,1646.26809984,2979.0
17844,-378.86258064516176,379.51477196885446,313.33184064000005,1367.56541376,1798.0
17845,-366.860519662921,420.98348314606733,197.61513408000002,1130.36047488,1424.0
17846,-354.95146109052416,301.6634092112235,177.58173888000002,912.8073427200001,1889.0
17847,-348.5543328550932,465.97846484935417,214.54812288000002,1099.8333964800001,1394.0
17848,-355.9249888475839,359.825434944238,189.41098176000003,984.45057984,1345.0
17849,-346.5134695731158,327.8090826521341,176.38927488000002,831.52899648,1101.0
17850,-336.7589580010632,426.38866028708156,206.58246336000002,1530.5513932800002,1881.0
17851,-337.33470172684457,383.7289089481947,178.48801152000004,1012.25884032,1274.0
17852,-320.7216711111108,349.380666666667,165.56170176,883.6635225600002,1125.0
17853,-308.8264356435646,386.994469589816,152.58769344,575.9601120000001,707.0
17854,-307.84943298969125,325.3746048109969,193.6561536,890.15052672,1164.0
17855,-310.17681754874576,413.5710306406686,190.07876160000004,1107.7036588800001,1436.0
17856,-302.56801454138747,459.15550335570487,230.6225376,1401.66988416,1788.0
17857,-299.0485281385284,372.22528138528133,158.59771200000003,753.6372480000001,924.0
17858,-288.3301454545454,351.69087272727285,170.14076352000004,670.92794496,825.0
17859,-276.87518072289186,420.0424578313255,161.93661120000002,900.9304012800002,1245.0
17860,-269.27721922246246,449.27188444924457,294.49090944000005,1411.92507456,1852.0
17861,-274.7025259259255,328.12614074073997,198.1875168,1061.8653427200002,1350.0
17862,-269.07288859239515,396.7057104736487,186.73986240000002,1118.6743276800003,1499.0
17863,-263.2827534685168,369.64321237993596,160.88724288000003,765.2756966400001,937.0
17864,-266.037823482428,495.08101038338737,331.79118336000005,1381.39799616,2504.0
17865,-241.89803900325055,320.16131094257844,261.10191744,1232.3876947200001,1846.0
17866,-241.25003249390724,357.82090982940696,201.28792320000002,952.4925446400001,1231.0
17867,-234.53535714285712,387.210418367347,184.1164416,811.4956012800001,980.0
17868,-234.19104303086942,425.53776894293713,281.70769536,1630.2890822400002,2138.0
17869,-221.10616869492233,486.908581619807,332.98364736,1454.2336972800001,2383.0
17870,-217.49584204413492,333.5888617886178,190.31725440000002,663.5823667200001,861.0
17871,-213.9851877607788,361.3718219749655,171.47632320000002,551.10916224,719.0
17872,-204.9607087486159,433.48840531561393,299.11766976000007,1404.53179776,1806.0
17873,-201.87365718799373,387.05804107424956,197.51973696000002,957.7870848000002,1266.0
17874,-380.1716003787874,136.0175000000001,302.93355456000006,743.9544403200001,1056.0
17875,-386.15739683933265,234.35393327480247,282.32777664,1725.5431065600003,2278.0
17876,-373.5584781230182,282.41954977805915,262.72366848,1158.1210368000002,1577.0
17877,-369.3475664095967,170.67354755784052,230.05015488,1651.56264,2334.0
17878,-357.922159090909,231.5605320247936,289.00557504000005,1451.6102764800003,1936.0
17879,-352.1312655800562,105.09389613294982,353.25553536000007,1740.6158515200002,3129.0
17880,-330.4574245565542,200.02509560009247,565.99111296,3037.3012051200003,4341.0
17881,-335.5895008319468,150.40323627287847,251.22831552000005,1179.06070464,1202.0
17882,-328.904424920128,256.12386581469644,180.25285824000002,1015.83623232,1252.0
17883,-307.6197697781497,123.63794683968202,234.43842240000004,1514.0476915200002,2389.0
17884,-314.2596884984021,299.50675319488926,310.89921408000004,1235.82199104,2504.0
17885,-299.42118776671407,254.7271906116644,181.25452800000002,1057.6678694400002,1406.0
17886,-297.8336269841272,160.64534920634898,175.10141376,969.2347392,1260.0
17887,-277.05422680412386,295.9773768613976,396.66122496,1025.8529299200002,1746.0
17888,-278.3358199847446,117.2201983218915,233.19825984000005,865.87195968,1311.0
17889,-282.03146303901445,219.35085728952774,257.90611392,1484.4745843200003,1948.0
17890,-263.8482309582306,257.22406019656,196.37497152000003,1254.8060179200002,1628.0
17891,-259.7501290322582,187.1169870967739,183.35326464000002,1253.85204672,1550.0
17892,-257.7824712957902,124.24433406232906,259.38476928,1274.88711168,1829.0
17893,-248.31364593781325,289.5464292878631,235.67858496000005,1127.1169728000002,1994.0
17894,-246.10556778679,145.97372537659342,271.83409344000006,1316.2894617600002,1726.0
17895,-238.56241758241742,230.63517916865706,257.14293696000004,1649.7977932800002,2093.0
17896,-218.62073744437384,112.6367705022249,228.52380096,985.1183596800001,1573.0
17897,-223.51467817896423,162.794678178964,208.29961152000004,1030.47969024,1274.0
17898,-220.59966498393803,284.6238916934378,255.80737728,1348.4859897600002,2179.0
17899,-216.14033313143574,195.8739491217442,309.51595584,1183.6397664,1651.0
17900,-205.22920394238056,226.52363912054582,263.7730368,996.3752198400001,1319.0
17901,-198.76094213649853,140.82115727002966,200.90633472000002,1079.22761856,1348.0
17903,-400.15709701492506,-37.917377611940374,277.1286336,1018.5073516800002,1340.0
17904,-391.07891866913116,-71.07418022181145,240.40074240000004,853.8519225600002,1082.0
17905,-385.1273215077609,70.97687095343676,587.4077664,1607.2029792,2255.0
17906,-383.4709117432531,31.459343690736734,228.04681536,925.9244467200002,1371.0
17907,-376.9629025570145,-26.451490117484425,197.47203840000003,1065.4904332800002,1447.0
17908,-363.40085156250007,7.042187089062497,196.2795744,913.6659168000001,1280.0
17909,-359.8283795440544,-65.7958638324092,265.58558208000005,1207.05975936,1623.0
17910,-356.01999204455115,38.64866428003186,231.38571456,871.1664998400001,1257.0
17911,-348.3300952380952,-23.6023620952381,205.72388928,1229.6688768000001,1575.0
17912,-341.82912718204443,60.80374376558603,289.33946496,1187.26485696,1604.0
17913,-324.88218012866344,-42.99991565403854,209.82596544000003,1067.39837568,1399.0
17914,-330.5266666666668,19.74143214508138,211.35231936000002,1075.22093952,1413.0
17915,-329.9090380047509,-79.04047684085516,212.73557760000003,1193.8949568000003,1684.0
17916,-316.35937917860514,-4.007602119770775,165.32320896000002,759.1225824,1047.0
17917,-307.86666028708123,96.51056682615629,576.4370976,1593.0842054400002,3135.0
17918,-308.34461747151335,65.84430548019537,287.52691968000005,1308.18070656,1843.0
17919,-304.7630391404452,39.50009132770528,174.33823680000003,969.09164352,1303.0
17920,-297.44105950653125,-22.133466908563122,204.72221952000004,927.3554035200001,1378.0
17921,-292.0923369823895,-75.21006853879103,306.27245376,1432.3877568000003,2101.0
17922,-281.72636498516306,-40.110310089020786,207.10714752,972.7167340800002,1348.0
17923,-283.4906432360739,6.949010090450926,180.49135104,1129.7403936,1508.0
17924,-268.74244402985056,61.412293843283564,203.95904256000003,828.0947001600001,1072.0
17925,-258.34867724867735,-80.49891005291,176.96165760000002,838.1590963200001,1134.0
17926,-257.5527165142554,85.92561430876798,240.87772800000002,1234.62952704,1859.0
17927,-255.19621766561488,17.71741128485802,682.99568064,2262.53349504,3170.0
17928,-256.0931838565024,-50.472017937219675,210.1121568,885.1421779200001,1115.0
17929,-235.0808608385374,-23.610695914362214,295.92186624000004,1600.6682764800003,2242.0
17930,-226.71898227848084,48.66286632911381,359.36095104000003,1396.99542528,1975.0
17931,-225.37176056338035,-60.33442756539242,207.20254464,804.96089856,994.0
17933,-211.48588785046718,-81.0351063084112,218.03011776000002,670.3078636800001,856.0
17934,-217.9226811211,90.22860814383924,227.37903552000003,1164.03565824,1891.0
17935,-197.4294535928145,-17.90532381212576,317.24312256,992.4639379200001,1336.0
17936,-200.75510752688172,1.8438792563172055,236.53715904000003,567.75595968,744.0
17937,-199.2471012482661,-54.20371428571437,149.15339712000002,541.5217516800001,721.0
17938,-400.75324985092374,-185.8410822898029,1223.42036544,2370.2845420800004,3354.0
17939,-394.78192411924135,-256.13630081300846,231.00412608,600.1909804800001,738.0
17940,-397.5355329153606,-289.59071316614467,205.43769792000003,824.4696096000001,1276.0
17941,-377.0767036011079,-103.10716989843026,278.65498752,1214.93002176,2166.0
17942,-374.7835059760955,-236.6729083665334,337.27651776000005,885.6191635200001,1255.0
17943,-372.88556458897915,-144.0471635049683,239.35137408,822.80016,1107.0
17944,-369.3244360902258,-253.04105263157896,187.74153216000002,308.6096832,399.0
17945,-372.2196672944134,-169.14456371625826,302.55196608000006,1088.1949478400002,1593.0
17946,-358.9590262901658,-197.3196007789679,207.87032448000002,757.5008313600001,1027.0
17947,-367.9952450980384,-274.345519607843,188.40931200000003,743.28666048,1020.0
17948,-353.9827315084446,-116.40398776936534,283.75873344,1108.37143872,1717.0
17949,-345.9038848039213,-250.02682598039215,178.24951872,595.7550144,816.0
17950,-349.62261282660336,-224.41831353919213,187.55073792000002,697.2575500800001,842.0
17951,-343.16061833688644,-279.40185501066065,292.05828288000004,632.6260012800001,938.0
17952,-340.01076612903233,-168.59806451612903,190.74654144000002,553.9233772800001,744.0
17953,-336.85829126213633,-135.3808640776699,209.68286976000002,753.1125638400001,1030.0
17954,-323.11906371911596,-264.9863589076723,194.94401472,537.0857856000001,769.0
17955,-326.2598402948404,-217.93796068796078,194.51472768000002,638.9222112000001,814.0
17956,-322.75059042305895,-295.3988238028826,308.6096832,976.77111168,2151.0
17957,-331.70300653594757,-191.73945845004684,173.76585408000003,746.38706688,1071.0
17958,-316.13281874569225,-152.68285320468632,238.68359424000005,1019.1751315200001,1451.0
17959,-311.3255447103279,-106.66285831234259,301.88418624,1586.9787897600002,3176.0
17960,-308.78171180931747,-181.2953521126762,167.46964416000003,666.1103904,923.0
17961,-313.47625725338463,-242.70450676982568,190.36495296,804.6270086400001,1034.0
17962,-293.66555176336743,-266.03556313993187,204.24523392,691.9630099200001,879.0
17963,-289.68436079545427,-142.10199573863636,233.53214976,996.1844256000002,1408.0
17964,-287.05337628866005,-236.92664948453617,185.16580992000002,603.9591667200001,776.0
17965,-269.3145849056605,-171.3529764150943,448.98654528000003,1554.82996032,2120.0
17966,-270.5678367346941,-201.21515646258499,226.28196864,492.7738233600001,735.0
17967,-267.1636977299879,-294.90793906810006,283.61563776,852.4209657600001,1674.0
17968,-270.39797108673986,-108.36179461615177,236.44176192,1107.3220704,2006.0
17969,-267.33504748982386,-246.20685210312087,282.75706368000004,1036.4420102400002,1474.0
17970,-257.37480620155037,-138.10889147286832,238.9697856,951.6339705600002,1290.0
17971,-253.60579973118314,-208.36337365591382,370.66550976,987.40789056,1488.0
17972,-244.20575714285724,-276.8210785714285,259.14627648,1097.68696128,1400.0
17973,-234.4782567791919,-238.2481018262314,333.12674304000006,1300.9782240000002,1807.0
17974,-234.7491754756873,-97.49278435517961,273.21735168000004,944.6222822400001,1892.0
17975,-226.0512304075237,-200.25261755485894,244.02583296,931.2666854400002,1276.0
17976,-224.02418967586993,-127.5721428571428,422.70463872000005,1328.45259456,1666.0
17977,-231.6995053586149,-165.9133882934872,256.80904704000005,964.9418688000001,1213.0
17978,-219.6270139634805,-270.4829860365196,216.7899552,715.52609856,931.0
17979,-209.709076923077,-156.20857342657328,193.89464640000003,603.0528940800001,715.0
17980,-201.84921906693728,-247.67692697768777,228.61919808000005,814.0236249600001,986.0
17981,-201.32659969088104,-101.32977125193199,194.94401472,709.89766848,1294.0
17982,-202.3872782608697,-215.4043826086953,182.73318336000003,907.9420896000001,1150.0
17983,-202.4430980392153,-183.16932026143775,179.25118848000002,595.5165216,765.0
17984,-377.7182092893117,-381.38259653049806,210.01675968000004,1328.0710060800002,1787.0
17985,-382.0349049881234,-344.6144774346792,172.14410304,651.13304256,842.0
17988,-377.8128918918918,-308.54873873873896,174.33823680000003,753.06486528,1110.0
17989,-357.8491269258988,-423.1626485693325,180.49135104,1060.1958931200002,1363.0
17990,-355.26852272727285,-300.1843257575756,208.4427072,584.40275712,1320.0
17991,-351.5871477927066,-335.8933243761991,528.64314048,1826.5209580800004,2605.0
17992,-346.7725381047053,-378.0133664678593,234.19992960000002,1144.90853568,1509.0
17994,-330.67910519951596,-431.08131197098,244.74131136000003,1231.86301056,1654.0
17995,-321.5559100418409,-406.8765481171547,174.8152224,724.5888249600001,956.0
17996,-312.73377280753346,-352.4562271924662,397.99678464000004,1258.1926156800002,1699.0
17997,-318.8254994511525,-383.52846322722274,195.94568448000004,720.2482560000001,911.0
17998,-318.59977611940343,-323.95047974413666,181.4930208,688.8626035200001,938.0
18000,-292.30653690596546,-431.7637310414567,467.49358656,1669.6880928000003,1978.0
18001,-292.5927756286268,-392.19421663443,194.27623488000003,818.3164953600001,1034.0
18002,-293.83207105719237,-301.4577166377811,409.34904192000005,1259.6235724800001,2308.0
18003,-279.25214221422175,-340.4881998199818,546.4824019200001,1591.4147558400002,2222.0
18005,-254.41413575927237,-380.39986354093776,703.9353484800001,2066.540112,2858.0
18006,-264.7745542427495,-410.55103114930176,191.55741696,757.2146400000001,931.0
18007,-255.28839677047281,-438.7837024221456,206.72555904,795.3734880000001,867.0
18008,-247.06174139051353,-310.8712735542559,241.87939776000002,865.20417984,1539.0
18009,-251.57442691903265,-349.1972555205048,203.76824832000003,708.18052032,951.0
18011,-240.0369664268582,-416.52702637889684,195.56409600000003,658.76481216,834.0
18012,-219.81515912897822,-354.0951758793968,220.93972992000002,866.7305337600001,1194.0
18013,-220.5388999999998,-311.10266923076887,354.87728640000006,1436.2513401600002,2600.0
18014,-222.69787798408487,-437.54708222811644,291.96288576000006,976.5326188800001,1131.0
18016,-216.8175423728815,-398.19409861325084,445.26605760000007,974.91086784,1298.0
18017,-216.39724550898197,-337.66841317365265,191.08043136000003,271.92949056000003,334.0
18018,-196.83790204678363,-372.11016081871355,286.23905856000005,952.3971475200001,1368.0
18020,-195.40053424657552,-335.661698630137,156.26048256,558.3116448000001,730.0
18021,-200.71434670116435,-422.58861578266516,169.09139520000002,562.5091180800001,773.0
19411,-184.90838187702226,-396.4716504854368,203.67285120000003,709.0867929600001,927.0
19412,-183.09434671221166,-305.43408198121233,213.21256320000003,668.7338112000001,1171.0
19413,-178.18082442748087,-328.47227480916064,182.49469056000004,524.8272556800001,655.0
19415,-176.45959479015912,-431.0950578871201,215.88368256000004,1020.2244998400001,1382.0
19416,-173.0983412887828,-352.9847732696898,180.25285824000002,646.5539808000001,838.0
19417,-161.27800200803196,-372.86955823293187,206.10547776,763.6062470400001,996.0
19419,-151.82123737373726,-332.2610437710434,198.75989952,973.8138009600001,1188.0
19420,-153.1385561195711,-408.87922165820646,287.71771392000005,1254.8060179200002,1773.0
19421,-139.3156453715776,-432.18713168187725,302.26577472,583.1625945600001,767.0
19423,-133.95164179104472,-381.322718550107,181.34992512000002,714.47673024,938.0
19424,-127.62540365984925,-321.141776103337,181.68381504,729.1678867200001,929.0
19425,-118.36631971465621,-413.83033722438347,295.34948352000004,1146.6256838400002,1542.0
19426,-128.9828926353149,-353.73196095829616,195.37330176000003,865.2518784000001,1127.0
19427,-114.10672679509635,-444.7170577933447,286.76374272000004,1085.42843136,571.0
19428,-102.39697408400365,-360.062743521,424.13559552000004,1579.1085273600002,2238.0
19429,-98.49822751322748,-317.45154497354486,195.94568448000004,728.595504,945.0
19430,-91.60851990049755,-430.4087686567165,166.84956288,658.86020928,804.0
19431,-89.77355440414503,-401.2816891191715,147.43624896000003,732.4113888,965.0
19433,-74.79317872340424,-381.37380141843926,278.55959040000005,1038.4930483200003,1410.0
19435,-73.47705194805197,-333.39107438016555,199.61847360000002,703.50606144,847.0
19437,-66.03870797413794,-359.6569719827583,194.03774208000002,739.8523641600001,928.0
19438,-64.35335450421245,-416.9057679844458,290.57962752000003,1075.26863808,1543.0
19439,-55.182181095406435,-314.1519346289755,230.09785344000002,746.4347654400001,1132.0
19440,-46.15263470958719,-429.860314905528,638.63601984,1730.4560582400002,1429.0
19441,-45.15994676806096,-348.10186311787095,193.17916800000003,664.7271321600001,789.0
19443,-38.79467376425852,-297.1285779467683,248.60489472,643.3104787200001,1315.0
19444,-32.694416978851926,-385.9062054380659,315.57367296,1231.9584076800002,1655.0
19445,-19.72039069377993,-440.8358732057413,349.6304448,1293.4418515200002,836.0
19446,-19.61626421445555,-313.27350451735606,453.75640128000003,1290.2460480000002,2103.0
19448,-14.357192392274678,-416.0174248927038,263.58224256,876.3656428800001,1165.0
19449,-10.025161618226596,-378.30938423645296,209.3966784,667.4936486400001,812.0
19450,-9.578163025823116,-353.50018076178196,413.49881664000003,1207.82293632,1549.0
19451,-0.710511720229555,-326.309024390244,211.73390784000003,575.91241344,697.0
19452,-196.91345679012375,-279.53514403292155,171.66711744000003,557.2145779200001,729.0
19453,-191.0343178973717,-137.22563204005,164.94162048,588.3617376,799.0
19454,-183.09566974595836,-249.09727482678977,257.85841536,615.50221824,866.0
19455,-170.58929034248692,-102.11003085467459,731.2666233600002,1782.3520915200002,3241.0
19456,-184.64538461538456,-166.35513343799062,190.98503424,515.00135232,637.0
19457,-175.42043809523807,-187.03986666666677,207.58413312000002,784.8798048000001,1050.0
19458,-179.71631535269717,-287.5463900414939,393.5131200000001,788.8864838400001,1205.0
19459,-172.57207985143918,-221.21398328690788,190.98503424,820.4152320000001,1077.0
19460,-164.8203547963208,-142.2340604467804,328.26148992000003,1081.13556096,1522.0
19461,-159.92995808885135,-261.322103939648,187.74153216000002,983.92589568,1193.0
19462,-148.4282398667407,-295.97837867851206,217.41003648000003,1015.7885337600001,1801.0
19463,-155.0459742828882,-200.46875370919864,196.2795744,788.2664025600001,1011.0
19464,-148.407894736842,-231.94578947368439,184.30723584,349.86893760000004,361.0
19465,-148.43373259052933,-167.62548746518092,202.81427712,810.5893286400001,1077.0
19467,-138.85159800249696,-124.96453183520588,200.76323904000003,585.59522112,801.0
19468,-143.3008206106866,-90.040483778626,190.5557472,1236.585168,2096.0
19469,-129.88233100233106,-195.64059440559438,201.09712896000002,676.5086764800001,858.0
19470,-121.37367975830823,-142.95617069486383,193.32226368000002,999.3802291200001,1324.0
19471,-130.8543922018348,-232.45825688073396,174.8152224,663.009984,872.0
19472,-126.00133419689121,-257.8862176165806,179.68047552000002,652.2301094400001,772.0
19473,-118.51431746031749,-109.10597619047624,186.83525952000002,617.9348448000001,1134.0
19474,-115.7095593145871,-290.72761423550116,394.08550272,1344.95629632,2276.0
19475,-117.1080057803468,-210.4182658959538,176.43697344000003,540.99706752,692.0
19476,-111.14073893521477,-170.34552277100704,587.9801491200001,1162.6524000000002,1559.0
19477,-100.67709445585233,-230.30338809034916,195.89798592000002,727.02145152,974.0
19478,-93.23320812182742,-284.4631573604062,185.7858912,639.6376896,985.0
19479,-81.41794533200193,-118.82106315526721,827.14072896,2317.29144192,4006.0
19480,-94.22292071611253,-250.3001278772379,180.96833664000002,666.9689644800001,782.0
19481,-93.36655287260604,-194.5137552039967,159.98097024,820.6537248000001,1201.0
19482,-78.91009431524544,-210.23700258397912,178.82190144,589.88809152,774.0
19483,-78.32606773211569,-164.36079147640825,185.83358976000002,852.2778700800001,1314.0
19484,-73.37033197437394,-297.08316249271985,452.13465024000004,989.6974214400002,1717.0
19485,-72.37849881516588,-262.756623222749,226.56816000000003,679.08439872,844.0
19486,-52.49973996952784,-233.49364652107647,451.99155456,1552.39733376,1969.0
19487,-57.592991181657894,-199.73750440917127,245.45678976000002,817.74411264,1134.0
19488,-45.097299917149996,-265.51913835956924,256.47515712,950.58460224,1207.0
19489,-52.43067657342649,-119.2806165501165,234.24762816,973.19371968,1716.0
19490,-48.41956664434021,-173.72873409243152,397.66289472,1040.11479936,1493.0
19491,-6.147641911988929,-117.68536518995695,2782.30470336,4600.09682496,7607.0
19492,-25.182305253512496,-195.1951802076971,402.52814784000003,1090.7706700800002,1637.0
19493,-16.911218243179114,-283.48040332147065,225.90038016,654.13805184,843.0
19494,-16.67395582061071,-231.81179389312987,262.81906560000004,788.3141011200001,1048.0
19495,-7.638907967677584,-260.9519952114924,285.04659456,1020.9876768,1253.0
19496,-184.54485064011385,-71.50294736842109,191.17582848,482.04164736,703.0
19497,-177.42202334630375,-53.16048638132297,183.63945600000002,197.18584704000003,257.0
19498,-182.8353621068034,-28.07964550109733,175.10141376,947.0072102400002,1367.0
19499,-168.40386882829793,28.324593146646972,258.04920960000004,1001.1927744000001,1357.0
19500,-162.88093137254896,-26.185372549019615,164.98931904,166.70646720000002,204.0
19501,-158.1341606425707,-47.96056385542165,177.05705472000002,970.4272032,1245.0
19502,-162.6113371356147,93.50109442332074,306.36785088000005,812.7834624000001,1578.0
19504,-146.4661149425288,57.4277593869731,185.30890560000003,994.9919616000002,1305.0
19505,-144.68436594202913,25.720536956521713,169.94996928000003,762.7953715200001,1104.0
19506,-142.9500175233646,96.96039369158893,230.05015488,929.2633459200001,1712.0
19507,-130.72964887640447,2.636370325000004,178.20182016,1007.7274771200001,1424.0
19508,-127.67455717970769,-56.23907652622525,156.49897536000003,926.01984384,1163.0
19509,-121.03783562753009,-21.789393117408924,159.790176,871.7388825600001,1235.0
19510,-113.5292953244277,36.588256488549725,308.2757932800001,1425.0898771200002,2096.0
19512,-108.88594974226812,-92.7993170103094,181.54071936000003,801.4312051200001,1552.0
19513,-106.56358193706575,95.42894769105047,235.6308864,1147.72275072,2447.0
19514,-95.26295616781475,-59.12180713838444,196.99505280000002,1156.78547712,1597.0
19515,-93.74961962365596,1.9907744274193546,154.11404736,1086.3824025600002,1488.0
19516,-82.84377251995441,-29.97769686431017,183.30556608,1293.5372486400001,1754.0
