 Tal1 Dmbx1 Emx2 Uncx Paxip1 Ctnnb1 Prdm1 Rybp Nfkb2 Tfdp2 Grhl1 Sp8 Irf2 Zfp287 Esr2 Zfp128 Vav1 Sp1 Ppargc1b Sp7 Pin1 Nfya Vsx1 Klf1 Vsx2 Mybl1 Mybl2 Rnf2 Blzf1 Topors Nr3c2 Nfia Taf6l Nr4a3 Hoxd12 Hoxd13 Ttf1 Sox9 Nr2e1 Polr2b Hltf Sox6 Pbx3 Sox5 Foxa1 Cdc5l Cebpg Ciita Rest Ets1 Mafk Tbx15 Scml2 Myb Clock Rbpj Foxc1 Zfp422 Pias3 Runx1 Ppara Relb Vdr Cdc6 Arid3a Lhx1 Hoxb8 Hoxb9 Hic1 Lhx6 Six4 Hoxb3 Zfp263 Cbfa2t3 Ehf Nhlh1 Gata6 Gata4 Gata5 Lpp Nfe2l3 Nfe2l2 Tmf1 Gli1 Tbx2 En1 En2 Hnf1a Tbx4 Zfp423 Elf1 Foxb1 Elf2 Elf4 Mxd1 Wt1 Rfx4 Bhlhe41 Sox13 Taf4b Rfx2 Sox17 Ahr Sall4 Med14 Smyd1 Sall3 Arid2 Zfp64 Pgr Trps1 Hoxa1 Bach2 Bach1 Notch3 Pknox1 Pknox2 Sin3a Etv3 Smad9 Smad5 Alx1 Egf Mn1 Nkx3-1 Rbak Gabpa Nfkbiz Zscan21 Trp73 E2f7 Esrrg Rbpjl Nfatc4 Nr5a1 Neurod4 Esrrb Tbx21 Rorc Mitf Pax7 Pax6 Pax1 Pax3 Pax2 Pax9 Zkscan17 Gfi1 Mzf1 Runx3 Smarca4 Foxd4 Foxd3 Creb1 Srebf1 Sox11 Gmeb2 Irx4 Pou3f2 Ikzf1 Tcf23 Mtf2 Npas3 Nfatc3 Nfil3 Phox2b Plag1 E2f2 Ddx3x Taf2 Pou4f1 Trim33 Tsc2 Lmx1a Nr2f2 Eomes Wwtr1 Foxo1 Ar Zfp354a Elk4 Foxo4 Sall1 Mycn Maml3 Foxp3 Atm Uaca Tbr1 Pml Lhx3 Atr Zbtb33 Ptch1 Lhx5 Barhl1 Irx5 Tfap2b Tfap2e Rxra Rxrb Gli2 Gli3 Zic4 Zic5 Zic2 Zic3 Satb1 Onecut2 Foxn4 Mnat1 Foxn1 Dlx2 Vezf1 sncg sst th vip xdh slc17a8 slc5a7 slc6a3 slc6a8 smad3 opalin pdgfra palvb reln slc17a7 lyve mfge8 mog myl14 ndnf ctss foxj1 gad1 htr3a igtp acta2 alldh1l1 camk2 chat cldn5 ngef tiam1 slc1a2 gja1 fbll1
474x220 17 9 17 20 10 28 19 16 3 8 5 12 3 3 13 21 2 10 13 16 3 12 15 26 7 6 7 10 10 14 22 24 17 14 3 2 7 14 3 9 3 5 4 15 6 9 11 10 2 7 8 12 20 13 2 12 5 4 16 1 0 10 18 7 19 13 1 27 13 13 11 10 14 13 9 9 10 10 0 17 11 7 8 9 0 12 8 8 16 9 12 10 3 7 15 8 15 8 9 8 14 7 4 14 11 7 8 22 10 11 6 17 15 11 8 13 2 18 9 8 11 12 8 15 10 7 13 0 7 18 14 17 7 9 6 4 17 17 8 2 12 6 14 6 15 10 10 27 8 14 13 12 6 15 21 5 12 10 15 11 0 6 8 19 0 12 10 23 19 11 6 17 13 13 5 14 35 1 10 4 12 14 0 16 7 15 12 12 11 12 10 21 12 10 15 6 3 7 9 7 7 12 9 2 2 10 24 6 13 11 10 4 6 6 43 11 57 11 36 10 25 19 6 8 10 27 29 17 32 17 5 37 21 21 8 25 17 21 26 13 18 22 13 8 12 30 3 1 31
644x229 12 7 6 1 20 7 1 9 1 10 6 9 6 1 3 12 5 8 6 4 7 1 3 3 6 2 6 11 4 5 11 20 0 12 7 0 8 7 1 9 1 1 3 10 4 5 5 1 0 17 3 7 2 1 8 2 5 4 3 2 4 18 1 15 12 7 0 2 0 0 13 13 1 6 10 7 0 6 0 0 5 5 7 9 5 0 3 6 0 2 3 3 4 7 7 0 9 6 6 2 3 0 7 3 1 21 5 3 2 13 3 1 1 0 1 6 6 14 15 7 1 2 0 8 11 11 12 1 9 3 4 4 8 9 9 8 0 5 0 9 4 7 15 3 11 10 4 3 1 1 11 3 12 7 7 2 0 0 11 7 9 2 0 4 4 2 5 12 2 6 3 9 2 19 2 6 13 11 7 9 11 1 2 12 0 1 7 10 4 3 3 0 6 2 15 9 6 24 9 0 2 8 5 11 3 0 10 17 1 28 3 3 0 6 10 6 20 6 11 6 14 7 6 2 5 15 8 10 50 4 3 6 8 11 2 14 5 7 13 16 9 4 16 4 8 6 5 3 11
631x325 0 5 0 1 8 11 4 4 0 7 4 8 1 7 10 13 0 9 2 6 2 9 3 1 2 2 2 5 7 2 10 9 7 6 5 0 4 6 4 2 5 7 9 0 1 6 11 6 8 9 2 6 7 3 5 0 3 2 9 4 0 7 4 10 3 1 10 4 1 3 1 3 8 8 18 6 0 4 6 6 1 6 1 3 3 6 8 1 0 5 0 10 2 0 1 6 10 0 2 1 3 1 9 8 1 0 3 7 3 1 5 0 13 3 2 8 12 11 1 13 4 1 2 6 3 3 6 3 5 9 15 5 3 3 4 3 2 5 1 3 1 5 0 0 14 5 4 10 3 1 10 2 3 6 0 11 8 6 8 1 3 1 8 7 3 1 1 6 16 4 5 1 8 2 5 3 6 5 7 7 3 6 5 0 5 0 4 2 5 0 3 2 2 8 8 2 4 0 3 9 6 9 6 2 1 1 5 7 9 7 1 9 12 6 14 1 22 11 12 4 11 6 9 2 5 9 11 10 7 7 12 11 13 15 4 14 11 14 9 2 6 5 9 3 19 3 10 4 4
502x358 8 3 1 2 12 11 1 18 3 16 6 5 3 4 3 12 5 4 0 10 1 12 11 4 18 1 3 10 2 6 7 5 6 20 3 9 1 1 15 11 6 5 7 1 9 13 14 5 8 5 9 4 0 1 4 16 0 3 8 5 1 2 9 8 2 5 7 0 3 16 7 12 3 9 10 0 9 4 10 6 5 3 10 7 5 7 0 3 6 3 6 1 4 6 7 10 7 1 5 8 3 9 5 3 1 5 5 15 1 3 2 0 3 6 1 6 7 7 13 0 7 6 3 9 5 16 5 13 8 6 11 2 3 11 8 22 6 2 7 7 7 2 2 14 4 8 1 2 5 8 9 1 6 9 2 15 6 6 3 3 11 14 7 18 4 6 3 7 3 8 8 17 18 15 5 13 6 6 17 5 4 5 3 6 6 14 10 7 7 7 10 1 7 20 12 2 2 8 9 2 6 5 11 6 5 15 4 11 2 5 8 17 1 11 28 7 30 7 15 11 21 11 15 6 4 21 13 14 2 11 4 16 18 14 18 19 14 18 13 3 15 14 8 3 2 14 8 1 10
628x385 7 0 2 0 4 14 0 9 3 5 0 14 8 3 4 20 1 1 3 2 4 0 5 14 0 0 4 5 6 5 5 3 2 4 14 2 16 3 0 5 0 25 13 4 2 6 5 14 4 3 10 4 2 5 2 0 2 5 12 1 0 0 4 5 2 16 4 4 8 6 3 0 2 5 2 5 2 2 2 5 1 2 5 5 12 1 1 5 5 12 5 10 5 3 2 7 12 5 2 0 7 10 1 10 4 6 5 0 0 15 0 2 1 13 7 5 2 0 6 8 0 5 4 8 5 16 7 4 7 0 5 10 11 12 6 5 4 6 2 8 9 9 3 5 4 2 1 0 4 7 13 1 0 5 2 11 7 4 2 10 6 1 1 7 4 1 0 5 5 9 1 1 1 2 8 0 12 1 2 1 6 2 8 0 11 0 3 4 4 1 2 8 14 15 8 3 7 0 6 9 0 11 0 6 3 5 4 1 1 9 12 3 2 8 14 7 22 2 15 2 8 7 5 2 2 10 20 9 28 7 6 11 12 11 7 7 7 15 11 13 7 0 15 6 1 7 6 1 5
537x401 1 6 0 8 11 6 10 12 1 7 10 2 8 4 0 14 7 6 7 8 5 11 7 10 11 4 15 6 1 5 7 20 5 4 2 1 5 0 10 10 0 3 4 11 4 14 10 3 4 5 6 15 7 2 10 10 4 8 7 6 4 5 0 4 8 0 0 11 3 1 4 6 3 6 11 2 0 1 5 4 0 2 3 0 2 4 6 6 6 5 5 10 4 4 9 6 6 11 6 6 4 1 8 5 18 9 0 7 1 1 2 0 6 9 7 9 3 3 0 10 13 5 1 7 7 6 2 3 5 8 5 9 9 6 7 10 6 19 4 4 0 6 11 1 4 0 3 3 11 6 7 3 0 8 7 22 5 14 15 11 4 7 9 14 1 6 10 5 1 2 1 3 16 7 8 7 2 8 14 4 7 6 0 13 2 6 4 4 10 0 1 5 1 6 5 3 8 12 2 9 9 6 9 6 3 10 7 1 2 6 5 3 0 9 16 7 22 4 19 7 14 5 9 2 5 25 16 11 5 3 6 11 9 11 7 16 12 17 11 4 8 4 6 3 15 8 7 0 8
600x443 8 0 10 13 10 10 0 13 8 5 14 3 1 3 10 0 1 2 4 16 7 2 0 3 6 4 0 1 8 2 7 20 5 5 8 4 1 7 6 6 0 1 6 1 0 4 5 6 0 4 9 4 11 11 4 1 6 0 4 14 6 10 4 2 4 7 5 3 5 7 2 5 2 2 2 4 10 10 0 4 16 5 4 4 4 2 1 1 0 7 3 4 1 2 9 3 5 11 7 1 4 6 10 3 3 8 0 0 11 7 3 5 18 6 4 9 7 4 10 3 9 3 5 7 0 14 24 3 1 3 8 1 8 5 5 3 6 2 10 6 2 1 0 0 1 0 0 7 1 10 3 0 3 16 10 23 0 7 9 9 0 0 7 4 4 5 10 10 2 5 3 20 4 3 4 2 8 12 9 0 13 0 5 6 4 5 20 3 4 10 0 2 4 7 4 6 4 5 15 6 4 0 7 1 0 3 7 5 9 0 17 4 8 3 16 8 22 5 12 5 11 8 8 0 5 15 12 13 11 5 16 9 16 10 5 15 14 15 8 12 18 3 9 8 4 8 13 3 9
623x667 8 2 5 14 3 2 5 5 4 8 6 8 2 1 3 4 8 7 0 3 2 12 1 2 6 1 9 3 8 1 8 7 7 5 1 1 4 2 6 10 10 3 0 5 7 11 4 0 3 0 6 8 2 13 3 6 1 4 2 7 0 0 3 0 4 8 5 3 6 4 5 11 6 3 3 4 1 1 1 0 8 1 3 0 1 11 7 0 3 1 2 4 7 2 7 3 5 4 11 2 7 1 5 13 7 2 2 0 4 5 0 9 8 3 6 11 1 2 0 7 12 13 8 2 1 0 5 4 1 7 7 3 12 2 5 15 1 1 3 1 5 8 6 0 8 8 1 5 2 4 6 12 14 8 8 3 3 8 1 5 5 1 4 10 3 4 2 4 8 10 4 2 13 0 5 2 12 0 3 15 8 3 1 6 2 10 3 3 3 4 1 0 9 11 4 11 0 0 6 5 8 14 0 4 4 6 10 5 1 0 7 10 10 2 12 4 11 4 13 4 9 12 7 0 4 14 11 7 4 0 4 6 9 9 1 19 4 12 11 5 11 2 11 4 3 10 1 1 8
645x686 8 1 1 12 9 5 7 3 2 0 0 3 7 4 1 6 7 1 3 4 7 5 5 1 1 0 1 4 0 10 0 4 0 0 1 4 0 7 3 13 0 3 1 5 0 1 4 2 0 0 1 4 2 4 0 5 4 0 0 0 2 6 1 0 2 1 0 12 5 0 6 2 5 0 12 0 3 6 0 7 1 2 0 0 0 4 2 2 3 13 6 5 2 4 4 2 1 1 0 1 0 2 1 2 0 1 6 0 0 0 2 1 0 2 0 0 3 10 7 7 6 1 1 5 1 5 5 2 2 0 8 4 5 1 0 7 2 1 3 0 1 5 4 9 0 6 1 5 2 2 9 2 0 4 0 1 0 0 6 4 1 1 1 0 3 5 1 6 1 5 0 4 4 1 1 6 2 3 0 3 1 7 10 0 1 1 0 0 6 2 3 4 2 5 2 4 4 0 11 7 0 0 2 6 2 5 3 5 4 0 2 2 3 2 4 1 12 2 9 5 8 5 0 1 2 5 5 5 1 3 1 3 4 7 1 6 3 13 9 5 12 0 6 6 7 2 2 2 0
653x734 8 1 11 1 2 3 8 1 5 4 4 7 1 12 2 3 1 5 1 9 1 5 5 1 7 0 6 1 3 5 5 6 6 0 2 3 2 10 0 4 7 0 0 0 1 14 1 0 5 7 11 6 4 6 3 7 9 0 3 5 1 2 5 2 14 14 4 4 1 20 8 7 2 6 2 1 4 2 6 1 7 3 5 5 1 6 1 3 6 7 4 4 0 0 5 4 5 2 1 1 5 4 6 9 9 2 3 11 9 2 5 2 4 0 10 0 1 7 3 5 1 0 2 3 3 2 6 1 8 13 2 5 5 3 2 2 0 2 1 3 7 1 9 3 7 10 0 0 3 5 7 4 2 2 7 3 3 5 4 4 2 1 7 1 3 4 8 3 10 3 11 5 1 9 3 7 0 2 2 11 5 0 1 5 9 0 6 8 9 2 0 5 12 10 1 2 6 6 2 0 7 4 3 0 6 3 9 6 0 0 7 5 2 3 10 4 18 2 19 6 11 9 4 0 2 7 14 8 2 2 7 5 9 6 4 7 11 14 12 0 7 4 5 3 8 9 7 3 4
667x825 9 3 5 5 0 16 2 8 7 0 6 1 1 1 6 3 0 7 14 12 2 2 3 4 0 5 9 1 7 4 7 17 0 0 1 1 7 4 10 6 0 3 6 10 3 3 10 0 14 6 10 10 5 8 4 6 2 5 12 7 4 6 4 9 5 2 6 9 8 8 4 0 7 2 3 8 5 7 4 0 5 6 9 0 2 1 0 2 2 10 4 3 1 1 14 2 2 2 1 13 2 0 11 4 1 0 7 3 10 4 5 10 9 1 2 9 1 11 1 4 11 5 5 3 12 9 3 12 15 4 8 5 5 3 3 1 1 6 0 7 1 7 5 4 0 13 7 3 19 1 8 4 0 3 0 20 0 2 0 4 4 5 2 0 0 4 10 11 11 6 2 3 1 0 0 4 0 7 13 5 9 1 0 7 4 3 9 9 7 2 5 1 10 10 10 9 13 3 10 2 3 3 4 0 3 7 4 0 3 10 1 7 9 1 9 5 24 4 9 2 11 6 3 2 1 15 11 8 6 1 2 7 10 11 0 7 6 14 16 4 8 7 10 5 1 5 2 1 4
495x936 0 1 2 9 1 3 4 5 7 3 6 3 1 4 9 0 6 2 13 12 2 1 3 2 4 0 8 5 10 6 15 12 4 0 5 0 3 3 10 8 0 2 3 1 6 4 5 5 8 10 10 10 9 6 2 1 3 8 6 7 0 7 4 9 8 0 5 4 2 1 13 6 5 8 15 7 8 0 8 1 8 2 1 2 3 5 3 9 5 14 11 0 0 7 2 0 1 6 4 0 0 3 14 12 15 9 7 2 0 4 6 1 9 9 5 11 11 9 4 0 13 2 6 8 0 12 2 1 1 16 2 16 3 13 3 2 1 7 1 6 5 0 6 7 4 7 0 0 7 0 7 4 14 9 2 1 2 1 5 0 2 0 14 5 0 1 5 7 2 7 0 4 6 3 9 7 4 3 5 8 2 3 4 4 15 0 9 10 2 4 0 3 15 0 9 13 12 10 12 5 3 1 13 11 3 1 9 2 8 3 13 13 10 2 8 5 15 5 19 2 10 10 5 3 4 10 10 7 0 2 0 8 9 8 6 14 8 15 15 4 14 14 8 6 1 6 3 0 6
692x989 7 5 3 8 3 6 2 3 0 2 0 6 2 0 0 10 7 4 2 5 0 9 2 5 0 0 1 0 1 3 9 8 0 1 1 0 7 3 13 1 10 1 5 7 0 2 7 4 9 8 11 9 5 0 5 3 11 1 1 0 0 7 1 0 1 12 0 8 0 4 1 6 3 2 4 2 5 2 1 7 0 4 2 0 0 2 1 9 4 4 9 0 8 2 9 3 1 3 3 0 8 6 9 12 5 5 3 1 2 10 0 9 1 16 1 8 3 5 1 2 1 5 4 5 1 5 4 7 8 3 1 1 6 6 3 2 3 8 1 1 0 4 7 1 0 2 3 5 4 5 19 0 2 7 4 20 4 0 6 1 3 0 3 9 0 1 0 3 16 13 0 2 9 2 1 6 2 4 2 0 5 8 1 1 9 0 5 2 11 1 1 4 2 1 8 6 4 4 9 2 0 5 2 2 9 0 4 3 3 6 5 0 4 0 2 3 7 2 8 1 3 2 3 0 2 15 1 4 24 0 1 3 6 2 2 6 2 6 6 6 5 1 11 5 1 3 0 1 6
720x34 1 3 6 8 11 14 4 3 3 2 2 10 2 1 2 5 13 2 1 6 2 7 4 14 3 2 3 0 3 3 10 6 4 2 1 0 7 4 10 6 1 2 3 13 7 1 2 9 11 7 9 1 1 2 2 6 4 2 3 7 8 6 0 5 5 4 2 16 0 6 5 4 1 1 10 0 0 0 6 10 3 2 2 1 7 6 9 0 5 0 6 5 3 4 4 13 9 4 2 6 17 5 8 0 4 2 7 5 3 4 0 17 5 5 7 0 0 6 4 21 15 12 3 4 7 5 1 4 23 0 10 2 2 2 6 0 2 1 1 5 1 3 1 0 1 6 1 0 5 4 16 10 7 9 2 11 2 4 2 6 8 1 17 10 2 4 4 7 7 6 3 9 8 0 7 8 12 6 4 6 4 8 7 13 22 0 6 2 5 0 1 6 5 5 13 9 3 4 7 18 7 6 3 3 11 1 12 7 4 7 8 13 3 7 17 2 23 4 15 4 16 8 2 6 4 4 8 10 2 4 4 11 8 7 5 6 9 14 4 0 9 2 2 7 2 2 4 4 12
559x110 29 12 12 7 8 12 4 6 6 7 14 6 8 4 9 17 5 4 15 17 7 8 3 1 8 1 21 12 2 7 15 17 0 21 7 16 8 4 6 11 7 22 7 15 0 9 6 6 2 4 5 5 7 13 8 21 10 3 16 12 10 9 11 10 8 21 6 1 13 0 10 20 2 9 18 6 7 21 18 9 10 26 6 0 9 10 6 7 6 10 6 10 5 12 14 13 19 13 19 17 9 12 10 13 14 6 9 17 9 3 5 10 8 21 5 17 2 15 20 5 4 17 5 6 10 4 5 2 10 3 3 6 11 11 6 6 15 10 0 10 11 3 10 1 11 15 8 8 7 21 27 0 8 11 4 11 9 17 13 6 10 9 2 17 8 1 8 3 11 10 2 13 21 10 9 15 21 13 13 2 11 10 15 16 24 3 13 16 7 6 17 0 22 4 24 16 26 22 13 4 12 6 10 13 8 26 5 10 8 6 26 17 8 14 43 12 47 6 41 16 20 13 14 5 4 24 23 16 6 13 9 25 23 17 7 19 8 26 18 4 22 11 12 15 0 14 3 2 20
542x281 10 8 12 6 13 23 13 19 7 11 0 7 0 4 8 15 2 0 13 14 3 9 13 15 12 1 4 9 2 10 18 25 3 6 8 7 6 5 5 7 8 8 15 0 5 24 5 4 7 7 16 5 10 15 9 17 17 8 2 12 10 26 15 3 8 12 0 2 9 10 7 4 4 14 21 3 3 6 6 11 3 3 8 4 12 5 6 4 12 5 10 7 11 13 6 5 11 4 8 8 11 6 5 9 34 10 4 11 5 1 4 11 7 15 13 4 1 3 20 13 4 15 0 10 10 14 14 2 16 15 19 3 7 5 8 7 20 11 3 12 7 4 15 15 5 4 6 12 16 14 13 6 2 18 0 33 7 9 3 3 3 24 5 11 5 1 9 9 7 5 8 5 11 9 15 12 3 11 10 8 10 6 4 15 12 11 9 8 3 6 7 6 6 10 16 14 2 1 25 7 3 8 21 4 5 7 11 8 9 8 20 9 4 14 36 15 43 13 29 3 20 14 9 2 5 23 20 13 28 12 9 14 21 12 4 19 13 23 20 12 14 7 15 7 0 15 4 1 18
459x368 10 5 13 8 22 43 1 16 22 10 19 7 11 6 16 10 9 7 14 5 15 3 6 7 24 7 7 11 6 18 10 16 6 9 1 11 12 11 9 15 7 2 0 16 2 8 7 3 5 11 12 6 6 18 14 7 16 10 13 7 6 27 5 7 2 4 6 22 1 1 7 11 2 23 15 4 3 11 9 2 15 5 11 3 1 3 12 6 16 6 4 6 3 9 10 5 2 10 4 12 11 7 18 2 11 12 6 15 3 12 6 6 10 7 15 2 3 15 16 11 5 7 6 8 7 22 15 9 19 12 5 15 3 3 3 6 4 13 12 14 24 1 7 3 19 18 14 9 17 5 23 13 15 23 6 20 9 9 27 8 11 12 8 17 5 4 7 9 23 6 6 12 24 10 5 12 14 10 14 20 10 12 11 21 8 4 20 6 9 0 2 19 18 10 4 0 8 20 13 15 12 4 18 2 3 25 7 9 29 11 4 18 7 9 52 12 45 15 42 15 27 21 15 2 4 29 30 16 25 10 7 20 30 19 8 25 21 32 21 15 20 22 4 10 12 25 8 2 29
673x377 7 5 21 8 12 26 23 28 8 5 7 6 12 14 5 17 10 3 18 5 3 7 0 6 14 8 6 4 2 2 9 28 5 12 16 2 7 15 8 11 9 17 25 15 9 14 21 10 1 13 1 15 1 11 14 9 18 5 3 3 17 16 5 18 5 12 2 5 5 26 22 6 6 1 15 17 8 6 5 21 12 16 12 7 5 13 5 10 12 35 0 19 3 23 14 13 15 13 4 17 6 4 7 2 16 11 17 14 4 11 4 0 1 40 13 19 21 19 10 15 22 11 4 37 6 19 18 12 17 0 9 8 27 20 8 15 2 3 7 12 12 11 31 0 1 4 3 3 11 11 21 7 4 24 2 45 4 20 18 11 6 16 4 16 28 17 6 14 12 9 13 8 12 12 6 12 18 18 3 3 6 18 3 14 9 6 1 5 18 6 11 5 8 1 12 8 11 3 7 8 11 21 1 9 7 14 12 2 15 18 7 11 1 17 23 11 35 15 33 14 16 19 10 0 4 29 18 11 27 6 5 19 12 8 9 25 26 28 12 17 12 1 19 7 4 10 10 3 24
524x502 17 4 13 10 11 28 11 5 11 8 10 8 14 4 10 10 6 11 19 0 1 13 12 12 16 13 8 8 7 11 20 29 6 0 11 1 6 2 16 20 11 15 17 19 10 6 18 12 11 14 23 8 4 9 5 29 3 19 0 10 5 0 8 8 8 2 12 7 14 14 25 15 7 7 2 5 13 17 0 18 14 5 10 3 3 4 10 12 7 12 12 3 7 12 20 14 6 7 13 9 13 12 21 3 8 17 9 5 14 10 6 4 26 11 3 8 5 12 8 13 26 11 6 10 9 13 9 12 32 3 4 11 10 14 1 1 7 7 1 8 2 12 2 12 6 31 4 6 3 9 10 5 8 4 2 25 6 19 19 1 7 11 3 14 13 4 9 5 24 11 13 15 25 4 7 6 15 4 6 15 7 8 3 19 8 12 6 5 30 6 7 8 0 2 8 9 6 8 10 6 13 7 14 16 18 9 16 5 17 4 14 7 4 10 40 10 43 10 29 9 26 19 9 5 6 28 24 15 8 7 8 9 21 14 5 33 14 32 20 7 15 9 7 4 10 20 7 2 12
582x558 3 9 6 15 3 17 8 16 1 5 10 7 9 11 8 4 3 0 10 4 1 7 0 0 17 6 6 7 5 4 26 28 2 3 11 0 6 9 14 9 1 8 6 9 1 14 18 2 3 12 16 13 4 4 18 11 0 22 5 2 6 3 10 8 9 6 7 10 2 10 0 5 2 13 11 7 7 5 4 5 8 16 5 5 4 8 0 0 13 10 8 10 13 4 15 2 5 4 2 4 9 11 7 4 18 0 3 7 12 4 4 5 12 18 2 18 0 7 10 6 16 8 6 10 2 2 8 15 11 9 6 0 6 2 6 9 2 10 18 0 5 2 0 10 9 8 13 5 6 2 7 2 4 15 2 36 0 8 7 4 3 4 6 5 1 7 6 6 12 12 4 13 3 0 3 19 4 2 5 0 16 10 3 12 16 4 9 0 7 0 11 3 14 16 10 4 3 7 14 3 13 7 7 5 5 13 10 3 4 3 3 0 5 22 14 8 25 7 16 6 14 3 10 4 5 12 9 11 12 4 9 15 11 14 9 20 14 26 14 9 13 6 19 3 6 12 11 10 10
550x661 15 0 9 12 9 5 2 2 11 3 1 14 2 7 9 1 4 7 5 5 2 6 1 6 8 0 8 4 3 13 15 11 3 9 1 1 0 2 3 6 5 5 6 5 10 6 10 1 5 1 12 9 9 2 2 5 6 11 0 5 3 4 6 5 7 3 1 3 10 2 5 15 10 0 11 5 8 3 5 0 7 2 8 0 5 7 0 7 8 4 3 3 6 6 8 1 11 1 0 2 1 13 1 12 9 0 9 2 2 12 2 5 2 4 3 6 9 5 7 12 16 6 5 3 2 6 4 6 18 1 14 2 6 1 4 3 1 2 13 4 3 9 2 9 5 17 6 11 10 2 4 7 0 5 5 9 1 6 9 5 6 0 1 9 3 1 9 3 7 1 3 9 4 0 4 5 1 12 10 4 9 11 2 6 10 2 5 4 8 4 6 2 8 10 22 7 2 12 13 2 7 11 2 9 8 20 11 11 10 6 7 16 6 2 6 2 21 6 12 6 18 8 9 4 1 6 14 7 7 2 2 7 10 9 4 14 17 16 7 7 11 1 10 7 10 3 3 2 9
673x666 21 12 22 8 17 23 15 10 6 4 9 5 8 13 2 11 5 1 0 18 13 5 11 4 4 24 13 20 6 10 2 14 6 8 5 12 15 39 6 8 5 26 12 18 7 9 9 5 9 8 7 11 18 3 15 22 9 5 5 11 13 2 15 8 14 3 6 6 0 7 5 11 15 5 12 7 3 8 10 6 12 4 6 3 5 6 7 11 7 3 5 11 5 15 4 6 6 12 8 11 5 9 14 13 16 15 7 2 9 9 4 2 19 8 5 15 14 11 9 18 11 3 13 11 8 13 13 3 21 3 5 4 8 6 12 20 18 7 2 13 12 5 21 11 16 6 3 15 0 6 18 8 2 10 5 15 2 3 17 4 2 15 21 7 5 6 2 8 20 14 8 12 2 14 18 17 11 21 15 9 16 9 1 8 18 1 16 7 15 4 22 3 4 41 21 4 6 9 8 19 8 16 8 20 21 9 41 16 31 0 9 13 11 12 13 7 17 9 18 8 14 13 7 6 8 9 13 12 8 7 26 10 8 18 9 16 21 24 12 1 13 7 9 6 5 8 21 8 8
558x753 13 6 1 5 7 7 10 21 3 1 14 10 2 8 8 9 11 6 2 14 11 1 6 10 9 3 19 15 2 8 15 10 7 8 2 4 4 8 0 6 7 7 0 20 6 0 6 5 4 8 12 12 1 9 5 3 2 6 8 0 1 10 3 11 7 6 7 11 13 2 15 8 2 6 8 3 5 9 8 4 5 10 1 0 2 4 0 4 12 10 11 4 1 2 2 5 4 14 6 4 7 10 3 21 10 4 14 14 1 9 3 0 13 11 8 5 9 9 5 6 2 21 5 15 20 3 9 11 9 0 5 10 8 9 12 2 1 5 0 1 6 2 12 6 4 13 3 5 8 7 18 6 0 8 8 19 4 7 4 3 19 9 6 6 5 10 6 8 15 5 3 2 4 5 1 12 2 6 10 4 8 2 1 5 21 0 13 5 12 1 5 11 7 14 13 13 4 4 3 3 8 6 7 8 11 5 11 1 17 9 0 12 5 17 14 6 18 3 20 3 10 3 8 0 6 13 15 9 4 5 11 5 10 10 6 15 13 16 12 4 13 3 15 5 1 10 5 3 11
706x766 5 3 25 5 8 30 6 9 5 2 6 11 5 5 9 5 4 10 1 4 2 14 4 6 11 8 12 7 0 12 8 5 7 6 2 1 6 15 1 7 2 6 20 7 8 5 6 2 0 4 1 6 8 3 20 16 16 0 5 17 12 7 13 5 6 1 3 6 6 8 17 11 9 4 5 12 9 6 3 10 8 9 7 10 3 11 8 12 6 9 6 10 0 6 4 12 13 9 2 0 7 8 10 5 4 2 13 7 13 15 4 1 11 6 2 8 8 9 1 1 11 6 7 0 5 10 1 8 10 5 6 8 6 3 9 15 14 6 3 0 11 4 9 0 4 3 7 18 2 5 14 0 7 4 1 11 1 0 4 1 6 4 7 3 10 3 8 4 7 8 6 5 7 13 4 8 0 7 6 23 5 6 4 1 3 10 5 3 0 0 7 0 9 27 11 12 3 11 12 17 5 24 8 13 8 0 10 12 8 6 13 1 13 16 8 6 18 13 16 6 14 7 5 6 7 8 9 14 7 7 21 11 13 7 5 14 10 18 14 6 9 7 12 3 6 9 28 6 7
762x887 0 2 6 0 0 2 5 0 0 7 6 3 6 8 7 0 0 3 0 0 3 0 0 4 4 0 0 1 6 10 4 6 0 0 0 6 5 11 9 0 4 10 2 4 0 0 1 0 1 1 8 5 1 4 10 0 4 8 13 0 1 3 3 2 0 0 0 3 1 5 7 5 6 0 5 6 0 0 5 2 0 9 5 3 4 1 4 0 2 0 4 3 1 0 1 4 0 3 10 4 0 1 0 6 0 9 4 13 7 12 6 1 3 2 0 6 15 1 1 2 8 3 5 15 0 9 4 0 2 0 0 1 0 2 3 6 1 2 0 5 6 0 0 2 11 1 6 5 4 5 15 7 2 2 1 0 0 0 0 0 4 1 5 1 0 8 9 1 4 0 7 0 8 1 0 1 0 9 3 7 4 1 8 0 0 0 3 3 0 5 3 0 0 13 12 0 4 1 7 9 7 16 5 8 10 1 5 0 0 0 0 5 0 10 1 3 10 4 8 1 2 6 5 0 0 3 4 4 0 1 14 3 5 9 1 6 6 8 6 2 3 2 6 5 2 3 13 11 7
