,info,Tal1,Dmbx1,Emx2,Uncx,Paxip1,Ctnnb1,Prdm1,Rybp,Nfkb2,Tfdp2,Grhl1,Sp8,Irf2,Zfp287,Esr2,Zfp128,Vav1,Sp1,Ppargc1b,Sp7,Pin1,Nfya,Vsx1,Klf1,Vsx2,Mybl1,Mybl2,Rnf2,Blzf1,Topors,Nr3c2,Nfia,Taf6l,Nr4a3,Hoxd12,Hoxd13,Ttf1,Sox9,Nr2e1,Polr2b,Hltf,Sox6,Pbx3,Sox5,Foxa1,Cdc5l,Cebpg,Ciita,Rest,Ets1,Mafk,Tbx15,Scml2,Myb,Clock,Rbpj,Foxc1,Zfp422,Pias3,Runx1,Ppara,Relb,Vdr,Cdc6,Arid3a,Lhx1,Hoxb8,Hoxb9,Hic1,Lhx6,Six4,Hoxb3,Zfp263,Cbfa2t3,Ehf,Nhlh1,Gata6,Gata4,Gata5,Lpp,Nfe2l3,Nfe2l2,Tmf1,Gli1,Tbx2,En1,En2,Hnf1a,Tbx4,Zfp423,Elf1,Foxb1,Elf2,Elf4,Mxd1,Wt1,Rfx4,Bhlhe41,Sox13,Taf4b,Rfx2,Sox17,Ahr,Sall4,Med14,Smyd1,Sall3,Arid2,Zfp64,Pgr,Trps1,Hoxa1,Bach2,Bach1,Notch3,Pknox1,Pknox2,Sin3a,Etv3,Smad9,Smad5,Alx1,Egf,Mn1,Nkx3-1,Rbak,Gabpa,Nfkbiz,Zscan21,Trp73,E2f7,Esrrg,Rbpjl,Nfatc4,Nr5a1,Neurod4,Esrrb,Tbx21,Rorc,Mitf,Pax7,Pax6,Pax1,Pax3,Pax2,Pax9,Zkscan17,Gfi1,Mzf1,Runx3,Smarca4,Foxd4,Foxd3,Creb1,Srebf1,Sox11,Gmeb2,Irx4,Pou3f2,Ikzf1,Tcf23,Mtf2,Npas3,Nfatc3,Nfil3,Phox2b,Plag1,E2f2,Ddx3x,Taf2,Pou4f1,Trim33,Tsc2,Lmx1a,Nr2f2,Eomes,Wwtr1,Foxo1,Ar,Zfp354a,Elk4,Foxo4,Sall1,Mycn,Maml3,Foxp3,Atm,Uaca,Tbr1,Pml,Lhx3,Atr,Zbtb33,Ptch1,Lhx5,Barhl1,Irx5,Tfap2b,Tfap2e,Rxra,Rxrb,Gli2,Gli3,Zic4,Zic5,Zic2,Zic3,Satb1,Onecut2,Foxn4,Mnat1,Foxn1,Dlx2,Vezf1,sncg,sst,th,vip,xdh,slc17a8,slc5a7,slc6a3,slc6a8,smad3,opalin,pdgfra,palvb,reln,slc17a7,lyve,mfge8,mog,myl14,ndnf,ctss,foxj1,gad1,htr3a,igtp,acta2,alldh1l1,camk2,chat,cldn5,ngef,tiam1,slc1a2,gja1,fbll1
843,658x446,21,13,13,26,38,49,20,20,17,20,26,22,11,14,42,16,18,21,26,52,19,12,24,37,39,11,17,11,31,34,25,21,12,27,17,13,43,13,25,42,19,38,28,27,8,15,34,24,14,22,47,55,9,16,32,33,32,32,26,13,14,31,35,29,30,10,29,14,14,26,35,22,11,28,15,11,15,13,20,16,34,15,13,4,23,20,24,11,24,31,34,17,21,17,26,28,7,25,6,8,30,19,22,19,35,17,18,23,12,10,12,30,28,41,13,14,14,23,31,42,27,47,9,30,17,45,16,12,43,28,28,37,28,32,16,26,37,14,23,12,26,9,16,24,26,45,33,22,12,23,41,4,19,53,25,37,17,25,20,7,5,34,19,33,22,32,26,28,44,43,19,21,29,20,11,38,22,28,43,30,9,17,14,9,27,13,53,16,29,19,11,28,38,22,24,40,21,20,17,15,36,17,29,16,43,33,59,24,33,18,46,29,12,35,76,23,101,10,79,18,52,48,31,75,16,74,58,42,108,25,17,43,53,52,30,66,29,56,49,43,53,56,56,39,38,39,16,6,54
844,685x778,10,8,12,11,15,63,16,10,11,7,13,9,13,27,12,13,6,18,11,20,20,10,21,11,3,7,30,16,8,21,27,25,5,9,9,12,8,14,10,19,6,33,17,14,17,10,20,3,7,9,27,10,8,10,17,18,11,7,24,3,7,13,8,14,27,6,14,9,26,13,13,20,19,4,24,6,7,11,4,6,19,11,26,8,13,25,5,16,6,16,6,9,15,16,16,9,4,3,2,14,15,21,15,5,45,17,11,4,19,15,17,3,5,27,7,15,9,20,29,17,10,9,12,28,8,8,31,15,25,17,2,26,13,4,15,2,3,14,7,6,18,4,8,12,7,15,10,8,8,14,21,20,8,19,15,28,10,7,36,12,11,14,29,15,20,12,21,8,16,15,10,30,30,14,7,17,9,21,21,16,17,9,14,7,12,6,13,3,5,3,15,4,11,13,22,6,9,2,11,16,31,11,9,39,17,4,27,18,17,26,9,8,26,12,28,14,47,103,38,8,26,23,16,38,10,38,32,21,19,12,12,20,40,24,11,23,47,35,23,11,35,26,26,18,7,21,21,5,31
845,504x792,8,8,13,19,18,31,16,27,10,17,2,6,4,12,3,9,6,11,13,22,11,5,3,21,2,7,9,14,9,5,22,8,13,14,12,8,15,6,2,31,7,9,17,12,3,21,16,11,13,20,10,18,15,11,18,14,9,5,12,4,8,19,18,19,24,5,9,10,6,13,24,18,13,14,23,4,11,11,8,9,14,7,10,7,3,12,3,11,9,27,15,9,19,9,12,11,17,13,14,9,26,0,7,16,9,15,11,10,3,12,5,24,9,17,17,16,11,17,23,17,19,28,9,9,7,23,10,6,32,19,11,18,15,9,19,10,7,18,6,4,18,6,31,13,3,14,8,13,11,6,30,13,10,14,14,17,6,3,23,9,5,8,6,18,24,16,19,14,21,30,11,35,22,8,2,15,11,16,23,20,13,9,11,11,15,14,22,6,3,3,2,10,21,33,16,4,8,8,11,22,9,22,22,12,18,16,21,8,8,11,25,24,1,19,35,7,41,7,42,8,40,18,12,29,14,51,41,20,61,13,15,25,25,15,8,35,23,22,23,14,23,38,19,21,12,19,31,16,26
849,605x210,12,5,35,15,47,43,5,44,23,22,8,14,19,31,10,20,19,21,34,21,15,7,29,47,13,9,16,33,16,12,46,30,22,18,21,15,20,20,20,28,14,43,19,36,11,36,34,12,7,20,20,10,7,19,15,17,25,16,24,29,14,21,18,22,22,11,10,45,17,17,39,29,25,34,21,0,23,8,16,20,14,29,26,16,12,17,18,5,31,29,24,23,14,14,21,15,10,29,7,11,27,29,9,40,22,22,9,14,13,13,6,14,26,11,16,31,14,36,13,21,19,24,15,28,20,24,11,8,26,41,24,32,35,25,15,32,4,11,3,5,21,25,31,17,2,28,11,28,6,37,23,9,28,13,3,38,9,5,17,8,19,24,10,22,26,14,18,32,11,59,6,44,39,8,24,9,34,13,14,24,12,21,14,13,24,28,25,6,29,13,18,7,19,30,16,14,19,4,42,14,35,18,40,26,27,25,27,22,15,12,11,18,18,15,82,23,93,9,80,23,49,61,30,56,19,57,57,40,90,21,21,49,59,65,18,52,43,60,50,54,49,67,56,31,21,35,24,10,38
850,445x304,8,6,5,8,17,27,3,5,0,11,1,10,9,8,6,2,10,1,8,20,17,8,6,0,6,9,1,10,8,11,12,12,2,10,16,5,2,11,4,3,22,9,7,11,3,13,7,3,0,0,4,14,11,0,16,12,1,9,4,30,9,11,2,6,5,3,11,9,17,8,6,11,6,8,4,8,1,4,3,4,5,14,10,13,3,5,8,5,4,1,8,0,8,1,4,14,20,8,6,8,5,7,9,13,16,4,6,18,13,2,6,2,3,15,11,14,11,7,5,2,1,10,8,19,7,15,4,3,8,7,3,13,8,3,19,7,4,11,9,4,17,10,14,16,18,11,1,18,8,1,11,0,12,6,4,1,8,4,3,10,6,8,5,6,4,2,13,3,10,5,7,8,7,14,10,12,18,9,17,1,8,2,18,5,11,5,7,4,4,7,10,5,9,3,9,2,7,4,6,10,2,11,10,21,11,10,11,10,1,3,12,8,3,10,22,9,29,2,20,7,10,6,5,14,6,20,16,12,40,5,7,14,17,11,17,14,13,16,14,18,12,19,24,13,4,8,17,2,14
851,714x362,6,17,19,11,9,11,9,9,7,10,3,12,5,10,24,7,5,3,17,13,11,10,15,3,4,7,3,10,10,6,27,23,12,11,19,4,10,19,7,3,11,16,33,25,6,2,8,3,0,15,12,8,11,3,16,11,11,0,7,4,1,11,9,15,13,16,15,4,5,14,14,8,34,17,5,12,11,8,0,7,10,14,7,4,1,1,6,11,0,16,11,11,17,3,8,13,12,6,0,11,9,8,7,15,12,16,12,17,1,4,8,9,5,10,2,15,3,9,17,2,3,8,1,22,17,13,23,3,21,4,17,18,6,16,6,7,5,11,7,3,13,1,5,8,18,10,10,6,10,5,13,20,3,9,12,4,5,11,16,4,11,9,16,5,4,6,17,12,18,18,5,7,31,5,1,14,13,21,6,1,10,25,10,8,16,6,14,2,6,5,9,12,14,4,19,8,5,2,6,0,10,4,15,11,4,5,5,9,16,20,9,35,1,12,18,3,23,4,20,15,9,10,7,19,10,17,23,14,26,8,43,16,18,17,20,24,5,11,16,15,17,31,16,6,8,18,32,16,18
853,260x676,16,13,2,10,6,8,3,13,11,11,13,8,4,4,0,6,1,5,16,9,6,4,6,5,17,0,8,7,15,3,17,20,6,16,7,1,5,4,3,13,12,9,4,13,7,6,10,3,13,3,12,2,6,1,15,15,5,11,6,2,9,2,11,6,1,2,18,3,3,8,11,3,11,9,5,7,7,1,8,1,3,8,6,18,0,11,5,9,10,11,9,7,6,0,5,2,8,9,2,6,9,13,8,2,11,6,22,11,5,1,8,0,6,14,5,15,0,2,3,10,12,12,3,5,6,16,7,1,7,7,7,14,3,0,8,2,2,8,0,4,7,6,6,7,2,4,2,1,8,0,3,2,2,7,5,9,5,4,11,13,12,0,17,2,12,18,6,4,13,20,16,9,9,9,7,5,2,10,16,2,16,4,8,11,2,3,9,5,5,9,10,3,14,35,6,4,6,1,10,3,12,12,13,4,0,6,9,8,9,9,5,15,1,14,17,3,30,4,20,6,14,17,4,12,6,8,17,10,25,7,24,12,11,14,7,16,12,20,17,4,20,14,12,7,4,11,26,22,20
854,606x786,19,22,20,13,34,49,29,45,18,22,23,25,9,22,34,17,13,13,15,25,18,14,20,7,16,18,11,24,23,18,22,46,6,18,20,5,20,51,18,33,14,8,30,35,8,17,32,23,31,14,13,9,34,16,30,39,13,13,14,9,9,39,24,8,20,18,18,16,27,14,25,16,21,24,30,22,17,4,25,28,13,30,10,5,14,13,17,13,13,24,14,6,18,10,9,6,20,26,18,18,52,19,2,28,17,12,19,32,20,9,28,9,25,15,12,20,37,27,14,33,30,20,5,34,34,18,18,12,17,19,17,36,18,18,9,11,26,5,20,14,19,37,18,23,45,12,9,9,7,17,21,11,8,49,37,5,16,15,35,11,23,11,25,15,28,29,24,33,46,31,20,19,47,15,17,12,24,35,14,25,21,7,31,6,19,14,32,9,14,7,12,33,38,15,39,27,29,19,21,12,11,33,27,13,17,26,18,11,19,28,22,7,29,37,41,15,43,14,47,12,41,35,24,41,8,58,41,38,53,12,76,29,47,35,17,56,36,37,33,19,44,38,32,27,20,30,77,64,38
855,692x576,39,27,37,51,53,146,32,28,48,28,58,42,31,48,47,48,34,26,46,91,47,21,33,36,51,26,24,57,45,50,68,77,45,45,60,29,38,34,27,64,40,46,44,43,38,26,53,37,34,60,69,48,47,29,45,31,38,40,57,27,22,47,44,50,37,25,35,42,34,29,34,43,58,49,42,27,30,9,46,41,53,37,63,13,44,36,22,22,29,41,12,46,29,47,46,18,35,26,20,22,57,21,30,59,53,50,22,79,31,47,55,73,31,46,28,43,39,48,50,28,34,50,35,66,35,33,60,46,52,35,49,50,40,28,32,44,36,50,38,18,48,37,48,43,68,51,23,52,42,30,108,34,36,59,47,57,33,24,53,36,27,47,21,49,33,28,30,35,88,56,31,78,65,19,24,29,58,35,79,31,54,58,38,30,43,42,46,30,55,18,40,24,57,37,45,51,61,34,22,37,31,36,32,24,41,35,52,52,43,51,67,24,24,48,127,35,150,24,122,50,110,103,47,97,40,115,105,69,203,40,45,92,101,82,47,118,70,92,83,73,84,170,80,56,48,68,100,11,85
856,600x589,35,14,21,24,55,116,25,52,21,32,23,40,19,18,23,24,34,11,28,40,34,23,19,57,30,26,24,33,45,35,56,47,6,40,8,14,36,19,45,53,14,55,22,53,25,31,41,26,26,13,54,40,27,4,72,37,21,27,8,16,17,35,36,55,33,10,19,50,29,28,28,71,46,49,25,20,22,2,22,18,47,43,55,17,21,16,30,22,27,27,9,26,27,34,42,20,35,26,15,40,41,19,28,34,72,13,30,29,37,16,32,29,7,21,14,33,23,60,18,36,29,37,18,43,17,39,47,21,45,63,14,25,43,16,35,25,18,27,20,8,20,23,14,40,42,38,30,34,31,23,84,9,8,30,13,47,29,25,35,9,28,40,43,38,11,20,45,23,43,47,31,44,68,35,24,26,26,54,47,35,39,31,17,35,26,42,45,19,8,14,28,7,56,58,45,19,18,16,25,20,40,10,30,31,16,22,23,24,51,34,21,22,14,30,102,32,133,18,108,31,67,70,30,94,40,106,84,60,144,24,33,62,61,57,31,82,50,44,71,63,73,97,66,40,43,43,66,10,72
857,681x700,19,3,16,20,19,47,16,19,15,11,18,24,17,7,9,15,14,20,11,13,13,14,16,16,10,9,13,10,25,18,29,16,14,18,13,4,27,15,19,34,21,14,5,20,14,13,18,14,9,3,44,19,8,16,24,29,6,10,9,5,10,9,17,32,19,14,28,24,26,15,23,22,17,6,22,6,19,19,11,14,9,10,15,15,15,15,18,24,19,15,9,4,11,18,10,4,11,24,3,10,25,11,17,33,26,14,5,27,14,16,21,11,26,19,9,21,15,25,21,16,11,30,14,25,15,20,27,19,21,23,8,33,23,14,10,17,6,4,7,3,10,11,11,9,15,13,11,17,10,18,43,7,3,20,14,16,5,5,18,16,3,13,10,9,24,9,17,23,17,24,18,39,18,15,13,28,15,16,20,14,12,11,5,7,12,27,15,8,10,7,17,20,10,25,16,15,11,7,33,7,12,10,28,17,26,11,6,19,26,11,11,14,8,14,46,18,76,6,51,13,36,46,23,59,11,42,34,41,65,7,12,33,39,39,13,37,28,43,35,22,45,32,38,14,18,32,13,2,35
858,378x760,15,11,14,14,18,73,21,31,22,18,15,17,23,8,12,17,17,13,26,36,30,17,18,8,21,13,20,14,26,11,32,43,9,22,5,6,22,11,22,34,5,26,13,34,5,26,38,8,26,18,32,6,17,10,36,19,22,11,12,10,1,30,32,31,26,16,9,24,10,18,10,38,14,51,30,15,19,11,14,12,23,26,33,2,12,13,9,12,6,34,15,23,33,6,23,17,17,15,16,16,21,26,27,16,23,7,14,19,9,22,17,30,19,9,9,22,11,22,17,30,15,34,12,8,25,28,33,19,29,5,10,42,12,18,10,21,7,19,8,29,9,32,11,12,23,18,19,26,21,21,60,23,5,12,21,17,9,14,21,17,16,5,36,25,13,17,10,13,14,28,7,46,25,13,11,38,34,23,31,18,35,17,5,17,18,17,41,8,11,27,20,12,26,20,11,32,24,6,15,21,27,9,39,14,26,27,17,14,9,33,24,8,1,30,58,14,94,9,85,11,41,28,26,57,19,48,42,56,96,9,13,31,39,43,17,51,33,39,50,27,39,37,29,39,21,33,12,7,48
