,info,Tal1,Dmbx1,Emx2,Uncx,Paxip1,Ctnnb1,Prdm1,Rybp,Nfkb2,Tfdp2,Grhl1,Sp8,Irf2,Zfp287,Esr2,Zfp128,Vav1,Sp1,Ppargc1b,Sp7,Pin1,Nfya,Vsx1,Klf1,Vsx2,Mybl1,Mybl2,Rnf2,Blzf1,Topors,Nr3c2,Nfia,Taf6l,Nr4a3,Hoxd12,Hoxd13,Ttf1,Sox9,Nr2e1,Polr2b,Hltf,Sox6,Pbx3,Sox5,Foxa1,Cdc5l,Cebpg,Ciita,Rest,Ets1,Mafk,Tbx15,Scml2,Myb,Clock,Rbpj,Foxc1,Zfp422,Pias3,Runx1,Ppara,Relb,Vdr,Cdc6,Arid3a,Lhx1,Hoxb8,Hoxb9,Hic1,Lhx6,Six4,Hoxb3,Zfp263,Cbfa2t3,Ehf,Nhlh1,Gata6,Gata4,Gata5,Lpp,Nfe2l3,Nfe2l2,Tmf1,Gli1,Tbx2,En1,En2,Hnf1a,Tbx4,Zfp423,Elf1,Foxb1,Elf2,Elf4,Mxd1,Wt1,Rfx4,Bhlhe41,Sox13,Taf4b,Rfx2,Sox17,Ahr,Sall4,Med14,Smyd1,Sall3,Arid2,Zfp64,Pgr,Trps1,Hoxa1,Bach2,Bach1,Notch3,Pknox1,Pknox2,Sin3a,Etv3,Smad9,Smad5,Alx1,Egf,Mn1,Nkx3-1,Rbak,Gabpa,Nfkbiz,Zscan21,Trp73,E2f7,Esrrg,Rbpjl,Nfatc4,Nr5a1,Neurod4,Esrrb,Tbx21,Rorc,Mitf,Pax7,Pax6,Pax1,Pax3,Pax2,Pax9,Zkscan17,Gfi1,Mzf1,Runx3,Smarca4,Foxd4,Foxd3,Creb1,Srebf1,Sox11,Gmeb2,Irx4,Pou3f2,Ikzf1,Tcf23,Mtf2,Npas3,Nfatc3,Nfil3,Phox2b,Plag1,E2f2,Ddx3x,Taf2,Pou4f1,Trim33,Tsc2,Lmx1a,Nr2f2,Eomes,Wwtr1,Foxo1,Ar,Zfp354a,Elk4,Foxo4,Sall1,Mycn,Maml3,Foxp3,Atm,Uaca,Tbr1,Pml,Lhx3,Atr,Zbtb33,Ptch1,Lhx5,Barhl1,Irx5,Tfap2b,Tfap2e,Rxra,Rxrb,Gli2,Gli3,Zic4,Zic5,Zic2,Zic3,Satb1,Onecut2,Foxn4,Mnat1,Foxn1,Dlx2,Vezf1,sncg,sst,th,vip,xdh,slc17a8,slc5a7,slc6a3,slc6a8,smad3,opalin,pdgfra,palvb,reln,slc17a7,lyve,mfge8,mog,myl14,ndnf,ctss,foxj1,gad1,htr3a,igtp,acta2,alldh1l1,camk2,chat,cldn5,ngef,tiam1,slc1a2,gja1,fbll1
410,730x584,22,16,22,19,29,66,20,29,7,28,35,32,7,22,11,17,13,12,26,22,14,24,10,5,19,17,13,4,19,25,36,25,5,9,22,11,23,19,5,25,20,30,16,26,4,39,38,24,17,19,15,7,18,24,44,28,12,14,24,21,35,37,19,9,6,29,14,28,27,20,16,23,36,28,24,6,32,7,30,5,13,20,6,9,4,21,32,13,15,41,6,17,22,27,18,23,15,13,9,22,23,23,16,24,29,17,20,27,30,26,16,27,18,18,13,34,11,33,16,34,11,32,8,25,28,16,20,8,34,26,17,19,29,17,16,24,4,12,8,20,16,7,9,18,14,21,15,34,14,17,41,9,9,28,11,31,15,19,25,11,21,24,20,20,17,36,28,29,35,27,15,43,29,12,13,17,16,7,31,11,19,11,9,15,33,42,42,12,15,4,21,14,26,32,16,26,11,7,20,40,9,31,25,6,17,11,36,13,20,28,26,7,17,18,79,15,84,23,43,18,39,24,27,38,12,66,47,41,104,22,23,43,54,46,19,53,29,63,29,37,36,53,42,22,31,46,22,7,20
411,637x737,26,25,23,27,22,101,20,33,29,21,43,48,27,12,26,19,18,39,37,41,41,23,37,28,37,15,25,36,46,48,60,29,37,60,26,14,18,26,20,54,36,36,19,38,23,19,34,15,18,13,24,31,22,21,40,44,10,29,17,31,16,39,37,45,47,17,28,53,23,40,41,21,18,67,36,23,17,24,19,21,36,27,28,7,32,21,23,52,36,42,27,45,16,14,55,20,30,24,14,19,31,23,32,23,73,17,22,32,14,25,7,17,18,30,18,38,22,34,51,49,29,42,12,31,36,35,36,18,21,25,27,33,14,28,20,21,23,21,37,28,13,26,28,18,22,32,31,33,36,22,47,27,24,32,22,20,12,32,38,16,28,18,37,18,38,29,39,21,29,46,27,65,45,15,13,43,20,33,31,30,35,23,15,18,42,46,42,18,49,14,35,16,45,40,47,27,34,19,33,18,34,10,30,11,16,31,40,22,31,12,47,10,23,39,100,22,111,25,95,25,80,47,40,48,27,82,76,67,158,24,37,71,71,65,25,76,48,66,55,59,51,75,70,32,29,52,23,7,49
415,768x366,19,18,40,11,51,97,24,28,8,24,24,28,16,17,29,26,17,14,19,32,29,60,41,32,15,14,13,22,21,33,59,18,18,31,21,9,25,24,24,26,33,28,25,39,9,22,22,25,8,9,62,24,23,19,58,34,17,22,28,7,24,36,21,27,41,10,31,38,33,20,35,38,21,27,30,16,24,22,34,8,18,18,43,13,16,27,26,13,10,14,8,23,21,28,21,26,11,17,8,15,33,14,33,25,45,28,16,26,11,35,39,17,20,20,20,43,14,50,23,35,21,32,23,29,12,22,30,25,27,26,33,18,9,48,18,26,5,31,9,18,31,22,42,23,7,34,21,29,14,10,77,14,22,28,9,23,13,19,21,24,15,16,10,24,11,20,48,30,41,27,11,62,25,18,7,67,28,14,31,33,28,43,18,37,24,24,27,14,20,33,23,41,25,28,44,28,23,30,23,14,18,23,32,23,31,15,18,7,33,39,32,25,7,31,117,28,107,37,59,24,50,42,43,57,15,77,69,53,130,24,27,50,62,40,22,72,34,73,54,46,52,66,59,25,24,52,17,7,45
416,597x473,8,17,19,29,32,57,9,29,12,7,25,17,3,27,18,25,17,36,31,18,13,20,13,10,12,8,24,13,19,15,18,9,4,29,1,11,9,11,15,23,18,19,4,32,11,12,32,15,7,25,30,30,16,13,28,15,2,15,22,6,8,15,14,27,12,17,21,39,21,28,17,21,9,48,24,9,21,11,7,12,8,7,24,18,14,14,10,5,8,15,11,13,17,20,19,10,23,7,11,9,22,23,8,22,2,15,21,10,15,31,13,8,37,18,15,11,29,21,12,22,27,9,17,22,21,10,33,15,24,6,19,19,25,8,16,14,6,14,15,22,23,19,14,27,24,26,17,9,20,22,36,7,14,10,8,24,8,20,15,17,4,8,17,37,36,14,14,24,21,13,30,21,17,18,7,22,18,10,45,11,11,5,16,9,19,15,8,16,14,9,19,22,7,17,26,5,0,19,23,28,34,16,22,11,8,30,31,3,15,16,2,19,24,33,80,17,78,42,39,20,36,39,34,51,15,51,47,55,59,16,24,28,49,39,20,42,23,59,27,23,50,48,51,19,13,31,6,7,24
417,552x618,17,15,22,14,44,97,47,48,24,11,24,40,15,20,21,24,19,39,22,21,14,23,35,21,8,8,8,15,15,15,54,46,25,40,7,16,31,23,28,44,28,27,12,47,15,44,20,16,28,12,43,27,7,30,46,34,10,14,16,36,6,41,41,20,10,17,24,31,38,22,25,43,11,31,29,15,14,24,24,26,10,16,25,12,21,14,18,17,8,32,12,9,27,30,18,7,27,22,11,18,18,17,18,7,51,23,42,42,18,27,30,22,14,34,28,23,20,28,23,24,11,39,16,38,7,35,22,36,43,13,25,18,14,38,36,4,21,8,13,9,22,25,17,26,21,24,21,42,20,21,29,24,21,13,7,22,33,17,44,13,18,20,20,21,30,15,40,29,40,36,14,80,8,29,8,17,19,14,49,24,28,25,22,22,16,27,61,11,11,19,55,16,28,14,24,21,16,24,19,20,10,15,22,32,20,29,27,12,26,12,23,31,17,50,96,22,104,27,60,19,66,36,37,59,17,61,66,47,124,26,33,53,94,45,17,65,34,73,49,52,47,71,75,26,22,39,18,5,37
418,352x710,8,3,9,11,24,58,12,28,10,21,10,23,17,13,18,10,3,8,15,38,20,26,15,7,21,27,21,24,21,20,40,22,18,31,8,11,15,21,16,31,13,23,17,27,11,15,11,0,4,16,15,20,18,5,41,16,15,13,19,15,17,17,11,15,9,3,9,35,6,17,19,9,9,15,25,6,13,1,23,17,12,1,29,5,10,14,14,8,15,24,9,15,7,26,16,1,19,22,13,20,10,14,7,32,12,14,13,12,13,36,13,14,9,14,8,13,11,14,18,28,29,21,3,20,3,8,6,0,28,14,3,7,14,17,17,19,19,15,6,18,25,11,4,16,9,17,17,38,3,13,27,10,11,11,8,12,14,2,33,11,8,8,19,17,8,9,12,9,14,9,6,29,24,10,11,9,31,14,16,16,10,29,9,16,19,37,21,24,22,6,7,12,6,35,17,7,20,16,25,22,25,11,27,10,13,14,6,6,13,12,29,8,4,10,55,11,60,16,45,18,41,28,32,44,14,46,55,30,113,14,19,33,46,33,18,41,20,49,32,24,39,52,48,29,11,34,26,0,30
420,753x273,31,14,23,26,62,123,22,42,21,35,33,36,5,27,22,33,21,30,26,41,37,34,18,31,26,16,14,29,37,42,58,27,14,35,27,17,23,23,18,44,27,31,21,64,28,35,32,14,29,29,42,31,23,18,35,24,20,16,26,22,23,41,31,37,25,14,21,44,18,34,45,19,22,63,21,23,17,14,19,29,29,17,11,21,24,15,24,12,25,35,23,20,15,25,17,22,32,14,27,20,38,12,61,32,50,16,32,29,26,27,18,27,33,28,22,45,30,33,16,29,43,44,25,46,15,27,24,24,52,38,24,35,21,27,28,8,21,29,12,8,29,24,28,20,22,21,34,24,27,22,84,46,23,61,18,35,10,26,22,11,24,15,24,24,7,30,15,31,37,27,17,34,47,16,21,27,40,31,55,51,26,19,5,31,26,23,32,7,5,17,16,3,58,23,34,21,34,24,27,20,38,21,30,25,28,40,52,14,28,22,38,16,30,30,135,21,131,28,63,29,68,44,29,41,23,79,88,55,173,32,38,67,80,56,28,93,37,85,56,60,41,68,51,16,45,65,15,8,56
422,570x566,6,14,24,42,33,42,22,39,23,3,20,31,19,32,20,19,5,28,36,43,31,12,25,25,17,26,33,18,17,21,41,9,14,11,18,14,22,19,30,31,19,35,13,31,19,32,38,12,11,17,41,12,30,29,42,29,26,24,10,16,16,34,21,37,31,15,25,39,24,36,16,37,15,15,36,13,8,20,17,26,21,11,19,20,13,14,11,26,16,31,13,17,32,12,24,12,22,29,3,21,15,26,17,10,42,19,26,21,31,21,13,11,28,18,19,25,8,44,11,32,21,33,20,21,15,21,35,24,32,24,19,17,22,32,22,12,24,30,5,15,32,12,11,15,24,49,25,24,27,32,40,26,17,24,11,32,11,12,25,14,26,17,21,27,25,17,23,34,31,17,28,40,9,20,12,28,22,9,21,17,19,21,5,33,23,34,24,9,44,24,21,30,25,31,14,22,24,11,28,13,17,25,31,23,18,15,20,18,31,28,35,12,32,46,110,23,107,23,53,32,56,62,30,58,29,65,78,62,103,24,40,47,54,59,29,70,38,71,43,40,65,64,53,29,22,34,23,50,33
423,418x758,15,14,15,33,27,37,20,43,10,19,31,47,7,26,18,11,14,24,13,29,9,16,5,24,23,19,16,14,25,11,41,13,10,17,2,8,15,24,18,31,16,30,11,16,5,21,16,6,4,18,21,19,8,14,16,37,8,16,20,12,16,20,29,21,17,15,19,44,14,27,22,36,14,24,26,12,10,15,10,27,21,11,22,15,15,20,10,1,19,24,14,7,31,10,10,12,21,17,13,19,8,10,14,6,25,16,21,9,21,15,16,19,20,32,12,23,16,31,26,28,25,15,13,16,16,16,19,9,56,12,12,16,14,18,26,15,14,16,19,13,16,17,19,15,15,21,7,27,5,20,46,22,15,19,9,15,18,18,32,17,15,7,11,9,18,16,20,17,21,10,13,30,55,20,20,37,25,26,19,15,19,11,7,17,30,15,38,13,5,24,14,28,27,28,10,11,27,14,27,18,19,18,31,17,17,10,20,37,18,22,9,23,12,20,64,20,89,25,41,21,37,41,25,56,13,53,45,44,91,17,25,53,46,39,22,52,41,53,38,32,55,60,59,23,8,42,24,2,34
424,452x817,26,16,8,12,20,90,8,25,22,13,16,28,27,11,6,12,22,11,10,26,17,19,6,15,6,12,22,16,7,9,23,37,0,24,8,6,12,10,2,7,17,8,15,22,13,28,9,9,19,14,10,32,7,13,44,41,32,10,20,30,20,40,30,28,24,9,18,31,25,16,23,14,16,25,14,9,13,12,20,16,11,12,25,15,2,20,14,16,16,27,10,15,32,2,17,13,16,13,7,9,5,22,21,14,41,5,10,25,17,16,3,16,6,17,12,11,16,23,17,15,5,14,8,21,22,19,18,7,21,11,16,21,4,11,9,16,22,11,9,8,9,16,16,19,28,14,8,31,7,11,28,10,4,32,4,32,19,12,21,23,12,10,25,10,15,18,16,9,32,12,15,22,22,15,13,10,19,30,18,23,26,5,19,17,17,21,16,13,17,11,9,17,20,22,43,10,7,4,4,23,8,3,22,11,22,26,19,14,18,29,34,26,12,32,38,8,41,7,33,13,31,22,15,23,8,35,42,21,127,15,17,25,46,30,20,40,26,38,28,25,21,73,47,17,20,16,36,5,27
430,528x536,6,12,20,6,20,40,10,13,6,7,21,28,7,7,7,3,6,6,9,23,10,19,14,2,4,11,9,19,7,16,27,13,3,9,9,8,10,4,18,2,4,19,6,19,2,13,17,1,5,7,28,8,4,12,19,20,11,8,9,10,7,9,10,17,1,10,15,21,5,9,18,26,8,13,9,14,7,7,4,5,6,5,9,5,8,11,8,9,11,9,7,1,11,13,11,7,9,11,10,9,26,5,7,13,6,6,13,6,4,7,10,3,12,8,9,7,1,4,7,8,12,6,7,8,3,8,5,8,18,7,8,14,7,17,12,9,1,8,1,14,6,0,13,2,9,12,2,6,6,5,9,12,6,12,2,11,7,6,4,4,12,3,12,16,13,16,10,8,19,8,9,4,10,11,4,20,13,6,9,4,16,6,12,9,7,4,6,8,12,9,8,12,14,12,14,9,11,11,8,4,3,8,11,2,12,6,0,7,9,3,21,8,2,7,38,10,42,12,27,12,21,20,15,29,7,22,28,21,66,15,14,24,32,19,5,30,14,32,17,21,31,23,20,12,10,12,10,1,18
431,664x772,13,25,28,3,16,88,16,20,17,3,9,8,6,15,14,7,21,8,11,27,9,6,33,23,9,17,17,18,18,13,20,21,4,15,7,3,21,15,3,8,23,7,1,8,9,16,14,11,8,24,14,6,3,12,14,29,16,21,17,10,19,13,25,13,18,21,8,7,9,19,5,9,5,21,14,1,14,15,24,16,5,8,26,12,6,4,15,10,6,8,9,15,13,14,25,13,12,15,20,11,15,21,9,12,21,23,17,24,6,3,4,5,2,12,11,24,13,2,6,7,12,18,13,11,11,5,20,1,19,7,9,13,14,13,12,15,9,8,8,9,14,3,11,19,22,14,12,25,18,14,21,11,8,17,13,12,2,16,22,8,3,16,8,9,8,6,7,9,26,30,13,31,16,15,0,12,27,15,13,23,11,2,6,26,18,13,11,13,9,4,15,17,19,26,28,12,21,5,20,19,6,27,17,16,9,7,24,5,6,17,25,13,12,16,28,7,32,13,32,11,16,18,17,18,11,24,34,15,48,15,22,27,29,25,15,22,26,15,23,8,19,61,28,14,8,16,44,2,20
434,604x625,14,18,31,24,19,61,26,36,10,9,12,33,4,14,18,15,10,20,12,11,9,45,6,6,32,8,31,17,9,24,22,25,13,28,10,1,33,15,9,5,8,21,20,22,10,12,17,13,4,29,4,3,11,22,12,27,12,34,6,19,9,21,17,17,20,18,20,11,8,19,3,13,9,10,11,44,2,15,17,10,24,17,27,12,6,7,15,15,2,8,10,5,35,7,24,16,7,8,9,21,18,9,16,14,13,35,3,18,11,12,24,16,18,22,17,27,3,21,12,23,17,21,10,23,25,7,7,11,26,12,15,24,16,12,12,33,9,19,13,37,20,11,7,15,8,20,20,10,20,40,36,9,4,21,2,11,8,23,37,31,15,9,20,9,25,19,9,15,32,25,15,15,16,7,11,16,21,33,25,18,23,29,18,11,16,28,65,15,14,13,25,10,27,19,27,21,21,13,21,6,8,17,20,32,17,17,22,4,20,12,23,33,2,19,55,12,41,21,32,13,30,24,18,25,18,46,31,21,48,17,32,26,36,25,9,40,32,34,23,24,26,67,47,39,19,23,37,6,28
435,380x685,15,13,3,7,11,67,14,26,14,41,12,7,21,2,10,15,6,1,10,13,11,14,11,17,20,1,19,9,13,24,18,19,9,19,12,6,8,16,4,10,6,10,23,27,2,6,10,4,6,1,8,3,5,5,21,17,12,8,20,11,7,18,17,20,3,13,6,25,6,1,27,41,10,15,3,6,6,8,9,5,4,19,4,3,8,5,15,3,2,8,6,7,12,14,14,9,16,7,15,13,13,3,29,19,22,6,5,12,3,9,10,3,2,6,2,27,7,9,11,14,11,8,3,23,11,5,1,5,14,14,19,16,8,10,8,19,14,29,9,12,2,8,20,4,10,18,16,18,8,6,36,1,3,12,8,25,6,12,15,1,7,12,12,7,12,17,4,6,24,19,8,16,19,11,13,5,13,8,12,7,7,25,1,16,12,20,25,0,13,0,3,2,21,10,8,5,7,13,14,22,25,5,30,5,5,0,7,21,22,10,10,15,12,6,47,3,30,12,28,10,20,18,14,33,9,25,26,13,77,12,13,25,42,22,6,32,18,37,19,26,9,43,24,16,12,23,13,5,19
436,694x685,40,28,46,37,53,126,36,49,25,40,34,35,40,42,41,40,19,27,29,49,29,50,27,31,66,31,42,38,15,34,78,43,29,48,27,26,32,45,18,44,14,25,33,47,14,39,39,23,31,52,67,63,52,13,60,55,38,46,44,46,29,39,38,42,30,27,53,53,50,139,61,53,20,42,31,42,29,33,18,50,43,33,21,31,40,44,36,25,32,55,23,25,30,28,33,22,33,29,29,22,22,43,39,35,56,53,23,45,43,42,25,26,44,38,29,38,48,73,41,51,26,39,12,26,38,30,16,29,51,47,44,40,9,24,26,36,29,13,21,43,44,19,18,35,41,47,43,48,51,45,58,20,29,58,26,34,18,30,25,22,20,16,47,38,18,33,49,39,27,37,39,70,59,38,22,36,17,17,57,40,17,36,20,49,59,38,71,34,20,42,31,35,48,41,59,18,44,31,47,31,31,63,43,34,42,26,41,23,31,28,34,37,39,73,134,38,124,43,81,31,70,66,35,61,26,92,77,100,76,37,47,67,104,74,32,87,211,88,57,59,60,95,90,44,22,82,31,4,48
437,466x772,22,13,21,17,42,83,17,27,22,17,35,21,14,24,7,12,13,28,27,29,21,28,20,10,25,1,18,28,42,21,75,30,10,18,21,12,17,17,19,22,10,24,24,29,32,20,8,9,7,9,47,18,21,19,29,16,14,35,27,15,10,41,19,48,17,26,21,26,26,15,32,20,24,33,37,10,15,21,17,8,12,11,29,6,15,26,13,5,10,17,9,8,35,23,25,13,19,15,21,1,30,25,14,29,29,19,10,19,24,36,20,17,25,37,2,25,12,15,7,21,12,13,23,21,6,17,34,24,54,15,7,20,37,30,7,44,10,25,3,5,13,18,18,16,17,26,18,39,20,21,33,5,16,18,9,27,21,23,26,7,20,40,21,21,9,11,19,27,34,51,19,56,20,18,17,15,21,14,32,29,14,24,13,26,26,33,32,21,35,18,29,24,39,17,37,23,17,43,30,27,11,28,48,24,21,32,44,10,33,29,33,27,11,36,77,23,94,36,61,11,44,31,38,38,20,63,73,49,142,12,21,47,55,43,25,63,29,70,39,39,56,80,67,36,23,49,28,8,48
441,717x322,27,28,29,29,37,114,8,37,16,45,25,22,14,32,29,10,12,12,29,11,40,14,35,29,33,20,16,24,20,17,65,25,12,51,19,11,27,21,29,27,17,51,22,37,24,29,20,9,23,16,62,21,18,19,36,23,25,44,26,8,24,10,11,19,21,4,21,22,8,16,19,37,20,55,25,14,17,10,17,29,27,25,43,11,18,19,9,11,23,29,3,12,16,30,27,22,27,24,7,9,17,29,28,21,41,18,10,18,16,23,18,21,28,28,29,33,28,46,23,20,24,33,16,44,12,35,26,47,33,19,27,21,26,21,16,21,27,30,18,14,10,24,9,27,19,31,17,32,29,27,66,9,7,9,5,34,6,25,27,18,20,15,28,18,32,21,18,29,35,25,12,46,34,13,25,36,25,12,36,34,42,26,13,16,22,21,36,2,57,9,18,15,26,23,43,15,33,26,38,33,19,26,22,4,12,17,27,33,33,12,21,2,25,21,105,22,96,34,58,19,57,37,45,53,16,58,68,53,149,24,27,67,64,37,22,83,36,63,46,43,42,66,42,17,36,35,20,9,24
442,756x633,22,29,25,18,30,83,18,33,8,23,27,14,10,32,10,24,4,30,24,37,17,14,17,51,13,22,16,10,24,39,61,46,14,46,16,4,30,27,27,15,21,20,13,29,14,25,24,5,15,14,38,27,27,13,18,22,19,15,25,17,24,28,11,13,26,15,29,34,15,26,41,25,8,49,13,19,21,11,24,18,17,16,30,6,23,19,6,9,13,38,19,16,20,19,12,13,14,19,21,16,20,20,23,42,37,15,12,23,9,27,24,11,16,25,16,18,12,15,30,34,13,42,24,19,9,29,20,26,34,29,11,41,17,18,21,25,16,19,12,18,21,15,15,11,20,58,32,35,30,12,28,24,14,23,21,26,32,8,31,7,19,8,22,20,38,13,25,19,32,48,15,44,30,21,12,44,31,14,50,9,38,17,29,23,13,15,33,12,25,10,9,7,29,44,12,14,22,15,20,42,45,42,38,20,17,19,28,25,27,10,15,11,19,29,77,25,79,28,51,17,57,39,40,40,11,78,65,43,88,19,36,43,59,44,28,62,53,58,36,23,46,73,57,32,22,29,23,3,30
448,521x570,18,4,11,7,9,41,17,10,18,15,17,23,12,18,7,11,6,8,14,28,17,12,15,5,33,19,13,20,8,14,34,38,15,14,9,5,18,10,7,11,20,19,3,19,7,16,4,4,8,12,12,11,12,8,11,20,14,11,6,4,14,22,18,20,3,12,16,14,9,17,7,50,20,21,11,7,3,4,2,5,17,17,12,16,14,10,24,10,6,22,11,1,26,15,16,13,13,13,11,10,8,23,14,14,15,17,5,5,10,16,5,8,11,17,9,7,21,7,9,21,15,12,6,6,11,8,18,12,22,15,14,5,20,27,5,9,1,8,5,5,13,15,19,7,11,5,27,22,9,11,21,11,6,23,26,18,8,17,16,6,9,4,19,6,6,12,5,15,26,8,12,25,13,6,11,16,8,8,14,19,22,7,3,4,6,18,8,16,14,3,3,11,28,28,20,14,16,15,14,27,15,20,11,15,13,10,2,19,12,14,8,8,8,15,60,19,41,14,47,20,24,20,13,21,8,30,39,18,73,10,35,26,43,17,8,37,17,36,19,36,23,26,28,16,20,23,34,0,29
449,690x629,7,14,28,28,40,37,22,21,14,12,16,18,10,18,7,25,12,11,13,35,17,11,17,14,10,13,11,13,12,13,20,14,9,26,8,7,7,23,14,24,9,46,21,25,7,10,34,7,22,26,44,8,4,20,25,16,4,21,28,11,20,21,11,30,31,2,18,19,2,14,26,22,13,18,27,22,23,10,9,19,23,8,14,12,10,16,30,11,24,30,19,20,4,11,25,11,26,16,17,9,7,15,5,13,22,28,23,2,12,15,21,13,25,28,7,18,15,24,15,16,41,12,17,28,8,14,18,25,24,28,29,19,24,36,17,8,11,10,10,15,20,9,13,16,21,22,22,20,16,17,35,4,6,19,7,34,9,18,19,12,12,19,21,18,9,5,27,10,6,20,19,29,8,8,8,26,20,6,24,15,21,10,13,7,16,2,27,12,18,4,17,24,14,18,26,15,11,22,24,20,29,21,28,12,21,20,14,20,26,23,27,13,9,31,70,11,60,18,48,13,33,29,24,22,10,45,48,44,58,14,30,34,49,39,16,60,32,37,22,28,44,36,41,27,30,34,12,12,25
450,318x765,32,22,25,15,27,77,18,37,8,16,30,48,28,42,19,14,8,17,37,13,22,17,31,39,17,5,26,15,21,26,27,22,20,17,11,13,17,15,11,15,13,17,9,27,11,27,18,1,8,9,39,10,20,8,47,18,19,19,19,18,19,29,31,16,21,32,20,29,23,29,18,20,6,10,18,10,11,3,15,25,13,13,18,22,20,12,16,13,1,41,14,13,17,13,29,16,16,29,18,24,18,10,6,20,9,24,14,17,11,17,19,13,21,18,18,24,13,22,18,21,13,8,23,33,5,27,19,17,24,14,15,16,17,22,29,14,30,26,18,25,17,18,32,13,17,19,15,45,13,14,58,8,5,30,15,11,8,14,11,12,15,23,29,11,10,13,20,4,37,14,5,48,36,15,22,25,46,17,24,16,9,10,9,16,21,17,40,15,17,7,14,25,24,27,27,21,18,14,9,14,26,12,10,22,7,19,13,13,12,38,22,15,9,20,41,14,79,24,55,19,33,26,40,52,11,60,42,39,167,19,23,29,68,37,11,58,22,42,40,39,33,60,62,23,19,31,15,7,39
451,400x794,10,13,13,14,20,38,11,16,12,8,30,8,5,14,8,15,5,15,17,15,7,24,13,8,11,9,11,21,24,5,29,32,2,36,25,9,1,13,10,7,4,25,14,22,3,5,28,3,6,17,29,15,11,15,23,21,19,16,19,5,10,24,18,7,14,10,17,9,4,5,11,30,8,11,10,10,17,5,18,18,8,5,29,7,13,6,21,4,11,15,6,7,11,15,13,23,0,9,6,2,32,16,18,8,28,20,10,24,8,19,14,11,19,15,7,16,6,9,15,21,16,15,6,23,15,9,26,15,28,1,24,8,18,16,10,16,8,5,10,9,20,3,15,11,16,22,9,33,14,27,22,8,18,15,8,21,4,7,15,6,4,12,9,14,7,9,15,6,23,15,16,36,17,23,3,15,12,6,19,6,17,9,2,13,9,10,20,15,16,7,12,3,4,5,17,6,15,8,17,28,4,16,35,17,28,13,14,17,21,5,16,6,5,32,37,5,61,18,23,11,29,29,32,24,8,27,44,28,59,14,18,20,35,26,10,40,22,38,15,19,33,69,56,20,10,16,22,5,20
452,501x716,31,14,9,9,30,128,48,68,16,34,51,40,15,17,19,23,9,21,13,19,25,50,26,10,35,35,17,26,22,17,56,36,1,25,23,10,14,29,16,12,10,37,38,30,0,30,14,11,31,37,48,24,12,29,28,24,17,29,32,26,2,41,37,38,37,34,30,32,33,36,33,44,14,38,19,21,12,20,38,26,33,45,33,18,13,22,31,21,17,33,11,10,15,16,20,13,26,16,14,13,22,17,27,16,41,22,25,33,28,29,15,18,20,16,9,33,20,49,29,47,34,25,41,24,31,22,50,26,45,39,39,34,43,20,11,23,10,41,12,18,34,25,17,20,18,46,26,47,14,21,66,3,18,24,16,42,16,24,24,10,16,12,39,29,18,27,29,24,53,33,12,51,31,18,10,24,18,18,31,25,45,24,7,34,19,14,21,19,10,17,17,13,30,32,24,14,34,11,35,25,47,56,48,19,24,19,21,36,42,35,36,20,26,50,81,21,89,30,65,21,68,48,33,57,10,65,66,52,152,13,50,44,71,54,16,62,35,62,38,42,52,86,77,33,22,42,35,7,43
453,342x808,5,9,18,16,21,52,12,50,9,16,16,15,23,19,8,3,5,11,34,22,15,10,24,28,17,12,9,6,6,11,46,21,6,24,12,16,2,11,11,30,5,20,10,15,7,45,18,13,16,17,39,14,17,4,14,25,16,14,6,3,7,18,22,9,28,7,13,27,16,11,12,30,12,13,26,20,18,13,13,15,9,9,21,20,6,7,3,2,13,23,9,16,19,9,21,13,10,9,3,12,21,16,21,9,26,14,13,24,9,20,14,7,8,21,19,1,12,10,24,27,22,21,14,23,13,21,11,9,19,8,5,43,29,17,15,18,23,12,6,16,20,11,14,16,19,10,18,34,12,26,17,12,8,15,1,19,18,12,23,11,22,23,19,10,9,11,20,17,4,19,13,29,22,10,24,18,36,18,42,13,18,8,2,18,13,17,27,13,22,11,9,10,16,27,29,13,25,20,9,11,13,20,10,28,23,5,33,7,18,19,28,6,12,21,58,10,59,29,40,15,34,27,19,35,10,43,44,44,112,11,21,31,45,36,12,52,23,56,36,27,42,46,49,25,12,24,14,19,30
454,726x385,12,3,10,18,29,19,8,12,10,15,14,2,12,7,5,0,6,1,18,11,1,3,18,8,0,6,8,8,20,18,29,13,1,10,11,6,9,6,1,23,9,3,17,16,6,22,7,4,7,0,38,12,4,0,9,13,6,4,1,14,2,17,13,10,13,15,13,12,5,11,17,16,8,13,14,9,9,9,1,6,8,7,9,2,13,10,11,1,24,4,5,9,4,9,14,9,13,6,4,6,12,5,7,24,12,8,4,23,10,8,20,14,16,13,2,20,10,22,8,19,11,11,9,7,13,16,10,17,34,7,8,6,10,16,3,2,2,11,0,12,15,0,6,1,8,16,18,14,18,17,8,16,5,9,7,17,2,8,11,7,2,8,1,14,10,13,16,8,5,10,10,9,15,7,9,1,10,6,14,12,7,9,5,14,6,10,14,4,17,6,1,6,17,14,10,10,3,10,4,8,13,5,14,14,8,13,8,1,1,4,12,12,7,6,34,13,44,12,15,9,18,11,10,22,8,21,32,26,50,1,12,26,25,17,5,18,17,20,14,21,23,20,10,10,11,15,5,4,16
