,info,Tal1,Dmbx1,Emx2,Uncx,Paxip1,Ctnnb1,Prdm1,Rybp,Nfkb2,Tfdp2,Grhl1,Sp8,Irf2,Zfp287,Esr2,Zfp128,Vav1,Sp1,Ppargc1b,Sp7,Pin1,Nfya,Vsx1,Klf1,Vsx2,Mybl1,Mybl2,Rnf2,Blzf1,Topors,Nr3c2,Nfia,Taf6l,Nr4a3,Hoxd12,Hoxd13,Ttf1,Sox9,Nr2e1,Polr2b,Hltf,Sox6,Pbx3,Sox5,Foxa1,Cdc5l,Cebpg,Ciita,Rest,Ets1,Mafk,Tbx15,Scml2,Myb,Clock,Rbpj,Foxc1,Zfp422,Pias3,Runx1,Ppara,Relb,Vdr,Cdc6,Arid3a,Lhx1,Hoxb8,Hoxb9,Hic1,Lhx6,Six4,Hoxb3,Zfp263,Cbfa2t3,Ehf,Nhlh1,Gata6,Gata4,Gata5,Lpp,Nfe2l3,Nfe2l2,Tmf1,Gli1,Tbx2,En1,En2,Hnf1a,Tbx4,Zfp423,Elf1,Foxb1,Elf2,Elf4,Mxd1,Wt1,Rfx4,Bhlhe41,Sox13,Taf4b,Rfx2,Sox17,Ahr,Sall4,Med14,Smyd1,Sall3,Arid2,Zfp64,Pgr,Trps1,Hoxa1,Bach2,Bach1,Notch3,Pknox1,Pknox2,Sin3a,Etv3,Smad9,Smad5,Alx1,Egf,Mn1,Nkx3-1,Rbak,Gabpa,Nfkbiz,Zscan21,Trp73,E2f7,Esrrg,Rbpjl,Nfatc4,Nr5a1,Neurod4,Esrrb,Tbx21,Rorc,Mitf,Pax7,Pax6,Pax1,Pax3,Pax2,Pax9,Zkscan17,Gfi1,Mzf1,Runx3,Smarca4,Foxd4,Foxd3,Creb1,Srebf1,Sox11,Gmeb2,Irx4,Pou3f2,Ikzf1,Tcf23,Mtf2,Npas3,Nfatc3,Nfil3,Phox2b,Plag1,E2f2,Ddx3x,Taf2,Pou4f1,Trim33,Tsc2,Lmx1a,Nr2f2,Eomes,Wwtr1,Foxo1,Ar,Zfp354a,Elk4,Foxo4,Sall1,Mycn,Maml3,Foxp3,Atm,Uaca,Tbr1,Pml,Lhx3,Atr,Zbtb33,Ptch1,Lhx5,Barhl1,Irx5,Tfap2b,Tfap2e,Rxra,Rxrb,Gli2,Gli3,Zic4,Zic5,Zic2,Zic3,Satb1,Onecut2,Foxn4,Mnat1,Foxn1,Dlx2,Vezf1,sncg,sst,th,vip,xdh,slc17a8,slc5a7,slc6a3,slc6a8,smad3,opalin,pdgfra,palvb,reln,slc17a7,lyve,mfge8,mog,myl14,ndnf,ctss,foxj1,gad1,htr3a,igtp,acta2,alldh1l1,camk2,chat,cldn5,ngef,tiam1,slc1a2,gja1,fbll1
2230,652x625,6,10,0,1,11,24,2,4,4,6,7,6,9,2,2,10,7,2,9,13,8,1,6,16,0,1,4,9,8,2,14,12,3,5,5,0,6,1,5,20,5,14,10,0,11,1,5,4,0,0,3,4,5,1,2,17,10,4,0,2,1,14,12,4,1,3,0,10,7,10,10,6,4,0,0,2,2,1,8,9,8,11,5,1,3,3,4,11,1,18,9,7,2,5,7,5,6,2,3,5,3,0,5,9,15,3,1,4,5,0,13,7,0,4,0,4,6,5,9,3,6,9,3,11,12,3,3,7,11,6,3,8,1,1,0,8,2,4,3,4,1,9,0,0,0,9,11,9,6,4,13,5,9,1,4,0,4,10,2,7,2,6,8,8,8,0,13,10,9,7,1,0,1,0,1,2,5,17,0,1,3,6,13,8,4,9,11,5,5,2,0,4,3,7,8,1,12,1,5,5,1,13,14,7,13,0,8,11,2,2,16,6,2,13,5,4,17,5,25,6,15,6,8,16,6,21,12,11,15,4,13,13,11,11,7,16,19,25,16,9,6,17,16,8,6,14,18,8,10
2231,501x662,48,30,32,25,31,101,37,40,18,46,29,49,28,21,24,13,21,34,25,24,40,20,17,31,38,13,26,27,14,31,50,32,16,40,18,24,52,20,17,34,16,24,15,30,16,21,27,20,29,19,43,7,30,15,43,50,37,24,50,21,29,39,48,43,24,14,19,23,52,20,38,54,17,37,34,28,15,16,29,28,14,20,29,14,10,20,25,23,24,27,15,21,48,17,13,22,14,15,24,23,43,20,25,19,14,15,33,39,16,14,41,30,21,17,22,62,23,33,54,30,21,46,14,35,14,11,14,12,35,35,16,42,17,28,19,29,15,33,17,13,20,17,26,10,33,28,11,43,30,34,73,24,6,51,11,21,17,30,29,23,20,31,29,52,27,17,15,15,36,33,20,41,49,17,36,7,41,56,28,30,26,28,18,32,25,54,38,14,13,43,10,26,43,45,53,33,35,32,26,25,27,30,34,14,17,13,26,43,19,35,28,20,17,26,60,24,100,23,83,13,45,25,14,48,14,88,57,43,145,17,45,51,52,42,20,69,35,70,42,37,54,100,31,37,31,53,39,5,59
2232,512x728,15,14,12,22,20,51,13,29,24,21,25,25,7,14,30,24,12,11,22,33,16,20,11,38,25,12,5,29,30,27,33,23,5,27,19,19,41,16,15,30,5,21,11,51,10,30,36,8,6,14,22,16,41,32,31,17,20,23,26,23,15,39,12,23,12,23,17,26,23,16,18,16,8,21,13,7,11,6,18,20,18,19,34,20,12,4,16,7,14,27,19,8,27,18,11,13,10,17,3,18,13,21,8,13,11,10,20,21,28,11,24,21,10,23,17,49,17,15,31,13,10,30,11,33,30,13,18,22,37,27,25,27,12,25,17,35,17,23,28,6,34,12,28,14,32,20,18,52,16,19,62,4,24,9,23,31,14,15,32,7,12,10,19,15,15,10,17,17,30,19,19,30,39,26,17,28,33,30,19,26,25,23,7,26,31,17,19,21,11,22,7,18,36,25,17,19,21,17,24,33,15,12,25,22,18,23,24,19,13,28,13,21,11,30,51,23,70,23,64,24,31,36,25,46,10,75,38,30,92,7,37,41,39,48,15,59,27,48,52,28,41,62,35,29,19,37,24,7,58
2244,476x286,18,7,17,34,24,41,7,33,13,37,22,10,19,13,13,13,24,9,21,26,27,9,8,11,24,4,11,6,23,13,58,8,12,21,17,7,10,11,27,41,16,27,21,23,11,22,51,19,7,13,9,24,15,7,25,11,5,18,18,4,6,16,19,10,11,2,8,7,12,13,19,25,19,24,24,4,19,12,9,29,20,12,16,9,16,18,8,11,30,24,3,13,17,26,2,18,11,23,10,16,23,11,13,16,29,7,12,12,19,16,19,4,17,15,10,18,8,13,38,6,24,18,21,36,7,21,21,12,19,21,22,26,12,3,16,7,12,22,10,13,9,9,2,9,13,15,6,22,5,0,28,11,5,21,3,18,9,9,11,14,6,14,17,22,12,12,8,15,20,25,19,22,18,16,8,19,25,28,21,26,11,11,9,6,9,14,14,8,5,10,4,18,25,18,12,17,34,21,2,15,8,11,28,16,11,14,22,18,22,3,9,9,0,34,67,16,77,14,61,8,36,28,20,27,13,57,38,47,94,20,39,35,39,42,22,60,33,54,41,30,44,59,54,35,14,25,25,13,45
2245,577x557,11,0,10,11,0,46,7,27,17,20,6,20,12,11,13,8,9,6,13,4,9,10,4,6,5,3,0,14,1,7,3,14,6,27,3,0,3,1,21,15,8,4,7,4,4,7,1,14,7,3,11,10,10,13,7,16,9,9,6,3,12,9,16,12,8,1,9,5,16,7,7,25,12,5,4,4,9,2,4,20,3,6,23,12,1,0,8,7,4,6,7,0,19,7,17,5,1,7,4,4,18,1,3,9,11,2,10,9,5,10,10,11,3,8,4,22,5,14,13,12,3,4,8,23,3,2,35,10,14,3,13,12,9,1,15,6,5,1,4,9,3,0,9,8,13,12,6,14,9,0,23,5,7,15,1,6,6,14,1,0,7,13,3,3,5,8,5,10,6,15,10,8,21,7,6,10,35,21,12,6,3,10,4,7,6,4,2,7,7,2,1,3,8,20,1,15,24,18,6,7,1,1,7,14,6,4,18,15,3,13,10,4,1,1,34,20,28,6,36,5,11,1,4,14,3,21,13,9,56,7,11,19,18,23,5,33,20,27,17,19,18,27,15,12,10,17,12,1,28
2246,688x692,16,16,20,9,20,70,14,5,11,11,11,23,4,9,4,10,20,13,15,11,21,20,12,20,24,11,19,15,17,5,0,23,2,12,2,10,25,14,9,8,22,5,11,10,7,3,9,3,17,20,4,20,7,16,16,13,15,1,2,27,8,12,6,12,16,9,14,17,7,15,9,22,2,22,16,9,17,3,7,9,17,9,10,7,4,19,8,14,11,13,12,11,11,7,9,12,11,14,13,10,5,14,5,20,19,14,5,16,9,0,17,19,19,10,11,12,0,8,7,11,12,7,16,15,5,7,7,1,6,10,9,10,20,9,4,12,7,27,8,9,14,10,12,13,13,24,33,18,21,11,20,28,19,12,5,10,3,17,18,7,12,7,16,12,8,20,16,10,7,17,5,24,27,29,17,25,11,17,15,19,40,8,10,17,13,16,9,16,7,17,10,8,12,24,41,14,23,6,21,12,12,5,22,14,7,23,20,3,12,15,5,23,10,14,10,4,37,20,35,18,32,27,16,27,12,31,28,15,17,10,21,17,22,22,12,28,19,36,19,9,12,51,24,18,20,22,54,11,24
2251,501x512,15,3,36,20,15,46,35,21,9,22,40,19,14,12,17,15,14,8,16,21,5,18,34,16,29,8,10,13,36,15,35,10,20,31,17,3,13,12,16,15,19,29,3,27,11,19,26,7,6,12,18,21,21,17,36,18,8,6,32,4,8,19,5,9,13,14,18,13,19,24,22,19,30,22,12,6,17,11,0,28,12,4,30,14,6,12,7,9,10,7,7,15,12,28,7,14,14,14,23,17,28,19,20,13,13,6,24,25,20,11,17,22,16,19,11,20,5,24,15,16,23,22,6,16,18,20,22,18,23,21,18,33,18,17,3,24,8,4,14,15,12,12,7,18,23,19,5,33,5,14,39,4,5,38,5,21,17,6,20,14,22,10,13,16,3,9,8,8,13,28,8,16,36,21,45,28,40,47,40,13,8,16,4,24,22,25,11,18,3,11,7,13,21,15,24,18,2,10,4,25,19,11,17,12,15,15,16,26,30,4,29,13,12,15,60,18,66,18,47,7,27,12,9,13,17,63,38,33,91,21,34,32,40,55,22,63,20,52,55,34,33,63,36,23,20,33,29,5,39
2252,609x636,29,15,25,12,16,23,4,44,3,21,16,14,16,17,16,9,9,11,16,9,4,32,24,18,8,9,10,8,18,18,29,12,15,12,15,3,6,4,14,6,23,13,6,41,16,12,19,5,8,13,27,24,8,8,22,30,11,16,15,17,13,22,23,21,14,10,10,37,30,28,11,31,1,14,22,13,9,9,16,12,16,6,23,23,5,20,21,10,13,46,3,2,21,16,21,8,10,4,27,7,42,4,26,9,22,8,11,34,30,12,13,17,7,28,4,22,15,32,9,28,18,15,11,37,4,23,15,6,33,25,15,69,16,16,13,29,15,14,17,9,5,17,26,19,17,10,25,34,15,14,32,12,14,39,14,6,7,26,16,10,4,20,26,14,18,8,14,27,15,23,15,27,39,26,13,20,30,31,20,18,16,18,16,13,18,21,22,17,18,21,14,17,22,21,13,20,18,18,35,20,37,15,14,9,9,16,26,23,13,10,11,15,12,20,36,13,68,21,59,12,34,12,17,26,10,52,27,36,29,10,39,23,26,44,16,61,94,68,27,20,33,32,32,26,7,29,17,4,36
2253,433x642,7,14,24,24,22,38,30,28,24,21,13,25,3,12,30,23,5,18,17,21,15,33,9,3,21,10,21,29,25,34,23,7,20,18,14,7,22,5,24,32,15,24,13,21,9,16,18,22,11,15,16,17,3,11,27,26,13,21,22,17,14,39,10,20,21,17,23,3,30,23,13,22,19,31,13,23,23,11,13,22,17,12,24,6,9,6,8,11,20,16,21,11,31,6,35,23,20,18,16,12,6,10,9,21,33,12,31,20,21,25,20,13,17,25,9,34,13,28,22,6,7,16,15,25,18,20,23,17,25,18,17,32,21,11,11,33,13,7,10,18,16,24,17,15,9,13,7,28,11,13,45,11,27,32,20,32,6,20,17,6,25,16,18,17,29,16,22,11,35,22,19,25,37,22,15,23,41,29,17,21,15,7,28,18,19,24,17,16,14,19,16,15,40,24,21,17,10,17,12,28,40,8,36,26,34,32,28,32,13,29,10,8,13,40,37,68,64,22,61,5,41,21,14,30,21,46,46,35,41,9,30,37,41,32,12,40,35,50,51,23,39,63,29,22,15,38,50,7,25
2256,662x685,28,10,12,15,17,74,11,32,8,18,20,10,7,26,11,7,17,13,8,16,34,20,14,25,14,21,17,25,14,23,33,11,11,35,16,16,19,14,7,12,14,18,10,28,12,25,12,22,14,21,13,8,21,33,20,19,7,13,13,10,22,26,19,19,23,14,11,24,26,25,30,27,20,22,11,11,9,15,17,10,16,12,27,11,4,30,6,6,10,17,11,10,22,17,12,19,8,9,8,16,19,24,18,19,19,10,9,26,33,15,15,21,11,18,7,14,16,25,17,17,17,18,19,23,8,25,28,22,35,15,36,40,25,18,7,13,7,13,10,8,17,7,29,29,23,19,10,9,9,21,15,4,26,16,10,19,8,29,10,5,10,16,3,17,1,21,20,25,26,19,7,28,15,12,12,8,40,16,23,13,8,25,5,26,11,18,21,12,21,3,8,5,23,13,8,29,18,18,18,26,15,7,23,18,17,14,42,14,13,22,10,10,18,56,44,17,58,21,55,14,33,21,26,42,11,59,35,35,64,13,49,25,38,41,16,54,25,47,28,15,33,59,32,45,19,44,47,20,44
2257,569x774,9,20,18,25,30,40,30,30,12,29,25,16,31,27,32,11,15,23,18,37,12,25,17,30,22,3,16,16,23,30,26,23,25,22,15,25,49,17,20,21,35,21,16,60,13,25,32,32,35,10,28,19,19,19,32,16,14,18,13,11,16,13,25,22,24,8,15,28,21,22,15,35,12,43,24,13,18,15,17,11,18,15,20,21,9,20,15,19,20,16,6,14,15,28,30,27,12,23,22,16,20,31,25,20,34,10,17,30,29,11,21,8,33,19,26,39,24,12,21,19,30,23,10,22,8,31,21,20,34,22,18,15,25,15,15,10,19,14,2,23,36,22,14,13,21,18,16,31,18,16,56,8,30,19,26,17,18,16,19,14,9,18,19,34,13,16,29,23,40,24,12,42,37,16,19,32,16,19,26,23,17,6,16,34,22,31,35,29,9,23,1,13,33,37,27,29,7,15,14,10,18,28,14,21,23,26,17,20,15,13,16,18,8,17,55,21,79,36,77,24,48,39,35,48,11,61,46,45,84,14,34,47,48,45,21,60,15,64,40,21,51,75,56,31,18,42,20,7,43
2260,613x214,14,16,19,32,28,44,6,30,1,16,31,17,9,12,14,21,9,16,25,18,9,13,27,9,16,1,28,21,1,28,29,23,7,19,12,10,24,17,15,20,8,13,16,57,10,24,16,11,27,25,26,28,16,7,23,24,38,19,15,26,23,31,17,12,25,7,8,37,21,35,37,30,26,17,32,5,15,12,8,29,28,10,29,14,4,24,11,3,36,14,4,5,20,23,33,14,12,12,11,21,22,16,37,25,13,22,11,17,25,9,5,17,11,19,15,20,20,34,15,17,15,30,9,25,7,23,43,25,16,20,21,24,24,26,12,47,8,12,19,22,15,17,14,18,34,47,17,27,22,20,32,9,10,23,14,15,12,15,11,16,17,25,22,27,22,14,32,34,29,20,18,38,29,14,23,19,15,42,28,44,24,14,13,26,20,27,30,26,11,7,7,17,16,20,9,25,21,11,22,14,36,20,33,8,19,12,13,14,21,12,32,13,12,16,40,20,81,23,62,13,47,37,22,41,17,49,42,38,84,26,38,36,34,53,30,62,24,56,41,19,45,63,41,29,21,36,44,5,47
