"","x","y"
"147",-376.962902557015,-26.4514901174844
"148",-363.4008515625,7.0421870890625
"149",-359.828379544054,-65.7958638324092
"150",-356.019992044551,38.6486642800319
"151",-348.330095238095,-23.6023620952381
"152",-341.829127182044,60.803743765586
"153",-324.882180128663,-42.9999156540385
"154",-330.526666666667,19.7414321450814
"155",-329.909038004751,-79.0404768408552
"156",-316.359379178605,-4.00760211977077
"157",-307.866660287081,96.5105668261563
"158",-308.344617471513,65.8443054801954
"159",-304.763039140445,39.5000913277053
"160",-297.441059506531,-22.1334669085631
"161",-292.092336982389,-75.210068538791
"162",-281.726364985163,-40.1103100890208
"163",-283.490643236074,6.94901009045093
"164",-268.742444029851,61.4122938432836
"165",-258.348677248677,-80.49891005291
"166",-257.552716514255,85.925614308768
"167",-255.196217665615,17.717411284858
"168",-256.093183856502,-50.4720179372197
"169",-235.080860838537,-23.6106959143622
"170",-226.718982278481,48.6628663291138
"171",-225.37176056338,-60.3344275653924
"172",-211.485887850467,-81.0351063084112
"173",-217.9226811211,90.2286081438392
"174",-197.429453592814,-17.9053238121258
"175",-200.755107526882,1.84387925631721
"176",-199.247101248266,-54.2037142857144
"177",-400.753249850924,-185.841082289803
"178",-394.781924119241,-256.136300813008
"179",-397.535532915361,-289.590713166145
"180",-377.076703601108,-103.10716989843
"181",-374.783505976096,-236.672908366533
"182",-372.885564588979,-144.047163504968
"183",-369.324436090226,-253.041052631579
"184",-372.219667294413,-169.144563716258
"185",-358.959026290166,-197.319600778968
"186",-367.995245098038,-274.345519607843
"187",-353.982731508445,-116.403987769365
"188",-345.903884803921,-250.026825980392
"189",-349.622612826603,-224.418313539192
"190",-343.160618336886,-279.401855010661
"191",-340.010766129032,-168.598064516129
"192",-336.858291262136,-135.38086407767
"193",-323.119063719116,-264.986358907672
"194",-326.25984029484,-217.937960687961
"195",-322.750590423059,-295.398823802883
"196",-331.703006535948,-191.739458450047
"197",-316.132818745692,-152.682853204686
"198",-311.325544710328,-106.662858312343
"199",-308.781711809317,-181.295352112676
"200",-313.476257253385,-242.704506769826
"201",-293.665551763367,-266.035563139932
"202",-289.684360795454,-142.101995738636
"203",-287.05337628866,-236.926649484536
"204",-269.314584905661,-171.352976415094
"205",-270.567836734694,-201.215156462585
"206",-267.163697729988,-294.9079390681
"207",-270.39797108674,-108.361794616152
"208",-267.335047489824,-246.206852103121
"209",-257.37480620155,-138.108891472868
"210",-253.605799731183,-208.363373655914
"211",-244.205757142857,-276.821078571428
"212",-234.478256779192,-238.248101826231
"213",-234.749175475687,-97.4927843551796
"214",-226.051230407524,-200.252617554859
"215",-224.02418967587,-127.572142857143
"216",-231.699505358615,-165.913388293487
"217",-219.62701396348,-270.48298603652
"218",-209.709076923077,-156.208573426573
"219",-201.849219066937,-247.676926977688
"220",-201.326599690881,-101.329771251932
"221",-202.38727826087,-215.404382608695
"222",-202.443098039215,-183.169320261438
"223",-377.718209289312,-381.382596530498
"224",-382.034904988123,-344.614477434679
"225",-377.812891891892,-308.548738738739
"226",-357.849126925899,-423.162648569332
"227",-355.268522727273,-300.184325757576
"228",-351.587147792707,-335.893324376199
"229",-346.772538104705,-378.013366467859
"230",-330.679105199516,-431.08131197098
"231",-321.555910041841,-406.876548117155
"232",-312.733772807533,-352.456227192466
"233",-318.825499451152,-383.528463227223
"234",-318.599776119403,-323.950479744137
"235",-292.306536905965,-431.763731041457
"236",-292.592775628627,-392.19421663443
"237",-293.832071057192,-301.457716637781
"238",-279.252142214222,-340.488199819982
"239",-254.414135759272,-380.399863540938
"240",-264.77455424275,-410.551031149302
"241",-255.288396770473,-438.783702422146
"242",-247.061741390514,-310.871273554256
"243",-251.574426919033,-349.197255520505
"244",-240.036966426858,-416.527026378897
"245",-219.815159128978,-354.095175879397
"246",-220.5389,-311.102669230769
"247",-222.697877984085,-437.547082228116
"248",-216.817542372881,-398.194098613251
"249",-216.397245508982,-337.668413173653
"250",-196.837902046784,-372.110160818714
"251",-195.400534246576,-335.661698630137
"252",-200.714346701164,-422.588615782665
"253",-184.908381877022,-396.471650485437
"254",-183.094346712212,-305.434081981212
"255",-178.180824427481,-328.472274809161
"256",-176.459594790159,-431.09505788712
"257",-173.098341288783,-352.98477326969
"258",-161.278002008032,-372.869558232932
"259",-151.821237373737,-332.261043771043
"260",-153.138556119571,-408.879221658206
"261",-139.315645371578,-432.187131681877
"262",-133.951641791045,-381.322718550107
"263",-127.625403659849,-321.141776103337
"264",-118.366319714656,-413.830337224383
"265",-128.982892635315,-353.731960958296
"266",-114.106726795096,-444.717057793345
"267",-102.396974084004,-360.062743521
"268",-98.4982275132275,-317.451544973545
"269",-91.6085199004976,-430.408768656717
"270",-89.773554404145,-401.281689119172
"271",-74.7931787234042,-381.373801418439
"272",-73.477051948052,-333.391074380166
"273",-66.0387079741379,-359.656971982758
"274",-64.3533545042124,-416.905767984446
"275",-55.1821810954064,-314.151934628975
"276",-46.1526347095872,-429.860314905528
"277",-45.159946768061,-348.101863117871
"278",-38.7946737642585,-297.128577946768
"279",-32.6944169788519,-385.906205438066
"280",-19.7203906937799,-440.835873205741
"281",-19.6162642144556,-313.273504517356
"282",-14.3571923922747,-416.017424892704
"283",-10.0251616182266,-378.309384236453
"284",-9.57816302582312,-353.500180761782
"285",-0.710511720229555,-326.309024390244
"286",-196.913456790124,-279.535144032922
"287",-191.034317897372,-137.22563204005
"288",-183.095669745958,-249.09727482679
"289",-170.589290342487,-102.110030854675
"290",-184.645384615385,-166.355133437991
"291",-175.420438095238,-187.039866666667
"292",-179.716315352697,-287.546390041494
"293",-172.572079851439,-221.213983286908
"294",-164.820354796321,-142.23406044678
"295",-159.929958088851,-261.322103939648
"296",-148.428239866741,-295.978378678512
"297",-155.045974282888,-200.468753709199
"298",-148.407894736842,-231.945789473684
"299",-148.433732590529,-167.625487465181
"300",-138.851598002497,-124.964531835206
"301",-143.300820610687,-90.040483778626
"302",-129.882331002331,-195.640594405594
"303",-121.373679758308,-142.956170694864
"304",-130.854392201835,-232.458256880734
"305",-126.001334196891,-257.886217616581
"306",-118.514317460317,-109.105976190476
"307",-115.709559314587,-290.727614235501
"308",-117.108005780347,-210.418265895954
"309",-111.140738935215,-170.345522771007
"310",-100.677094455852,-230.303388090349
"311",-93.2332081218274,-284.463157360406
"312",-81.4179453320019,-118.821063155267
"313",-94.2229207161125,-250.300127877238
"314",-93.366552872606,-194.513755203997
"315",-78.9100943152454,-210.237002583979
"316",-78.3260677321157,-164.360791476408
"317",-73.3703319743739,-297.08316249272
"318",-72.3784988151659,-262.756623222749
"319",-52.4997399695278,-233.493646521076
"320",-57.5929911816579,-199.737504409171
"321",-45.09729991715,-265.519138359569
"322",-52.4306765734265,-119.280616550117
"323",-48.4195666443402,-173.728734092432
"324",-6.14764191198893,-117.685365189957
"325",-25.1823052535125,-195.195180207697
"326",-16.9112182431791,-283.480403321471
"327",-16.6739558206107,-231.81179389313
"328",-7.63890796767758,-260.951995211492
"329",-184.544850640114,-71.5029473684211
"330",-177.422023346304,-53.160486381323
"331",-182.835362106803,-28.0796455010973
"332",-168.403868828298,28.324593146647
"333",-162.880931372549,-26.1853725490196
"334",-158.134160642571,-47.9605638554216
"335",-162.611337135615,93.5010944233207
"336",-146.466114942529,57.4277593869731
"337",-144.684365942029,25.7205369565217
"338",-142.950017523365,96.9603936915889
"339",-130.729648876404,2.636370325
"340",-127.674557179708,-56.2390765262252
"341",-121.03783562753,-21.7893931174089
"342",-113.529295324428,36.5882564885497
"343",-108.885949742268,-92.7993170103094
"344",-106.563581937066,95.4289476910505
"345",-95.2629561678147,-59.1218071383844
"346",-93.749619623656,1.99077442741935
"347",-82.8437725199544,-29.9776968643102
"348",-78.9784950819671,-76.7773942622951
"349",-70.1159706303725,31.0319899713467
"350",-73.2410166007906,64.435143083004
"351",-65.6555958291956,3.14768117775571
"352",-66.4526133064516,96.1292616935483
"353",-51.300981216458,-35.6486610017889
"354",-49.8689331360947,-82.6242899408285
"355",-41.2523712898003,64.737643820831
"356",-38.4709907076483,16.6016946318799
"357",-35.0207807692308,-12.8732510576923
"358",-32.1263623957544,-49.3686080363912
"359",-26.7131446051167,-93.9937458286986
"360",-21.5323431240658,42.7089790732436
"361",-10.7247010439024,7.93180954146341
"362",-2.17493537878521,92.7642522007042
"363",-6.91475587921196,-61.650820652174
"364",3.3412214384141,61.188921585903
"365",-181.967388316151,203.737863688431
"366",-182.257893004115,168.042551440329
"367",-179.190192982456,113.288945614035
"368",-181.185409582689,249.976344667697
"369",-160.129762784966,296.726358595194
"370",-159.908922457201,150.976143001007
"371",-150.357309893704,260.699198691742
"372",-155.979228070175,207.011005847953
"373",-150.223080481036,183.533246993525
"374",-156.421417748918,234.127002164502
"375",-139.380531537916,134.780687455705
"376",-132.697478448276,219.828922413793
"377",-125.699704329461,174.617053854276
"378",-122.788312636961,248.55018991965
"379",-109.604172881356,121.839949152542
"380",-105.37125190452,295.984911122397
"381",-106.501162387677,255.23621309371
"382",-99.457243776824,186.534309012876
"383",-98.8762193074501,212.578740818468
"384",-80.2327593818984,132.965209713024
"385",-79.1276355685132,267.104034985423
"386",-78.5564434968018,242.641066098081
"387",-80.3918289676427,158.238885464818
"388",-70.9699440954773,206.871243718593
"389",-56.8297421771705,282.040749228736
"390",-44.8342100371747,169.486443618339
"391",-40.5668023094688,210.540577367205
"392",-35.4105736406194,109.98215664386
"393",-25.4443750390015,137.361271450858
"394",-14.2183713186193,242.476100232327
"395",-15.6790193776083,293.082204506066
"396",1.67831599946236,170.214715053763
"397",-194.396353773585,308.932575471698
"398",-192.08710756562,481.549207411219
"399",-180.887290598291,416.919794871795
"400",-170.014872483221,381.749006711409
"401",-163.265841836735,436.566817602041
"402",-152.218118112461,482.252483752472
"403",-146.93603186097,355.551607530775
"404",-140.778104674797,404.543729674796
"405",-141.172269503546,504.852893617021
"406",-133.2926032824,307.258290888511
"407",-133.052613138686,449.383291970803
"408",-120.939766809728,340.777296137338
"409",-106.805726472579,383.492220717671
"410",-118.963389830508,415.361504237288
"411",-112.235337482049,485.11452369555
"412",-107.183455418381,427.377640603566
"413",-92.8915834011392,447.377705451588
"414",-75.5951495246328,418.972054163065
"415",-83.9800460186143,497.411096173733
"416",-77.7681424581005,352.89459962756
"417",-69.1583708651399,476.947321882952
"418",-71.7048823283083,308.560448073701
"419",-50.5858899835797,369.472709359606
"420",-50.1140610399396,336.212547098719
"421",-45.3172483091787,393.724821256038
"422",-38.2723681043129,422.960932798395
"423",-40.1528555045871,456.320395642201
"424",-22.4534860911271,324.147446043166
"425",-18.0732345359019,357.109623467601
"426",-12.6575061791559,406.678527131782
"427",-1.43760713775438,484.603026900585
"428",-194.397057971014,565.692565217391
"429",-180.609720930232,520.363168604651
"430",-181.121727272727,585.210686868687
"431",-166.336896551724,561.315927130773
"432",-145.624193960017,536.202220331774
"433",-149.893095975232,591.16274509804
"434",-133.870936555891,572.899516616315
"435",-107.229790139064,536.719152970923
"436",-112.565635696822,589.933031784841
"437",-99.184752,515.597024
"438",-89.7143834625324,563.312
"439",-79.9344687774848,587.872295514512
"440",-65.1401907675195,518.664738598443
"441",-49.7836350947159,546.154745762712
"442",-51.1469150090415,581.229837251356
"443",-36.0418771211234,503.640140433002
"444",-15.7476747480663,534.902298342541
"445",-21.4182091151031,581.519321357285
"446",18.3232363681641,591.49638671875
"447",19.2517789636504,531.453859242074
"448",12.5344617366288,568.952212317666
"449",45.1428470055359,512.386562657272
"450",39.7109605761941,566.180545868082
"451",52.5873496503497,594.72048951049
"452",61.8115691609977,561.601292517007
"453",56.4079694244604,541.843633093526
"454",73.0905503778338,516.162707808563
"455",83.9509095394737,573.913223684211
"456",74.6928729508197,588.145727459017
"457",88.2640592503024,551.219685610641
"458",94.2403081285443,515.480524574669
"459",105.426521144279,589.505534825871
"460",117.939891304348,541.80845652174
"461",119.809080981595,569.99326993865
"462",129.263403456048,514.199782118708
"463",146.949107142857,593.350071428572
"464",153.474202483286,574.57311365807
"465",161.690496014172,539.237679362267
"466",178.514482758621,571.934582869856
"467",204.294133064516,559.650356182795
"468",10.2367803935141,339.769903194579
"469",23.3406337014264,375.12099845798
"470",15.807128887731,445.939540502131
"471",28.809502599278,409.71478700361
"472",33.9052751223985,334.269245149911
"473",40.0248172804532,434.6073796034
"474",39.9497664294684,301.531490163248
"475",37.9869863301788,479.883596214512
"476",59.6754728506787,454.875271493214
"477",66.0656200716846,385.984752688172
"478",68.1993419037199,487.695771334793
"479",62.7052541493776,414.237126556017
"480",78.438421818182,340.693447272727
"481",80.1004981583793,433.563720073665
"482",98.7161620076238,463.979853875476
"483",101.879622058824,407.098625
"484",111.606791823899,381.665528301887
"485",112.946467863894,437.205189035916
"486",120.252009944751,340.710548802946
"487",116.153974003466,489.450860774118
"488",134.137447320891,442.044075857917
"489",149.139109131403,382.567928730512
"490",148.225796178344,415.953477707006
"491",151.010881336406,497.377834101382
"492",153.861780936455,468.55037625418
"493",161.382080291971,445.977974452555
"494",162.46160110421,326.109585921325
"495",163.074003759399,357.400404135338
"496",176.505778301887,502.583879716981
"497",178.968802931596,422.936848534202
"498",184.77330898466,463.27723155588
"499",188.723877551021,389.412384044527
"500",191.387787218323,309.728404137422
"501",197.809166666667,361.011466666667
"502",1.07529730434783,197.85590445518
"503",8.61336201646791,139.109948892675
"504",13.1789922422052,271.621680976051
"505",42.7859849126523,204.239436209635
"506",38.9354513006655,154.071258318209
"507",47.9044938858695,123.765855978261
"508",45.9875651408451,101.174041373239
"509",51.3212995367987,236.038636129696
"510",64.2170746822035,258.093977754238
"511",67.9881179906541,145.672184579439
"512",80.2317404371586,295.456116803278
"513",85.7570659411011,172.366562099872
"514",82.988697313433,109.917989850746
"515",92.7205765217391,220.778326086957
"516",99.9640205209157,140.186692975533
"517",116.303865506701,286.754582647542
"518",114.123988394584,191.850606060606
"519",132.108069278819,235.716978989211
"520",130.535843214756,155.067114624506
"521",135.048089133089,116.752003052503
"522",146.719450980392,292.430388235294
"523",144.493073322933,196.70875975039
"524",156.349302158273,225.002021582733
"525",159.661111993646,159.409245432883
"526",170.644649681529,277.639226569609
"527",173.578978766431,187.424954499494
"528",168.773407043407,123.733071253071
"529",176.519392678869,242.857171381032
"530",199.418223728814,173.983911864407
"531",194.464198152813,141.280218303946
"532",6.74318380562248,-25.8282851048193
"533",5.29883835102041,22.7694842176871
"534",28.4637466968326,43.2569904977377
"535",26.4821006124235,81.1129265091863
"536",30.7087871287129,-14.2690037128713
"537",37.0994639953542,-57.3373095238095
"538",30.0505459149224,7.90673799392303
"539",57.2200319148936,-14.9142865631206
"540",68.1817285803627,-32.2466322701689
"541",55.5974033512866,-91.8498090963496
"542",61.7606780936456,29.237643812709
"543",61.771945624469,76.7865960067971
"544",73.592730941704,-53.3422541106128
"545",74.077939884393,-79.1550393063586
"546",108.65409659864,-78.8513768707485
"547",94.6582715105162,-42.776395793499
"548",93.8748304885227,53.4881277221895
"549",108.827488602151,97.6875096774193
"550",121.626702508961,-39.8939235364397
"551",121.390765199161,51.0940870020964
"552",130.628625954199,75.8730848176421
"553",132.388929765886,-56.847795986622
"554",134.699446407538,-9.87483336513545
"555",154.754065573771,-9.70521153114755
"556",159.316212121212,15.0559135700758
"557",160.600136342266,95.5009275975553
"558",156.585490605428,56.0123235908143
"559",153.610684410646,-40.3679961977186
"560",178.298434782609,-64.4585362318841
"561",177.382539949538,34.7284878048781
"562",176.253961661342,-21.6301392172524
"563",189.103802992519,-41.4943640897756
"564",187.153669902913,-89.2843533980582
"565",190.607333333333,-5.83276677424242
"566",192.672226099093,68.3425359385903
"567",201.753255813953,14.7806280916553
"568",12.1049997462637,-176.799668486739
"569",8.67454750893655,-219.314785522788
"570",19.3137712659026,-144.7936504298
"571",37.8255318364998,-277.251758779505
"572",39.5972066940693,-108.452830886671
"573",42.3537530434782,-202.649704347826
"574",43.6840792682927,-228.1855
"575",58.6013444798301,-162.48631104034
"576",54.8700835654596,-131.265598885794
"577",69.8835947630924,-191.216190773067
"578",75.0376366939146,-230.674132606721
"579",80.4927749419953,-293.304207269915
"580",83.4756196078431,-102.804056470588
"581",93.0125063025208,-208.561659663865
"582",99.8817189748201,-126.910085431655
"583",98.9095529131986,-181.095873959572
"584",102.551543478261,-239.924725897921
"585",101.260743440233,-286.965500485909
"586",109.347779111645,-102.477773109244
"587",117.388017241379,-160.161873040752
"588",124.346331149494,-202.381155449673
"589",128.87771339076,-241.087008613939
"590",124.091196808511,-291.740917553192
"591",124.476015283843,-269.450032751092
"592",139.468786440678,-144.336562711864
"593",152.012841813777,-294.069300796123
"594",145.013039591315,-179.555772669221
"595",142.38090729783,-115.950946745562
"596",167.329755732801,-100.869772681954
"597",156.176559278351,-255.326146907217
"598",159.835695564516,-218.191869959678
"599",171.15418204182,-131.262066420664
"600",187.221938734381,-167.567307537283
"601",168.611581740976,-158.375116772824
"602",184.297837398374,-261.085024390244
"603",196.487713355049,-202.513296416938
"604",195.165105204873,-232.883410852713
"605",21.0971395356835,-301.040838349097
"606",16.1736967564991,-430.8987694974
"607",22.9038569963427,-400.951650625602
"608",22.7317001412429,-334.758587570622
"609",37.3893814102564,-440.156714743589
"610",32.264025819398,-372.724401337793
"611",48.357122246696,-354.639030837005
"612",54.5483335419274,-318.321232790989
"613",54.6517239101717,-401.71142668428
"614",58.083845124283,-441.986673040153
"615",71.5090765957447,-342.006287234043
"616",74.4144006249999,-373.0141125
"617",78.1469089439655,-430.367505387931
"618",81.4310693602693,-401.432410774411
"619",81.0606629032259,-308.229016129032
"620",87.8694529032257,-325.167638709678
"621",100.988307286167,-346.439947201689
"622",106.01037973138,-316.113357753358
"623",125.44178780037,-431.548439926064
"624",108.123457204767,-401.235601300109
"625",114.479597904388,-373.021892599869
"626",121.165137157107,-309.331936824605
"627",136.72,-335.309721577726
"628",138.768543209877,-362.307530864198
"629",136.625255157438,-395.083821932682
"630",158.655634365634,-368.907372627372
"631",164.090822429906,-438.519196261682
"632",159.357201458523,-401.698386508661
"633",159.230876369327,-327.939953051643
"634",191.329128296826,-418.030523021904
"635",187.559191434963,-337.862620645573
"636",191.549707419018,-381.617178683385
"637",182.814195639363,-297.159357690041
"638",224.256985478217,-426.787330996494
"639",218.066145710928,-317.281974148061
"640",219.004076809453,-353.871152141802
"641",222.519669724771,-389.039513761467
"642",241.716394366197,-333.071605633802
"643",242.045385572139,-356.316616915423
"644",245.992223903177,-442.284644478064
"645",258.75754527163,-314.630563380281
"646",259.84075794621,-369.858141809291
"647",259.293007367716,-406.405632953784
"648",278.063937621833,-425.936309291748
"649",271.096858974359,-344.038215811966
"650",282.356541889482,-379.57256684492
"651",301.554444444444,-345.444430290163
"652",308.771936127745,-404.446916167665
"653",301.581198501873,-321.920898876405
"654",317.952619808307,-372.843490415336
"655",310.136703431373,-298.942144607844
"656",309.89094944513,-439.801430332922
"657",325.146433333334,-394.010366666667
"658",352.825353901997,-312.31528584392
"659",348.552930871212,-359.755009469696
"660",339.377446808511,-438.812732362822
"661",359.827913043478,-384.627516908213
"662",377.346365946633,-332.09250317662
"663",389.581855817274,-307.209621698787
"664",395.706976878613,-352.168231213873
"665",208.372633333333,-297.2936
"666",214.136616314199,-115.802703927492
"667",215.089941348974,-141.100366568915
"668",221.020977337111,-165.480042492918
"669",219.048992481203,-187.092135338346
"670",224.919180131657,-218.376205864752
"671",229.33258350375,-250.089720518064
"672",238.241294117647,-293.657196078432
"673",238.470729040097,-135.123323207776
"674",235.218645418327,-272.170418326693
"675",247.020910815939,-172.27825426945
"676",250.339035326087,-197.015964673913
"677",256.196901311249,-231.867508626639
"678",265.235381679389,-296.440412213741
"679",265.394758713137,-264.236032171582
"680",264.335953002611,-112.780912967798
"681",265.48123031496,-142.147431102362
"682",278.722357142857,-203.668806122449
"683",281.506766409267,-183.510154440154
"684",289.138508333333,-123.871133333333
"685",285.110043731778,-246.722871720117
"686",283.841322834645,-223.756031496063
"687",289.717084139265,-281.375430367505
"688",306.71680420105,-102.542063765942
"689",310.580340050378,-211.448765743073
"690",310.387745496804,-242.999459616502
"691",308.798253968255,-157.795089285714
"692",332.812605997932,-261.145780765254
"693",316.412516393443,-186.893729508197
"694",324.942641099855,-126.335940665702
"695",328.792140992167,-153.235953002611
"696",336.773675344563,-287.086186830015
"697",349.205908649174,-158.245655976676
"698",341.696528610354,-224.639738419618
"699",346.654295302013,-188.888545861298
"700",358.109241011984,-278.753169107856
"701",370.970102040816,-255.018141399417
"702",363.325289169296,-138.954332281809
"703",373.636041874377,-223.888833499502
"704",373.789990167158,-199.709596853491
"705",375.281783181358,-175.649614994934
"706",392.818965990126,-127.255013165113
"707",215.40015560166,-53.1731846473029
"708",216.676426470588,-16.2802276395588
"709",229.911300527241,19.1055523886936
"710",222.50068125,-93.2060862500001
"711",221.726677076827,62.8044241099313
"712",235.72773828756,-82.3756122778675
"713",240.287749077491,-16.7440177666052
"714",254.167318255251,-93.3123449111472
"715",248.619377162629,-53.3633065743945
"716",252.149046813311,72.754328821207
"717",257.749666666667,45.659646031746
"718",260.532283044059,24.5629677570093
"719",270.141484992101,-86.3165086887836
"720",263.632812499999,-21.8175207291667
"721",278.419270704573,4.25015489987639
"722",277.790870044053,66.2527698237886
"723",282.414151329244,-47.2255276073619
"724",282.36694275274,102.733462850183
"725",282.226719817768,-66.9371082004555
"726",287.315513812155,-22.4369447513812
"727",288.801230769231,-93.5141479289941
"728",296.142877391921,53.3507958894401
"729",301.786892210858,86.772218725413
"730",309.641894383906,-29.4020002514669
"731",306.141456410257,6.65156217579488
"732",309.519019417476,-70.6961349514563
"733",312.781866509155,33.6062728883638
"734",337.34812337792,93.1283204232381
"735",331.442565737051,-15.1976408948207
"736",346.748773972603,43.2800691780822
"737",352.635627090302,-95.126485158863
"738",353.636566011236,14.9621512120787
"739",359.212383333333,-21.8744874416667
"740",376.15580487805,-39.3581284552845
"741",385.152230854606,29.6884273029967
"742",379.448859005705,54.8438312958435
"743",393.241124794745,-49.5554663382594
"744",384.441783783784,-1.38366657945946
"745",395.181871559633,77.1739480122324
"746",207.911220338982,107.987066232073
"747",202.538985389611,211.70830762987
"748",217.551038548753,240.591360544218
"749",232.796085031001,157.512015057573
"750",234.554011532125,265.751663920923
"751",241.622232580962,104.23625858685
"752",245.284065323141,206.568262682419
"753",254.150402266289,288.975586402266
"754",259.062178289001,176.098317757009
"755",268.216274608784,239.204825845532
"756",272.619549668874,130.353198675496
"757",273.288592657343,205.244501748252
