,info,Tal1,Dmbx1,Emx2,Uncx,Paxip1,Ctnnb1,Prdm1,Rybp,Nfkb2,Tfdp2,Grhl1,Sp8,Irf2,Zfp287,Esr2,Zfp128,Vav1,Sp1,Ppargc1b,Sp7,Pin1,Nfya,Vsx1,Klf1,Vsx2,Mybl1,Mybl2,Rnf2,Blzf1,Topors,Nr3c2,Nfia,Taf6l,Nr4a3,Hoxd12,Hoxd13,Ttf1,Sox9,Nr2e1,Polr2b,Hltf,Sox6,Pbx3,Sox5,Foxa1,Cdc5l,Cebpg,Ciita,Rest,Ets1,Mafk,Tbx15,Scml2,Myb,Clock,Rbpj,Foxc1,Zfp422,Pias3,Runx1,Ppara,Relb,Vdr,Cdc6,Arid3a,Lhx1,Hoxb8,Hoxb9,Hic1,Lhx6,Six4,Hoxb3,Zfp263,Cbfa2t3,Ehf,Nhlh1,Gata6,Gata4,Gata5,Lpp,Nfe2l3,Nfe2l2,Tmf1,Gli1,Tbx2,En1,En2,Hnf1a,Tbx4,Zfp423,Elf1,Foxb1,Elf2,Elf4,Mxd1,Wt1,Rfx4,Bhlhe41,Sox13,Taf4b,Rfx2,Sox17,Ahr,Sall4,Med14,Smyd1,Sall3,Arid2,Zfp64,Pgr,Trps1,Hoxa1,Bach2,Bach1,Notch3,Pknox1,Pknox2,Sin3a,Etv3,Smad9,Smad5,Alx1,Egf,Mn1,Nkx3-1,Rbak,Gabpa,Nfkbiz,Zscan21,Trp73,E2f7,Esrrg,Rbpjl,Nfatc4,Nr5a1,Neurod4,Esrrb,Tbx21,Rorc,Mitf,Pax7,Pax6,Pax1,Pax3,Pax2,Pax9,Zkscan17,Gfi1,Mzf1,Runx3,Smarca4,Foxd4,Foxd3,Creb1,Srebf1,Sox11,Gmeb2,Irx4,Pou3f2,Ikzf1,Tcf23,Mtf2,Npas3,Nfatc3,Nfil3,Phox2b,Plag1,E2f2,Ddx3x,Taf2,Pou4f1,Trim33,Tsc2,Lmx1a,Nr2f2,Eomes,Wwtr1,Foxo1,Ar,Zfp354a,Elk4,Foxo4,Sall1,Mycn,Maml3,Foxp3,Atm,Uaca,Tbr1,Pml,Lhx3,Atr,Zbtb33,Ptch1,Lhx5,Barhl1,Irx5,Tfap2b,Tfap2e,Rxra,Rxrb,Gli2,Gli3,Zic4,Zic5,Zic2,Zic3,Satb1,Onecut2,Foxn4,Mnat1,Foxn1,Dlx2,Vezf1,sncg,sst,th,vip,xdh,slc17a8,slc5a7,slc6a3,slc6a8,smad3,opalin,pdgfra,palvb,reln,slc17a7,lyve,mfge8,mog,myl14,ndnf,ctss,foxj1,gad1,htr3a,igtp,acta2,alldh1l1,camk2,chat,cldn5,ngef,tiam1,slc1a2,gja1,fbll1
485,609x426,24,0,14,8,12,43,8,41,4,18,11,22,3,14,21,23,7,8,17,11,13,8,11,10,18,7,8,12,11,4,15,22,7,35,6,0,7,13,13,20,5,14,15,28,5,13,9,4,8,3,9,11,18,8,13,11,13,9,14,20,3,14,13,12,20,17,12,17,11,18,25,15,10,28,8,4,4,7,23,12,9,19,7,22,12,16,11,5,14,13,7,7,2,13,18,10,8,15,7,14,29,11,8,5,29,13,17,11,8,6,12,15,8,14,8,16,10,15,9,21,34,13,7,12,6,12,7,25,8,17,24,14,8,18,8,5,11,8,6,14,6,13,7,7,22,23,19,11,9,17,28,12,10,20,23,40,3,11,19,2,11,1,4,24,11,22,7,13,29,10,6,17,21,14,13,13,15,11,18,14,6,15,7,19,7,8,17,7,4,16,13,19,35,14,16,15,10,11,17,1,4,8,5,10,27,18,20,3,4,21,12,3,6,17,45,9,49,10,39,14,22,23,16,23,14,30,40,19,46,16,14,29,35,38,10,29,17,23,17,24,29,48,33,11,15,19,22,2,20
486,770x438,26,11,6,22,40,60,34,48,25,32,24,24,26,13,25,35,16,15,7,17,16,22,10,12,16,28,37,23,6,21,56,13,9,25,5,18,18,36,32,45,24,36,37,15,7,14,42,19,13,17,31,11,23,23,24,28,23,35,11,31,2,23,17,36,13,8,15,26,22,24,30,34,31,52,14,8,22,22,11,26,13,16,21,25,4,7,26,12,30,26,23,16,38,13,48,26,15,29,9,38,19,12,21,44,38,20,26,29,29,27,23,26,26,35,25,31,15,21,44,35,35,27,18,36,22,36,15,7,24,26,1,30,15,26,21,28,35,15,12,23,11,29,28,11,17,19,4,13,25,28,63,6,21,28,11,24,14,18,21,17,6,16,16,14,15,26,21,19,49,22,18,18,28,12,7,26,52,13,16,25,21,23,14,30,28,10,39,30,19,10,47,25,50,31,23,23,27,6,24,37,17,19,25,28,25,27,31,11,36,24,39,25,17,43,56,24,78,25,62,20,35,25,21,36,24,82,59,33,39,20,20,40,76,41,18,60,27,50,39,36,49,52,43,22,25,39,26,8,32
487,676x502,21,5,21,6,19,34,15,16,20,2,9,13,9,10,5,8,0,13,7,17,16,4,12,3,21,8,15,17,18,11,7,7,9,27,12,6,22,42,24,7,5,12,29,23,18,13,9,10,5,3,4,16,9,26,27,14,26,13,8,18,12,15,16,18,8,6,2,13,15,20,12,15,14,6,4,4,16,7,14,18,23,24,22,17,12,9,6,12,6,22,13,3,17,13,13,7,16,6,20,2,18,13,12,5,11,16,15,33,1,19,20,17,7,4,6,27,17,9,12,28,1,20,21,16,15,12,10,10,20,8,9,21,26,23,3,14,13,7,11,11,13,17,16,16,15,10,11,14,8,21,23,16,5,20,4,6,13,7,7,5,14,17,12,19,8,10,12,12,19,17,11,15,20,12,6,20,21,13,23,26,20,19,7,13,16,12,10,8,11,5,20,11,23,31,37,13,38,12,9,11,10,13,27,18,14,22,19,15,7,31,16,21,8,21,26,9,38,13,19,9,13,18,12,20,14,23,32,13,26,16,29,18,21,17,15,30,21,22,17,12,16,49,16,13,10,17,56,22,18
488,449x764,21,11,21,13,14,49,2,11,15,10,20,16,11,20,4,9,11,17,11,20,7,22,2,9,27,15,27,7,12,13,15,11,14,12,11,8,14,20,13,3,18,18,5,31,1,15,11,4,14,7,9,13,9,7,21,15,13,18,6,15,8,22,24,28,7,9,14,8,11,5,5,12,19,18,5,6,9,11,9,19,9,7,11,14,9,13,6,12,28,24,7,15,20,8,5,7,16,12,11,22,11,12,6,19,11,13,4,14,17,10,21,10,11,21,20,18,28,6,31,12,15,3,13,20,12,2,5,13,27,12,16,5,19,11,2,20,12,12,6,19,2,15,21,17,2,7,4,31,19,20,19,5,13,14,7,22,10,20,20,7,14,11,23,13,24,16,4,8,35,7,10,31,26,21,5,16,11,28,1,18,7,13,6,14,10,33,8,8,9,4,11,3,35,10,36,4,9,10,2,21,3,25,9,21,29,19,25,8,3,18,25,14,6,22,27,12,41,14,26,6,18,12,10,16,11,36,32,19,32,11,31,23,23,29,12,31,19,22,24,17,18,55,28,17,5,11,48,24,26
489,446x798,4,8,15,2,17,18,6,16,9,16,18,8,14,6,11,15,9,17,17,20,14,8,9,13,16,11,13,5,5,3,12,17,7,20,6,3,6,12,9,16,8,10,1,19,7,13,13,5,5,5,19,6,20,6,29,7,7,1,5,3,3,24,14,8,15,16,12,15,3,9,9,16,17,16,13,1,7,5,6,15,13,8,7,4,8,1,10,11,8,14,1,7,19,5,14,10,10,16,5,5,12,4,15,11,25,13,6,14,5,12,7,1,6,26,3,10,17,13,14,5,26,15,4,15,4,5,6,14,6,10,7,5,8,7,11,14,5,7,10,6,11,8,8,9,4,11,19,8,9,16,36,3,10,9,4,27,2,13,4,17,0,24,3,1,12,10,6,24,1,4,16,46,14,5,2,6,7,14,22,4,7,8,3,7,13,19,9,6,10,7,18,4,8,17,4,17,2,3,3,1,21,2,11,10,9,0,6,5,10,10,15,10,10,10,28,9,52,19,27,6,14,10,5,25,5,25,22,26,56,12,11,20,36,30,9,35,12,32,27,24,27,34,33,14,8,26,3,8,24
494,700x212,29,18,30,4,32,47,16,10,14,20,8,19,12,14,17,15,10,4,24,16,23,21,19,7,10,4,14,8,15,22,38,38,11,45,6,25,19,19,15,12,9,36,32,15,8,11,18,7,18,36,29,16,11,10,23,6,17,17,30,19,8,13,16,22,33,11,15,32,18,24,7,13,23,21,24,15,21,14,13,21,24,17,28,6,7,16,15,18,13,28,6,19,20,5,8,10,16,18,20,22,19,18,10,21,20,22,7,14,12,14,4,23,6,31,18,32,7,15,26,20,18,11,11,24,16,15,11,6,34,21,5,21,31,14,20,16,25,17,11,11,23,7,29,4,18,24,20,20,20,15,30,16,7,38,6,19,3,8,14,33,10,17,16,16,28,10,14,21,44,26,10,22,48,10,8,8,31,10,9,28,7,25,4,13,23,24,19,7,16,11,12,18,32,22,22,12,16,17,16,21,7,18,22,41,53,12,34,6,11,16,15,15,6,7,63,12,74,15,46,15,27,32,20,40,7,45,30,30,39,14,15,41,45,38,18,48,18,51,28,24,30,49,41,21,16,25,18,8,41
495,610x241,35,22,21,21,46,84,14,74,21,30,33,31,19,25,31,25,26,27,25,20,28,15,30,26,18,25,14,28,34,15,37,30,20,26,32,12,39,27,34,32,17,33,18,43,7,32,34,14,5,22,21,32,11,19,56,67,18,28,16,17,28,36,12,40,23,5,24,38,22,31,37,25,32,40,30,24,38,17,11,24,40,40,40,18,22,26,28,14,4,34,22,16,31,27,20,20,24,32,17,21,16,10,11,33,56,14,17,27,24,39,23,36,13,38,21,35,27,11,39,17,28,24,18,25,27,32,37,34,30,33,28,25,19,18,22,21,11,20,21,12,26,20,27,24,16,21,12,26,12,26,61,13,15,24,4,31,20,15,17,15,28,40,25,27,32,20,14,27,26,50,15,22,42,27,13,38,28,24,23,44,21,25,24,10,13,24,34,32,21,25,21,18,38,37,44,16,23,6,17,19,11,44,28,29,43,20,41,19,36,14,26,17,33,11,85,32,107,36,51,27,46,53,30,83,27,84,82,49,110,19,28,64,62,66,44,71,46,67,49,55,58,101,74,25,40,57,29,9,51
496,518x336,18,19,23,8,49,46,16,26,16,17,33,23,13,18,26,22,11,17,29,12,18,44,16,15,27,22,19,8,6,21,37,29,15,20,11,14,16,23,24,18,6,30,22,26,25,37,21,13,21,18,35,14,5,13,38,19,11,15,14,26,8,22,17,19,13,13,26,25,20,23,13,17,19,31,15,6,4,5,11,33,19,9,22,8,10,17,7,16,19,28,17,12,19,19,20,21,17,9,8,15,27,24,26,10,47,11,20,14,13,8,25,14,32,17,14,29,17,17,35,18,28,17,8,32,12,21,25,24,19,6,22,22,32,10,24,14,21,14,21,25,20,19,26,17,20,21,13,35,19,11,49,18,18,29,9,18,11,18,23,17,2,12,14,34,14,19,20,11,43,22,5,52,54,11,11,13,8,10,23,17,20,30,8,7,19,17,32,19,14,21,40,16,31,9,15,23,29,27,19,27,26,18,10,12,16,13,6,5,21,19,18,18,14,20,56,11,74,16,43,18,40,37,32,43,28,52,53,42,58,25,26,37,45,40,18,60,25,52,34,35,47,53,48,20,19,36,22,8,35
497,325x418,16,3,16,14,15,71,16,12,4,22,8,23,9,15,17,7,7,7,5,5,10,20,14,2,14,9,2,12,37,5,34,37,9,21,14,10,36,12,6,12,9,15,15,25,8,3,17,8,15,12,20,10,9,17,24,19,8,5,20,22,10,7,2,11,7,14,14,13,9,2,11,20,21,11,11,5,15,10,4,6,16,10,3,3,9,23,13,9,7,13,13,9,5,2,17,9,16,9,7,4,20,4,16,4,24,11,29,21,4,14,10,10,5,19,6,17,3,24,9,20,13,18,6,20,6,18,11,4,15,12,11,11,8,15,11,17,13,14,3,10,9,9,6,2,4,15,5,18,14,1,22,16,8,18,11,2,9,12,22,21,13,18,4,13,6,6,16,9,5,33,15,35,24,6,6,22,3,16,14,15,26,6,5,9,14,9,7,5,3,18,9,4,6,21,17,15,27,19,14,13,12,2,16,26,12,8,1,17,16,6,17,13,7,7,26,10,51,15,24,11,27,30,21,37,14,33,30,25,39,15,13,26,38,44,16,39,28,46,27,22,33,47,26,19,10,24,19,3,36
502,461x272,11,2,6,4,21,53,10,29,12,8,13,15,19,9,21,26,22,19,26,14,23,7,10,16,20,8,10,16,24,11,25,18,22,15,14,4,5,36,6,22,1,29,19,41,9,17,13,13,15,21,4,7,17,10,22,21,12,13,20,8,13,8,11,22,7,13,29,19,9,18,14,10,24,28,12,9,7,1,12,14,18,19,5,11,8,18,14,14,11,43,9,7,3,12,21,8,16,8,17,23,10,10,2,9,19,9,19,14,11,22,0,7,37,9,15,11,16,3,15,13,5,29,11,10,23,26,16,5,10,17,24,17,13,16,22,23,20,0,12,14,10,10,13,18,11,27,15,4,23,30,29,9,7,23,3,16,20,13,11,26,1,15,9,26,11,11,20,20,24,24,12,23,22,20,4,20,17,17,17,25,6,20,16,7,20,28,5,13,8,9,13,6,14,13,27,9,15,21,14,23,10,21,27,3,30,33,18,6,11,1,25,13,13,24,59,19,71,21,44,15,34,39,31,59,10,46,52,39,64,19,18,27,46,35,27,47,25,55,36,28,44,67,56,23,25,28,27,4,22
503,750x368,9,18,24,14,43,86,37,41,28,32,26,32,34,9,13,20,28,11,33,28,16,17,28,22,22,22,17,28,18,25,44,38,8,33,25,3,38,6,23,50,11,24,16,38,16,21,35,15,19,18,18,21,17,30,29,19,19,12,43,39,20,31,35,34,6,23,19,49,20,17,27,22,27,44,14,10,20,23,16,9,26,28,27,22,17,18,19,16,7,28,15,3,30,20,45,15,13,34,17,13,26,14,32,17,52,32,15,36,25,35,25,28,11,24,15,31,25,36,25,28,12,21,18,37,14,41,29,19,45,33,20,27,32,10,7,13,19,21,20,22,17,12,29,10,27,24,18,40,35,30,76,16,19,35,10,42,22,18,32,12,14,15,27,34,21,15,29,35,35,41,24,36,57,19,23,16,23,24,54,13,29,33,17,20,22,29,23,11,18,19,17,10,40,50,36,9,18,4,20,27,11,14,28,39,28,28,17,27,45,23,40,20,14,33,73,16,102,22,53,20,43,42,22,39,17,64,69,43,65,24,18,46,52,58,19,67,30,64,53,40,51,62,54,24,28,34,30,3,41
509,777x258,16,23,25,25,46,88,27,32,29,20,15,32,23,20,32,22,25,12,17,36,32,9,28,34,35,12,30,18,28,34,60,37,20,45,30,10,32,31,30,26,28,35,23,24,8,23,27,15,14,30,24,16,27,20,48,41,32,45,32,16,20,29,26,40,42,20,38,27,19,40,34,22,16,45,18,33,31,21,15,33,27,26,37,14,29,32,17,19,19,11,17,19,31,23,32,18,24,22,17,16,33,41,29,29,24,22,27,46,37,37,18,28,38,25,19,33,20,33,35,37,26,29,4,44,22,34,33,13,38,23,29,27,24,30,34,28,14,11,14,13,37,25,27,12,19,31,34,59,21,30,48,46,21,69,18,41,14,14,35,29,26,16,22,27,42,21,26,10,28,47,23,30,45,23,9,18,30,31,14,15,42,22,19,33,30,31,41,29,32,18,34,37,46,36,62,28,35,13,22,39,25,37,29,39,37,29,44,22,36,25,57,57,16,41,83,22,119,37,81,35,47,58,41,65,23,68,73,58,65,28,28,68,63,73,34,79,37,91,62,37,68,73,49,28,25,45,31,9,62
