,info,Tal1,Dmbx1,Emx2,Uncx,Paxip1,Ctnnb1,Prdm1,Rybp,Nfkb2,Tfdp2,Grhl1,Sp8,Irf2,Zfp287,Esr2,Zfp128,Vav1,Sp1,Ppargc1b,Sp7,Pin1,Nfya,Vsx1,Klf1,Vsx2,Mybl1,Mybl2,Rnf2,Blzf1,Topors,Nr3c2,Nfia,Taf6l,Nr4a3,Hoxd12,Hoxd13,Ttf1,Sox9,Nr2e1,Polr2b,Hltf,Sox6,Pbx3,Sox5,Foxa1,Cdc5l,Cebpg,Ciita,Rest,Ets1,Mafk,Tbx15,Scml2,Myb,Clock,Rbpj,Foxc1,Zfp422,Pias3,Runx1,Ppara,Relb,Vdr,Cdc6,Arid3a,Lhx1,Hoxb8,Hoxb9,Hic1,Lhx6,Six4,Hoxb3,Zfp263,Cbfa2t3,Ehf,Nhlh1,Gata6,Gata4,Gata5,Lpp,Nfe2l3,Nfe2l2,Tmf1,Gli1,Tbx2,En1,En2,Hnf1a,Tbx4,Zfp423,Elf1,Foxb1,Elf2,Elf4,Mxd1,Wt1,Rfx4,Bhlhe41,Sox13,Taf4b,Rfx2,Sox17,Ahr,Sall4,Med14,Smyd1,Sall3,Arid2,Zfp64,Pgr,Trps1,Hoxa1,Bach2,Bach1,Notch3,Pknox1,Pknox2,Sin3a,Etv3,Smad9,Smad5,Alx1,Egf,Mn1,Nkx3-1,Rbak,Gabpa,Nfkbiz,Zscan21,Trp73,E2f7,Esrrg,Rbpjl,Nfatc4,Nr5a1,Neurod4,Esrrb,Tbx21,Rorc,Mitf,Pax7,Pax6,Pax1,Pax3,Pax2,Pax9,Zkscan17,Gfi1,Mzf1,Runx3,Smarca4,Foxd4,Foxd3,Creb1,Srebf1,Sox11,Gmeb2,Irx4,Pou3f2,Ikzf1,Tcf23,Mtf2,Npas3,Nfatc3,Nfil3,Phox2b,Plag1,E2f2,Ddx3x,Taf2,Pou4f1,Trim33,Tsc2,Lmx1a,Nr2f2,Eomes,Wwtr1,Foxo1,Ar,Zfp354a,Elk4,Foxo4,Sall1,Mycn,Maml3,Foxp3,Atm,Uaca,Tbr1,Pml,Lhx3,Atr,Zbtb33,Ptch1,Lhx5,Barhl1,Irx5,Tfap2b,Tfap2e,Rxra,Rxrb,Gli2,Gli3,Zic4,Zic5,Zic2,Zic3,Satb1,Onecut2,Foxn4,Mnat1,Foxn1,Dlx2,Vezf1,sncg,sst,th,vip,xdh,slc17a8,slc5a7,slc6a3,slc6a8,smad3,opalin,pdgfra,palvb,reln,slc17a7,lyve,mfge8,mog,myl14,ndnf,ctss,foxj1,gad1,htr3a,igtp,acta2,alldh1l1,camk2,chat,cldn5,ngef,tiam1,slc1a2,gja1,fbll1
1162,220x244,6,17,7,2,4,34,12,16,12,11,3,4,20,9,8,5,8,12,1,4,15,11,10,6,8,6,6,5,12,7,13,10,7,17,4,8,9,22,10,1,2,16,3,6,0,9,4,9,3,13,16,8,4,7,12,35,12,8,6,15,10,12,5,7,13,7,14,6,7,15,6,17,20,11,14,23,21,6,6,20,10,6,6,7,6,6,2,18,14,18,7,1,10,22,13,1,9,12,4,3,5,7,13,5,14,6,6,12,6,13,8,18,12,9,6,28,2,9,12,20,2,8,3,24,8,12,14,26,16,2,8,10,12,10,5,27,6,14,8,5,18,13,9,6,7,4,7,14,12,24,16,12,10,17,13,17,11,5,11,10,8,1,11,15,20,26,2,7,35,17,5,6,14,10,7,16,15,15,14,18,20,10,10,3,9,7,10,8,11,1,17,0,10,24,25,13,3,12,2,19,0,11,8,8,23,22,5,5,7,34,5,15,12,10,24,2,32,13,34,10,26,16,11,27,12,29,20,20,40,6,22,10,22,20,7,25,19,30,25,11,20,31,21,13,10,19,22,17,26
1163,350x266,7,20,26,4,12,29,16,5,4,12,1,4,7,10,9,8,10,13,5,11,6,22,14,4,22,3,3,19,1,13,15,14,8,14,0,1,11,1,6,14,10,14,8,21,9,4,12,12,14,13,4,10,10,11,3,10,18,15,8,2,11,21,14,11,11,1,12,7,18,6,7,11,27,13,20,2,11,6,6,11,19,22,2,1,5,4,16,6,6,11,7,5,20,5,15,8,11,11,11,6,23,9,3,5,17,5,24,14,5,12,2,17,7,27,12,29,1,12,7,24,1,0,2,22,13,7,8,8,21,9,10,9,10,13,13,7,8,7,2,8,8,9,9,4,20,14,12,3,11,8,20,13,3,44,8,10,2,13,10,10,11,9,2,3,6,3,15,12,34,11,7,29,11,16,11,18,25,18,14,29,9,8,1,13,18,12,8,10,5,4,12,4,28,8,41,16,6,13,12,11,5,4,12,12,31,16,16,9,12,19,24,14,7,12,22,4,33,13,44,5,21,19,15,24,11,32,17,18,58,8,18,8,25,14,10,28,22,39,18,13,24,34,15,8,9,25,24,5,35
1166,600x338,13,17,21,9,16,25,10,8,12,14,1,8,21,18,4,14,7,7,18,20,10,14,18,3,8,4,6,7,23,6,12,15,4,10,8,2,19,16,13,5,6,21,6,17,13,10,0,5,8,28,12,20,7,18,21,14,10,1,0,1,20,18,8,18,5,8,4,16,19,0,5,20,3,12,12,0,7,16,18,4,7,12,6,4,2,1,4,9,9,16,17,0,11,9,8,8,10,6,11,20,21,6,0,20,25,3,27,14,3,18,12,5,12,3,12,15,2,15,10,5,4,18,3,19,7,6,13,7,8,2,4,16,7,6,6,13,7,2,12,10,8,16,9,9,6,8,5,3,22,10,23,13,9,21,10,10,2,4,20,13,16,12,14,18,9,15,10,10,20,5,21,9,10,12,11,11,24,17,14,12,12,6,10,14,27,9,6,9,8,15,19,11,28,7,21,7,9,7,13,14,12,8,20,34,18,7,17,2,9,13,6,23,13,22,16,4,35,7,29,15,15,13,12,20,7,29,26,22,31,9,26,16,34,22,8,37,9,26,17,18,17,31,22,52,9,24,26,10,19
1167,222x456,4,7,12,7,11,26,19,11,20,13,16,18,12,11,3,3,10,18,6,9,11,21,7,7,9,0,4,14,14,28,0,9,5,24,20,7,12,16,2,13,16,18,6,12,2,10,4,7,3,10,9,3,9,11,1,4,9,6,7,6,5,15,12,10,18,19,7,14,7,9,13,13,19,10,5,5,4,14,11,5,15,15,7,2,15,20,6,4,16,30,9,3,26,9,12,0,10,17,13,3,15,8,16,17,12,6,15,12,10,2,4,5,20,25,3,19,6,10,20,3,22,6,7,5,5,5,4,9,4,10,11,29,13,16,10,9,16,11,5,13,4,5,10,5,6,26,9,22,4,18,22,4,12,13,7,15,2,4,4,5,7,7,25,9,8,4,9,2,15,8,4,17,6,16,6,3,25,7,5,12,10,7,11,12,17,10,15,8,11,13,7,19,20,9,12,5,14,5,17,7,6,2,6,4,8,18,8,7,16,4,9,6,3,5,19,2,26,10,35,5,19,12,8,21,8,27,23,17,53,8,16,11,27,14,9,29,13,24,19,12,17,25,11,11,12,9,12,14,20
1168,688x473,10,1,13,2,12,23,16,14,0,17,7,3,19,5,10,15,10,14,29,9,8,19,9,10,8,15,4,6,19,10,10,13,8,19,5,1,3,10,5,12,2,13,4,14,6,10,17,6,5,22,16,14,9,8,28,14,3,6,9,7,6,9,8,27,6,12,21,7,18,8,12,4,5,27,12,4,14,25,9,15,15,7,15,4,8,5,15,7,11,29,10,0,9,19,13,11,14,27,13,20,5,8,6,6,30,10,4,21,1,31,2,2,8,14,13,21,18,21,11,5,35,9,2,8,23,18,20,7,3,9,5,23,23,14,3,36,10,29,8,9,11,12,16,10,10,9,9,13,18,11,21,16,5,29,14,23,4,8,11,30,2,29,3,8,12,1,4,13,18,14,11,32,26,8,6,12,20,8,11,21,21,16,11,17,12,13,0,7,11,6,21,18,14,1,20,9,15,6,10,20,11,7,5,13,21,3,4,8,12,10,15,15,8,16,25,1,39,4,46,6,35,20,14,22,7,38,32,22,45,14,18,30,38,27,16,37,16,44,19,21,22,28,21,21,14,30,25,6,26
1169,430x577,4,12,3,12,14,53,24,24,19,18,15,21,10,23,7,14,19,5,3,21,10,6,15,20,11,14,14,5,21,10,27,18,2,5,6,10,12,31,10,22,4,22,31,18,13,24,3,5,8,3,9,14,9,2,15,19,4,3,17,11,12,11,11,19,19,13,12,12,17,13,11,27,2,14,1,1,17,8,21,10,5,30,9,17,4,1,19,6,5,8,1,6,13,1,17,15,18,8,9,10,8,1,13,23,4,1,17,11,8,5,20,9,18,9,9,13,11,6,5,9,4,5,1,7,21,14,17,4,11,4,11,14,8,32,9,21,2,20,16,0,2,3,18,4,12,24,18,25,4,7,9,0,16,22,12,30,7,21,11,7,3,9,36,8,9,11,16,7,5,9,3,22,9,19,14,12,15,13,17,19,12,13,8,7,18,22,29,8,2,1,13,4,23,12,19,5,15,11,17,13,6,16,10,14,20,21,17,9,1,8,9,24,7,25,15,8,36,9,43,9,22,17,11,27,7,32,35,19,74,8,39,21,35,28,18,24,14,31,17,17,18,36,19,20,24,22,49,37,32
1171,415x627,12,13,16,4,26,70,13,21,9,29,18,12,16,0,17,13,7,27,16,7,35,11,12,18,12,11,12,22,24,9,19,23,8,19,4,14,26,6,6,16,8,13,17,16,12,15,33,19,5,17,30,8,20,18,6,30,24,3,6,14,8,9,22,15,8,6,15,42,32,17,10,17,14,18,23,12,8,0,10,8,8,16,7,1,13,15,12,13,22,10,7,20,22,6,12,12,17,15,17,7,15,14,13,6,12,2,9,11,2,12,19,11,23,14,6,21,20,10,26,18,8,8,18,21,13,7,11,7,52,23,24,12,14,7,10,12,14,9,5,10,3,13,9,21,8,15,24,4,3,9,18,13,3,21,4,20,3,7,30,9,7,18,19,14,19,18,7,14,14,14,29,28,9,15,22,24,14,18,20,21,11,13,7,12,14,10,34,5,13,5,22,22,24,25,24,9,24,9,17,13,14,23,17,25,19,22,10,7,23,14,24,25,8,15,27,4,51,18,57,13,41,23,16,24,9,39,38,26,74,9,41,19,39,21,14,36,15,38,27,17,35,41,18,20,13,26,33,11,34
1172,279x632,16,20,14,5,17,61,29,35,12,18,23,34,18,28,14,13,21,22,15,18,19,26,12,2,17,11,22,11,13,10,13,14,4,28,21,17,17,21,17,19,11,14,10,23,5,23,20,5,27,14,13,1,24,19,6,24,23,14,25,23,28,39,19,38,15,28,25,32,18,18,9,25,9,46,12,12,16,8,17,24,26,17,17,19,22,9,13,4,9,23,9,12,12,26,27,12,10,10,19,14,13,13,9,7,21,30,3,25,14,21,7,16,12,27,36,35,10,26,22,23,29,19,18,21,27,18,9,1,32,32,11,26,16,11,16,24,26,20,6,15,20,18,19,13,4,28,30,31,11,24,27,14,33,29,27,31,9,27,37,18,25,4,34,22,15,15,12,12,19,15,8,29,19,6,9,23,34,29,30,23,12,10,18,26,14,38,30,28,8,12,17,3,24,28,30,23,22,22,22,33,28,14,30,28,30,27,43,23,19,33,34,20,19,21,29,8,63,25,60,17,43,35,12,45,12,43,34,38,99,14,39,24,33,36,16,52,24,38,30,25,38,53,27,27,13,23,33,18,49
1173,785x667,18,5,14,2,6,12,3,8,19,6,13,3,2,8,6,8,7,1,6,14,7,6,13,0,0,14,3,4,1,16,20,16,5,11,11,0,5,9,0,11,5,11,12,12,5,1,7,0,0,15,20,13,15,14,7,1,6,4,15,11,12,0,15,10,7,0,15,5,5,16,10,8,11,6,9,7,2,2,7,7,15,5,16,1,0,8,3,5,5,6,6,5,6,5,4,6,8,9,6,19,4,2,17,7,1,7,4,4,1,8,3,5,5,5,3,6,7,5,3,8,11,12,3,4,13,13,17,1,10,12,15,3,6,4,9,2,6,6,0,12,3,5,1,8,17,2,4,8,1,9,16,4,4,7,3,3,2,4,4,2,2,1,4,7,4,7,22,8,9,13,4,11,16,5,3,6,5,2,13,17,15,7,0,8,11,4,3,8,3,3,4,3,16,10,6,8,7,0,9,19,12,15,14,0,17,14,6,15,3,0,7,1,5,10,7,6,22,3,16,5,11,10,11,13,10,15,10,21,23,3,12,8,10,19,3,15,10,15,13,7,13,14,14,5,2,14,13,3,13
1184,694x340,10,6,35,23,24,46,14,24,17,14,18,19,27,18,16,15,5,13,17,14,26,24,6,3,22,16,1,21,18,4,21,46,12,10,20,1,21,22,15,22,10,38,29,10,19,13,14,13,22,26,11,8,14,13,1,20,6,2,17,3,13,24,7,25,10,7,16,8,23,3,10,19,4,15,17,19,10,5,1,2,11,17,23,9,31,11,6,14,4,23,29,14,23,20,18,1,18,24,17,10,15,5,10,5,12,14,16,2,19,8,22,3,9,10,12,14,11,10,6,7,12,17,12,13,10,10,18,15,5,4,17,16,23,2,14,14,14,9,7,8,5,11,12,12,8,1,6,13,5,15,34,6,6,9,14,9,8,10,19,6,10,11,28,7,19,13,10,27,13,15,10,12,17,8,19,7,28,23,12,13,11,19,16,10,26,21,13,12,4,11,11,9,5,14,10,4,21,13,10,27,12,12,40,9,21,13,13,11,11,16,9,13,4,15,20,1,38,17,28,9,21,17,8,28,11,36,27,17,23,13,55,20,18,19,23,35,23,34,22,12,24,45,25,17,10,18,50,31,24
1185,726x357,20,20,20,27,35,74,8,50,16,20,12,4,11,13,32,18,4,16,6,30,22,10,30,18,16,12,27,15,17,37,20,19,5,20,3,12,22,20,5,6,8,29,11,29,4,16,28,17,5,6,22,22,11,21,28,33,3,14,10,26,17,22,33,21,21,10,25,15,6,21,15,19,20,7,11,14,12,11,4,13,23,7,13,3,13,27,9,16,3,41,14,7,17,12,10,7,22,23,16,22,9,14,7,38,23,34,7,25,13,25,13,6,17,7,17,9,12,38,23,27,23,22,21,15,15,20,7,13,31,13,33,21,18,23,22,10,9,14,17,10,17,9,15,13,20,6,19,1,14,25,35,24,6,21,13,12,29,13,22,11,14,21,3,32,12,22,23,19,14,26,10,23,16,15,12,31,17,23,20,18,8,18,19,19,15,15,13,13,7,18,12,5,17,15,5,22,32,9,22,31,12,28,20,20,23,8,6,10,24,17,25,12,9,30,36,8,70,9,47,14,35,31,16,24,13,51,41,38,41,13,31,29,37,37,10,40,31,61,32,13,36,44,28,32,18,26,41,16,36
1186,777x513,2,13,9,4,20,46,9,16,8,15,12,23,1,12,5,5,3,9,22,14,12,6,3,6,14,8,2,7,10,13,13,8,11,11,4,2,18,20,13,17,10,18,9,22,7,20,11,6,6,11,30,15,13,20,26,18,7,23,8,10,22,24,17,6,6,9,8,14,13,23,7,17,34,16,17,7,9,3,8,11,10,4,11,5,3,3,17,9,13,18,7,10,21,10,15,7,2,10,12,6,21,9,2,4,8,25,20,4,9,23,9,8,5,15,3,11,16,15,16,17,14,18,20,19,11,5,16,7,14,11,15,14,13,4,12,3,11,3,10,10,20,6,19,2,9,8,9,3,4,11,32,5,6,15,5,5,15,22,11,6,14,8,16,13,7,12,5,14,20,11,6,41,18,16,5,14,7,2,26,13,9,4,20,15,5,7,2,10,16,15,7,0,9,16,19,22,23,18,7,14,6,9,34,7,17,2,9,20,16,3,9,0,3,16,31,2,60,12,31,13,25,33,16,26,11,41,29,29,52,6,20,23,37,33,5,26,15,35,23,20,26,37,22,16,12,23,18,7,16
