,info,Tal1,Dmbx1,Emx2,Uncx,Paxip1,Ctnnb1,Prdm1,Rybp,Nfkb2,Tfdp2,Grhl1,Sp8,Irf2,Zfp287,Esr2,Zfp128,Vav1,Sp1,Ppargc1b,Sp7,Pin1,Nfya,Vsx1,Klf1,Vsx2,Mybl1,Mybl2,Rnf2,Blzf1,Topors,Nr3c2,Nfia,Taf6l,Nr4a3,Hoxd12,Hoxd13,Ttf1,Sox9,Nr2e1,Polr2b,Hltf,Sox6,Pbx3,Sox5,Foxa1,Cdc5l,Cebpg,Ciita,Rest,Ets1,Mafk,Tbx15,Scml2,Myb,Clock,Rbpj,Foxc1,Zfp422,Pias3,Runx1,Ppara,Relb,Vdr,Cdc6,Arid3a,Lhx1,Hoxb8,Hoxb9,Hic1,Lhx6,Six4,Hoxb3,Zfp263,Cbfa2t3,Ehf,Nhlh1,Gata6,Gata4,Gata5,Lpp,Nfe2l3,Nfe2l2,Tmf1,Gli1,Tbx2,En1,En2,Hnf1a,Tbx4,Zfp423,Elf1,Foxb1,Elf2,Elf4,Mxd1,Wt1,Rfx4,Bhlhe41,Sox13,Taf4b,Rfx2,Sox17,Ahr,Sall4,Med14,Smyd1,Sall3,Arid2,Zfp64,Pgr,Trps1,Hoxa1,Bach2,Bach1,Notch3,Pknox1,Pknox2,Sin3a,Etv3,Smad9,Smad5,Alx1,Egf,Mn1,Nkx3-1,Rbak,Gabpa,Nfkbiz,Zscan21,Trp73,E2f7,Esrrg,Rbpjl,Nfatc4,Nr5a1,Neurod4,Esrrb,Tbx21,Rorc,Mitf,Pax7,Pax6,Pax1,Pax3,Pax2,Pax9,Zkscan17,Gfi1,Mzf1,Runx3,Smarca4,Foxd4,Foxd3,Creb1,Srebf1,Sox11,Gmeb2,Irx4,Pou3f2,Ikzf1,Tcf23,Mtf2,Npas3,Nfatc3,Nfil3,Phox2b,Plag1,E2f2,Ddx3x,Taf2,Pou4f1,Trim33,Tsc2,Lmx1a,Nr2f2,Eomes,Wwtr1,Foxo1,Ar,Zfp354a,Elk4,Foxo4,Sall1,Mycn,Maml3,Foxp3,Atm,Uaca,Tbr1,Pml,Lhx3,Atr,Zbtb33,Ptch1,Lhx5,Barhl1,Irx5,Tfap2b,Tfap2e,Rxra,Rxrb,Gli2,Gli3,Zic4,Zic5,Zic2,Zic3,Satb1,Onecut2,Foxn4,Mnat1,Foxn1,Dlx2,Vezf1,sncg,sst,th,vip,xdh,slc17a8,slc5a7,slc6a3,slc6a8,smad3,opalin,pdgfra,palvb,reln,slc17a7,lyve,mfge8,mog,myl14,ndnf,ctss,foxj1,gad1,htr3a,igtp,acta2,alldh1l1,camk2,chat,cldn5,ngef,tiam1,slc1a2,gja1,fbll1
42,268x634,46,22,20,30,40,86,25,64,22,29,57,41,41,28,7,22,16,29,35,39,17,29,19,34,26,17,11,42,30,30,53,38,16,37,33,2,22,21,22,44,16,40,32,23,19,37,28,16,15,12,32,23,49,38,50,32,19,31,44,29,20,36,31,40,29,28,10,50,32,29,27,36,44,46,34,12,29,32,13,26,16,15,27,7,19,31,8,26,16,21,32,7,30,10,31,6,18,28,18,25,41,15,35,31,36,22,30,29,28,15,22,32,12,46,15,38,27,34,24,46,22,25,15,33,17,24,25,26,47,36,22,35,18,31,10,40,16,24,17,15,20,20,29,23,28,20,36,20,22,28,64,18,18,38,6,37,17,28,15,16,17,28,31,31,16,16,4,16,42,29,21,45,32,27,26,40,55,31,61,37,32,13,22,23,21,34,59,40,21,21,34,24,36,22,86,17,29,17,36,53,20,15,24,41,22,36,24,27,35,13,37,22,40,65,69,13,98,18,81,29,86,45,26,55,15,68,54,46,156,25,28,53,71,65,25,64,27,48,56,37,53,46,57,33,34,45,29,7,32
46,714x592,17,10,23,17,18,59,9,22,12,16,2,24,3,27,30,32,15,2,2,20,13,34,1,26,8,13,13,21,28,15,9,11,21,15,19,16,22,12,10,10,6,21,26,24,13,22,49,0,4,11,22,13,5,17,38,21,16,25,23,15,22,21,15,16,19,29,9,13,15,30,8,15,11,13,26,14,18,12,15,19,8,26,10,15,14,20,7,19,17,14,21,10,12,7,21,14,13,15,8,3,29,18,22,20,20,22,15,9,3,31,17,19,17,22,22,30,12,15,28,13,9,33,19,13,18,15,5,14,19,6,32,35,15,21,6,7,30,29,14,8,13,36,3,30,30,21,17,21,16,15,35,19,14,20,20,19,3,9,24,32,26,12,7,21,20,16,27,32,25,9,11,22,27,8,13,22,20,20,16,17,24,28,40,38,10,6,16,9,9,1,35,5,23,4,23,6,40,17,23,27,11,10,34,23,22,41,19,6,26,24,33,14,6,44,24,26,35,12,41,14,33,18,8,29,16,30,34,15,52,30,18,23,30,21,23,33,21,32,26,21,26,53,39,18,19,15,50,11,27
48,256x702,23,18,43,27,17,80,15,50,31,43,15,19,14,21,11,30,9,27,17,20,8,18,22,22,12,3,16,19,30,28,70,12,15,51,16,11,26,9,9,22,18,21,8,41,8,40,39,15,7,7,76,19,27,15,55,25,14,21,37,6,16,17,21,34,15,7,5,27,6,20,22,25,20,28,31,18,26,7,10,20,29,24,40,25,25,16,26,11,18,26,10,13,12,13,31,21,29,13,17,10,27,21,33,23,24,26,16,19,4,25,15,20,31,21,10,15,29,19,22,38,11,31,13,11,26,30,24,22,37,21,23,22,47,27,35,23,18,41,10,11,24,22,23,39,9,55,26,19,20,26,63,14,21,22,10,23,6,16,23,29,18,18,26,25,11,22,15,28,24,25,11,11,34,19,20,12,23,20,17,29,31,5,6,22,20,22,25,18,11,21,23,5,22,41,38,29,38,24,19,21,6,22,32,23,31,22,9,17,28,15,24,19,27,33,58,8,86,31,61,20,58,45,28,67,11,55,44,47,118,19,20,29,50,49,17,55,27,61,34,32,46,43,46,18,16,28,15,3,32
49,464x702,7,10,15,19,30,51,28,9,15,41,29,24,15,7,16,6,15,25,12,16,17,16,8,7,29,13,8,29,12,25,32,22,5,17,2,1,31,47,21,14,2,18,25,25,7,14,8,2,8,9,15,19,15,12,12,20,7,10,15,14,21,31,25,14,20,16,27,18,21,16,2,25,9,20,16,19,24,16,9,14,30,15,10,11,8,10,14,10,9,8,26,3,10,17,19,10,30,9,10,9,27,6,12,11,18,28,19,19,8,22,26,20,21,37,11,24,22,14,24,35,22,28,3,23,9,16,23,11,19,16,21,23,16,18,7,21,21,4,3,15,15,22,17,10,13,9,14,13,19,8,41,12,15,10,15,6,12,7,28,13,17,9,27,11,35,25,19,9,22,28,13,26,21,30,10,15,15,11,12,25,34,5,36,15,11,21,21,6,11,5,16,6,10,26,25,27,8,13,7,17,17,27,57,30,19,8,13,15,34,19,30,12,7,25,31,5,57,18,20,19,29,39,18,34,10,30,24,19,42,15,96,23,33,29,17,29,27,25,20,15,24,43,39,16,21,15,50,45,28
50,692x328,6,18,7,8,21,36,9,31,8,1,8,12,8,14,17,8,10,2,17,16,6,8,17,6,6,5,9,13,16,11,17,14,9,17,8,4,13,3,3,13,14,19,18,27,11,20,8,1,4,34,14,4,16,18,10,12,28,3,7,0,14,15,14,9,16,12,11,9,18,3,28,17,11,30,8,7,3,6,8,15,5,8,16,8,10,15,6,6,5,17,11,14,5,11,18,1,11,5,12,10,4,5,17,9,8,8,9,4,9,6,7,10,8,18,24,14,9,34,5,17,8,9,18,13,8,12,15,1,33,8,9,18,7,12,4,7,5,16,3,2,18,18,6,8,4,12,23,10,13,16,34,1,18,23,5,6,9,1,12,4,17,12,13,11,11,10,9,18,14,28,16,13,12,7,8,10,0,8,27,17,0,4,8,8,14,14,12,8,6,12,14,7,17,8,27,5,24,4,8,32,13,6,14,9,4,4,15,17,6,22,11,14,14,19,28,5,38,7,22,10,18,22,6,22,7,18,23,7,49,13,8,11,29,14,9,25,10,17,18,17,17,39,13,22,16,24,25,8,20
53,790x560,26,38,26,23,33,51,11,38,13,36,16,40,38,33,38,20,20,32,23,19,15,35,11,17,51,17,25,23,33,22,35,22,25,23,11,3,31,20,38,40,12,17,32,56,28,23,34,16,30,47,14,16,8,49,39,39,28,21,32,32,26,13,11,31,31,32,35,21,36,14,47,37,24,29,17,14,17,10,26,28,27,28,15,20,29,26,16,11,22,37,11,11,18,16,31,11,29,9,16,38,33,14,28,29,17,30,43,29,20,7,45,22,11,43,17,34,10,31,32,24,37,41,25,26,14,36,34,13,37,22,32,26,37,24,9,46,15,11,14,21,18,10,25,14,35,21,48,31,31,18,36,21,3,34,12,28,6,6,37,10,20,20,22,23,21,25,30,28,39,24,13,39,46,34,16,15,61,43,17,40,24,30,12,40,27,39,16,45,25,16,38,12,25,18,58,14,22,24,39,43,8,10,32,19,19,37,20,30,29,28,41,10,28,35,60,13,58,27,53,12,59,28,21,34,25,69,58,18,80,22,26,43,46,27,19,57,23,40,39,31,38,67,51,74,16,36,54,15,37
54,554x638,12,29,20,30,30,78,23,43,4,24,22,23,25,23,27,35,16,12,35,19,26,5,23,23,24,21,9,26,13,30,77,28,23,41,13,17,41,22,31,34,13,41,19,46,19,34,16,5,19,35,60,19,16,22,37,32,23,28,24,8,22,10,26,10,33,10,17,39,24,19,25,41,31,24,24,9,45,12,19,30,10,27,13,8,14,33,5,13,17,33,5,40,27,23,30,15,6,20,22,34,24,22,17,52,17,11,21,25,28,23,10,11,50,32,21,17,16,19,18,27,19,24,22,35,20,19,29,28,51,43,17,35,45,26,19,24,24,29,7,24,14,9,19,18,32,18,20,38,27,9,76,24,19,27,18,17,18,9,39,9,18,14,12,22,9,10,19,17,12,33,20,51,27,30,13,26,18,41,31,26,53,10,7,19,14,20,50,8,33,10,19,25,22,27,20,16,26,11,13,25,23,12,31,14,25,18,17,30,33,12,24,18,12,34,68,10,83,22,57,33,56,41,33,54,16,60,57,41,122,17,29,35,57,49,16,67,29,42,50,33,58,67,53,14,19,30,23,5,38
55,492x642,31,38,34,31,66,167,22,71,18,39,56,31,24,52,23,18,30,27,41,38,33,57,63,38,42,30,24,27,61,25,63,25,22,40,30,13,23,47,35,66,26,44,30,58,12,31,37,20,37,30,43,30,22,19,38,48,32,29,48,21,17,45,59,49,44,22,22,26,28,31,44,29,31,63,36,26,46,21,34,35,31,19,45,6,16,37,18,28,10,22,29,19,30,23,47,23,9,32,11,25,41,22,24,48,72,22,48,30,44,24,22,34,44,35,16,34,43,50,26,38,31,66,23,43,27,33,47,22,81,28,33,58,31,37,27,40,28,38,18,30,42,41,23,36,26,44,31,40,31,28,78,31,30,67,19,40,14,13,37,19,23,23,18,37,36,27,39,44,47,32,23,30,89,20,41,47,42,52,37,48,39,24,19,26,29,75,43,16,27,28,23,17,30,37,56,23,50,25,48,45,32,40,41,42,21,44,48,32,32,26,37,47,28,56,108,13,109,33,71,26,86,70,38,71,24,115,79,49,195,39,36,47,77,57,32,85,33,83,45,60,69,64,65,36,30,50,42,16,63
56,598x668,15,6,12,11,22,24,8,12,20,32,34,38,14,17,4,17,11,15,26,5,13,12,19,20,31,15,38,22,44,15,43,13,11,17,8,9,31,21,8,20,2,38,8,29,10,9,16,5,16,13,34,20,3,12,34,28,12,11,17,8,17,17,7,8,15,2,20,26,15,6,30,24,27,15,9,1,14,2,16,20,17,3,15,9,12,16,14,13,8,9,3,19,3,13,15,5,10,12,14,13,18,13,31,24,23,24,26,4,28,19,3,8,17,12,20,13,25,28,16,22,23,26,17,24,10,14,11,29,23,14,18,27,28,14,2,6,10,14,3,12,14,15,11,17,11,16,11,26,26,13,43,8,10,9,5,10,6,15,22,11,6,14,8,19,5,6,8,5,20,27,5,16,19,7,11,15,21,22,22,19,13,10,16,12,12,16,5,2,6,0,10,8,11,17,14,16,19,12,18,10,14,3,28,16,29,17,19,9,9,12,10,15,16,35,43,8,58,15,31,9,30,33,11,46,13,40,24,36,68,17,9,22,35,29,11,38,18,45,26,13,40,31,35,12,12,27,25,7,17
57,380x672,14,7,17,15,63,42,4,33,10,12,13,25,17,14,10,30,14,15,22,37,12,18,21,10,27,11,15,10,36,16,22,24,20,36,23,3,12,17,10,24,8,25,15,23,10,7,17,8,10,19,7,29,14,17,36,12,23,5,5,34,20,17,10,15,6,10,27,26,33,2,16,14,10,38,17,24,16,21,17,10,16,2,7,13,15,30,20,14,20,34,14,12,10,12,14,9,15,0,20,27,23,7,19,29,14,19,13,6,27,13,13,22,15,15,14,12,8,10,11,17,22,13,4,16,19,21,10,7,32,16,14,17,25,26,7,16,10,10,3,19,16,5,12,19,25,35,3,31,16,11,44,14,7,30,12,29,5,10,30,17,12,4,24,25,12,15,12,22,25,23,19,27,37,12,26,32,17,17,33,19,20,14,14,21,20,23,31,8,15,25,14,8,20,19,28,23,29,30,12,10,5,7,20,25,17,16,16,15,28,14,28,19,13,35,27,10,32,16,31,13,28,23,10,30,8,41,15,17,58,15,39,32,40,24,22,39,23,31,17,16,18,30,26,17,8,18,30,6,31
59,500x814,46,33,27,24,48,82,49,33,31,61,26,22,16,22,25,20,10,32,23,40,33,24,34,31,14,26,28,16,27,28,68,43,33,18,35,12,30,28,24,38,25,58,25,36,18,25,37,8,15,22,35,22,17,31,40,32,33,32,36,32,22,19,14,28,45,20,29,46,33,24,31,35,28,61,47,37,32,25,32,11,24,30,21,16,14,23,33,10,12,27,20,27,37,27,36,23,22,18,24,20,35,22,36,22,18,27,15,19,24,17,29,17,32,31,28,33,20,24,15,31,25,28,27,36,28,26,27,51,49,50,19,41,17,42,33,40,19,15,14,40,24,44,9,21,27,21,23,39,32,48,70,52,26,19,9,39,11,20,44,10,10,2,36,18,18,34,34,28,52,31,26,42,33,19,18,26,39,37,51,41,18,22,15,33,19,30,47,24,20,22,37,10,43,43,24,37,38,15,23,25,41,22,30,37,26,18,25,24,14,19,18,20,24,36,75,7,96,29,64,23,69,44,31,59,13,70,59,56,106,29,32,39,50,60,25,70,29,47,37,24,51,71,63,32,25,35,33,15,37
60,232x440,27,17,17,27,41,86,34,38,19,20,45,27,16,26,11,16,8,29,24,52,10,26,15,29,32,7,18,15,15,14,56,19,15,41,22,12,31,29,28,44,10,28,13,73,8,34,36,13,6,14,43,44,19,28,34,44,26,22,18,35,22,26,25,22,14,14,22,16,25,6,34,27,15,55,21,17,46,15,28,21,25,22,9,9,14,30,29,12,21,36,15,9,27,16,19,13,20,27,23,22,58,11,52,39,32,18,27,18,22,18,28,27,45,36,30,30,13,40,8,23,20,38,17,52,14,35,13,16,23,21,30,35,23,23,18,32,18,36,10,22,29,25,15,20,15,30,14,22,29,43,56,13,16,29,21,47,8,12,39,26,27,11,32,27,26,33,24,20,35,38,14,59,29,16,3,26,14,12,34,32,20,18,17,16,19,27,23,21,10,22,13,25,37,52,34,10,26,21,10,19,23,15,60,35,22,36,18,22,31,29,42,21,10,42,64,8,71,31,60,18,48,44,23,56,21,55,51,40,86,20,41,33,52,55,16,49,23,56,33,26,60,50,54,22,21,24,46,21,47
61,698x546,23,23,40,19,35,97,18,70,23,35,28,14,23,27,12,22,16,23,18,33,34,18,29,34,28,11,17,18,46,30,38,22,15,14,38,12,46,17,25,44,16,38,13,48,35,28,23,16,20,30,56,23,16,24,81,62,28,26,27,25,25,20,28,13,43,44,20,65,27,18,51,39,28,22,32,21,16,14,24,18,35,21,28,19,25,18,25,25,31,32,8,12,13,5,25,14,13,30,18,36,32,20,29,45,22,17,34,31,32,33,21,35,48,27,20,29,28,37,13,28,11,48,39,24,15,24,33,30,56,20,12,54,32,24,12,14,20,31,14,27,21,18,9,37,25,25,48,54,23,11,58,23,19,41,17,28,18,9,45,29,13,28,41,20,19,17,23,23,41,34,22,13,45,23,17,43,25,21,78,41,38,23,13,32,12,24,23,8,35,12,19,10,37,30,31,47,26,23,18,45,16,20,33,14,23,41,14,46,43,29,15,18,16,49,91,13,78,26,56,24,52,43,25,51,20,82,52,44,140,25,36,30,64,53,33,71,24,45,38,43,59,70,57,20,31,36,24,7,30
62,646x576,38,23,20,44,38,96,31,84,37,41,21,38,20,23,19,35,16,21,24,50,29,64,16,52,47,24,30,13,40,37,104,18,16,38,34,8,34,23,24,65,16,27,50,44,36,66,45,13,8,24,43,28,14,42,47,60,23,41,25,36,25,55,34,27,32,17,39,47,48,16,33,49,19,52,42,29,30,30,18,34,38,26,48,11,17,42,19,24,18,53,23,26,33,26,28,27,35,31,37,30,40,24,38,43,14,18,23,44,30,36,19,43,38,30,30,46,26,38,27,14,49,33,24,43,14,25,21,20,65,22,21,32,24,26,24,22,32,31,23,18,32,26,36,43,20,44,38,44,35,34,76,40,16,57,6,46,7,9,54,22,8,33,24,57,29,23,30,32,30,23,25,53,31,23,31,33,40,25,66,20,47,9,20,41,58,53,42,33,14,15,10,28,53,43,33,27,29,32,42,33,38,21,61,22,21,43,15,40,28,33,36,16,18,30,118,16,110,33,86,21,63,57,28,68,13,75,76,57,177,26,37,45,84,56,22,93,24,62,59,60,62,71,64,19,52,62,22,11,42
63,610x608,62,21,38,33,43,117,18,56,9,23,17,30,21,16,11,30,16,16,21,29,14,33,22,37,27,18,7,15,33,22,31,14,11,26,24,19,34,12,24,30,4,37,9,55,19,11,36,12,11,19,45,20,26,31,31,41,48,19,35,9,31,43,35,11,45,27,36,18,12,20,33,26,27,72,31,10,20,32,12,51,30,13,22,22,17,24,26,10,20,32,12,23,24,17,12,30,21,31,28,17,59,17,29,33,59,40,28,25,19,43,28,13,31,31,19,47,40,33,26,35,39,29,31,34,29,23,29,16,56,18,36,27,26,25,17,27,7,22,9,43,15,16,14,38,18,44,22,62,30,19,77,5,16,25,19,28,5,15,45,17,33,43,41,19,13,23,39,28,53,29,23,57,31,18,18,25,33,16,30,62,40,25,6,24,10,19,25,18,13,16,19,7,32,35,24,28,24,21,31,30,11,23,49,28,13,33,12,19,46,36,29,22,22,38,93,10,86,26,55,20,54,38,31,60,14,80,58,31,140,22,40,37,63,35,18,75,23,68,38,59,54,53,52,19,30,39,16,6,37
64,340x708,28,19,25,26,39,85,19,58,11,26,31,24,40,17,25,23,2,29,31,49,20,40,32,30,45,15,10,19,38,17,41,15,10,25,19,9,48,17,10,53,23,29,10,44,26,28,36,13,9,15,45,41,23,25,43,23,29,12,20,17,16,30,26,31,29,18,30,33,29,29,17,25,31,50,26,11,35,7,14,27,29,16,25,16,12,46,36,12,20,40,18,13,28,10,28,11,19,22,17,18,42,14,17,52,32,23,36,22,13,11,19,4,24,29,21,30,21,19,29,41,19,27,22,21,18,31,33,38,39,39,12,14,26,51,22,13,22,17,20,25,30,31,15,32,24,36,35,35,32,19,58,20,14,44,7,35,17,8,24,20,17,18,36,23,16,21,15,29,40,16,29,23,24,18,26,30,29,7,43,31,6,15,19,24,22,21,52,25,14,22,25,25,22,27,27,29,31,17,10,18,13,25,27,14,15,27,27,38,19,42,46,37,12,38,76,11,100,28,66,26,45,42,35,63,16,64,48,33,129,14,29,31,61,47,16,74,35,66,56,43,50,41,57,23,21,38,20,10,43
67,302x496,9,34,35,24,32,107,24,36,21,32,28,26,19,27,15,20,15,23,29,52,12,31,8,11,31,10,21,16,45,10,54,27,28,32,10,30,13,36,11,50,18,36,35,35,30,26,15,15,22,34,25,19,13,29,43,45,28,32,37,41,10,26,9,33,22,24,42,20,41,28,35,47,31,31,14,19,25,14,20,22,27,23,23,14,24,29,22,32,29,52,19,8,13,39,19,33,28,12,13,23,24,25,40,36,25,26,30,17,21,20,24,23,24,25,16,35,25,49,36,47,18,29,20,17,35,13,7,15,41,11,36,25,52,45,26,31,13,30,13,25,43,14,22,29,44,33,21,50,25,20,49,16,6,21,29,11,26,11,12,15,26,6,30,44,10,36,14,22,47,23,8,27,31,25,18,32,49,20,39,25,27,28,12,25,58,26,51,11,6,5,16,20,20,51,57,13,30,23,33,56,38,26,59,46,14,33,27,36,25,20,39,4,4,43,54,11,60,15,45,19,58,38,26,57,24,50,50,40,100,21,48,42,52,30,37,47,29,47,31,25,48,74,73,21,17,28,59,24,36
68,566x536,18,15,28,26,28,93,32,56,7,47,38,28,45,29,29,38,17,25,25,33,37,41,34,21,28,24,10,34,27,12,38,17,9,43,22,23,21,13,28,35,17,69,37,70,26,15,47,13,19,22,59,15,25,27,40,48,34,15,24,25,22,30,35,59,22,22,24,21,27,15,48,46,52,35,25,40,37,12,15,29,20,11,9,20,31,31,28,12,30,40,9,30,30,23,25,29,24,24,13,33,42,16,40,30,52,28,14,24,18,25,12,23,41,65,26,47,26,45,48,44,27,29,22,46,22,48,38,34,47,26,35,39,51,10,26,40,11,15,11,30,47,8,36,14,21,54,30,11,22,29,74,20,8,51,30,39,22,44,52,39,12,39,26,30,29,19,28,55,57,33,21,23,37,28,35,41,45,33,37,36,40,33,30,47,35,33,61,32,33,6,30,12,33,49,46,40,25,35,45,37,18,17,29,22,50,43,39,38,17,52,32,25,3,44,84,15,90,37,76,22,65,54,27,40,28,98,66,47,101,26,31,51,63,47,22,87,33,57,43,52,51,63,50,28,30,39,45,10,40
72,692x376,10,8,12,26,25,25,10,29,16,17,11,13,11,15,19,25,2,16,3,8,10,12,13,12,18,10,16,6,18,8,37,20,14,19,3,6,8,31,17,20,11,12,3,21,8,22,14,22,3,6,40,6,3,23,10,39,22,5,7,17,13,7,14,15,13,3,10,21,7,0,32,13,1,16,26,8,7,9,7,12,26,14,11,2,15,25,8,16,7,4,6,2,9,6,22,5,5,12,7,7,21,8,9,17,8,12,11,17,10,18,8,10,27,2,5,7,13,18,6,6,15,26,15,11,14,7,15,3,44,18,11,13,18,11,17,7,6,11,5,10,16,20,21,14,17,15,6,17,19,11,34,12,8,20,11,6,9,3,17,9,6,14,7,26,7,12,14,30,22,20,12,17,21,15,10,26,8,7,8,4,5,5,18,8,4,22,6,14,23,1,7,15,12,13,13,16,20,10,12,23,17,6,27,7,17,12,15,12,21,11,22,14,10,21,23,10,39,7,34,12,28,26,10,23,13,45,21,24,39,10,14,29,27,19,23,30,7,21,22,14,27,45,40,13,12,18,18,6,16
73,566x440,18,21,33,37,35,50,19,31,11,9,18,8,7,9,10,17,10,12,23,23,23,22,33,12,16,19,7,19,28,15,70,14,7,30,24,7,20,9,20,37,8,11,8,35,14,6,30,5,4,10,21,11,18,17,14,39,10,8,23,22,10,15,10,21,29,6,22,32,8,6,21,17,13,28,19,7,20,12,16,5,22,16,16,13,9,12,22,8,14,16,11,26,5,12,28,9,22,12,15,35,28,16,31,23,25,10,11,31,16,23,13,11,16,16,3,26,15,29,19,17,25,43,11,4,6,16,7,5,35,34,18,33,17,13,9,10,13,25,18,1,29,20,14,19,15,35,19,10,18,20,24,41,15,19,13,26,5,11,18,12,6,17,18,30,14,15,16,13,31,16,13,29,41,15,16,35,34,4,20,26,14,17,34,35,40,21,25,3,19,12,16,18,20,30,34,19,24,8,12,29,18,3,20,14,15,4,16,22,9,10,15,15,6,6,42,9,57,16,41,15,41,33,12,44,17,43,52,30,69,20,23,38,35,23,13,58,21,37,24,22,43,56,46,17,16,31,34,9,34
75,736x458,18,10,29,22,30,94,18,45,12,37,12,36,17,31,37,15,11,38,35,30,31,23,23,18,22,19,7,20,28,32,39,24,13,30,16,9,36,21,30,33,24,27,12,53,22,18,45,23,19,21,39,26,16,25,27,40,20,5,26,12,22,28,22,24,29,22,33,31,24,12,44,28,31,49,22,25,24,29,20,19,33,28,17,30,24,27,12,17,30,40,12,21,31,10,19,21,28,20,35,29,23,51,14,21,14,23,11,23,11,35,23,10,29,14,10,17,26,44,23,39,32,31,29,38,19,37,21,31,40,33,27,24,29,14,19,16,17,14,12,16,20,21,31,24,35,32,27,28,23,26,44,29,6,46,8,19,21,30,31,14,23,21,31,30,14,21,28,27,20,34,7,27,50,24,17,23,31,21,41,22,34,3,6,29,29,29,33,9,30,12,43,28,31,41,20,18,27,14,31,17,13,21,43,19,28,27,11,19,32,20,26,6,25,35,56,14,86,24,35,25,49,32,23,43,17,57,57,25,80,26,18,34,52,41,13,57,27,60,46,42,54,40,60,24,25,28,32,8,35
76,780x508,28,4,42,27,29,72,14,89,10,16,20,21,20,24,20,22,23,16,33,50,21,43,19,19,40,41,23,49,26,11,44,17,5,35,11,8,30,9,25,28,17,28,28,34,12,16,53,24,27,19,37,35,7,19,25,19,23,26,17,34,29,34,12,18,25,25,20,35,27,35,27,39,26,33,28,35,23,22,18,34,21,22,22,13,23,12,30,10,16,13,12,16,11,27,25,28,27,19,8,22,47,28,29,27,29,22,21,17,19,46,25,11,26,21,16,36,25,23,39,41,50,62,10,24,21,45,24,23,46,17,31,24,16,24,16,18,7,13,16,13,47,22,22,21,24,40,11,17,22,21,37,7,17,43,13,17,8,13,42,16,12,25,17,29,28,23,26,34,54,25,27,48,22,24,16,22,23,21,25,36,24,20,13,20,48,44,40,11,29,17,24,17,43,36,44,16,31,12,50,37,24,24,34,22,23,34,37,19,25,17,29,20,13,38,63,22,68,21,40,29,56,41,24,44,20,78,53,45,78,19,21,30,50,34,11,62,23,44,37,35,51,49,41,48,23,35,26,14,33
77,750x540,15,14,9,21,27,26,14,25,11,21,11,14,12,18,15,31,5,8,14,27,26,8,13,17,10,16,7,19,14,12,37,22,12,17,8,8,29,9,18,41,11,13,17,9,8,5,30,16,5,16,35,28,13,8,33,29,16,11,21,5,5,17,5,10,19,5,10,10,6,17,24,25,18,25,23,17,9,10,14,16,10,26,5,8,11,10,8,19,8,11,13,6,9,3,13,30,22,26,4,13,10,12,7,18,13,5,17,26,6,13,22,7,14,27,16,9,19,24,13,22,15,18,23,18,5,12,19,6,48,17,27,17,32,7,14,9,23,8,3,6,8,5,16,9,6,29,20,19,12,19,31,10,15,14,15,12,3,21,19,6,8,5,9,9,18,6,16,27,20,19,11,20,28,18,13,13,14,17,17,15,34,7,4,25,11,23,7,14,7,2,16,9,7,21,14,4,11,13,20,10,21,15,32,16,4,11,15,13,30,13,15,27,6,23,43,5,49,14,32,11,36,21,15,40,13,45,33,34,50,13,20,27,36,25,23,46,13,35,21,21,50,41,37,7,30,30,9,5,23
79,534x586,30,15,28,21,46,127,38,33,14,36,50,35,19,17,24,42,53,32,12,54,27,26,13,28,40,33,21,35,34,20,81,29,15,43,17,20,21,30,23,30,12,23,14,43,17,27,22,23,17,15,43,13,19,26,43,55,16,14,39,17,11,46,25,54,23,14,31,35,30,29,38,62,20,63,29,27,18,21,27,28,19,17,28,18,19,22,49,16,20,48,15,18,31,21,34,16,28,25,14,18,45,24,26,20,29,18,29,27,23,28,21,21,18,51,23,34,35,40,31,55,31,30,20,29,15,29,40,31,66,22,25,39,24,33,26,25,26,20,20,25,35,26,36,30,22,34,27,25,27,41,86,15,18,44,25,19,19,22,17,14,24,41,19,53,29,28,37,17,51,19,13,63,24,18,20,18,26,27,44,40,21,28,13,32,39,21,35,29,25,17,20,27,51,43,36,36,18,17,34,27,28,13,50,31,19,11,22,30,31,37,18,30,34,40,95,10,81,24,68,14,52,41,25,63,23,86,85,53,191,20,36,43,91,53,17,95,25,76,44,67,46,71,56,23,28,39,16,10,54
80,476x448,14,30,29,21,38,44,26,60,26,14,27,18,19,25,18,11,2,31,20,29,36,23,18,30,10,15,27,13,27,32,61,35,18,26,28,15,15,12,11,30,8,26,18,37,3,22,24,15,3,18,43,19,12,21,29,29,23,16,12,43,19,30,16,39,22,4,24,15,34,14,27,24,22,60,32,19,24,24,17,11,28,8,14,19,37,24,11,12,14,33,3,18,19,12,37,21,22,14,22,17,39,21,35,39,22,11,19,36,17,36,25,12,24,25,9,13,16,24,28,18,17,23,26,19,18,17,22,31,39,22,23,27,41,38,13,13,20,15,19,18,13,32,15,29,29,40,19,19,27,7,19,23,13,15,12,4,8,20,20,18,32,29,18,23,17,20,18,37,34,16,23,30,19,17,21,29,25,18,40,44,32,20,11,24,30,23,24,27,7,14,9,8,29,37,33,4,35,22,22,36,8,14,30,25,23,28,8,17,19,13,7,7,16,24,64,10,72,24,51,19,46,42,16,37,13,69,54,28,93,25,23,34,46,19,14,57,23,48,36,27,48,50,51,18,22,30,30,8,27
